id,isResult,side,h,a,goals,xG,datetime,forecast,result
16756,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '2', 'a': '3'}","{'h': '2.25155', 'a': '1.86679'}",2021-08-21 16:30:00,"{'w': 0.4725853635079294, 'd': 0.20057993534147833, 'l': 0.3268346814749385}",w
16772,True,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '0', 'a': '0'}","{'h': '1.22815', 'a': '0.577075'}",2021-08-29 16:30:00,"{'w': 0.5222344204215468, 'd': 0.3033296289187315, 'l': 0.17443595065443224}",d
16782,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '2', 'a': '1'}","{'h': '2.32713', 'a': '2.09991'}",2021-09-12 18:45:00,"{'w': 0.44428215877930327, 'd': 0.19491557056007736, 'l': 0.36080223561715336}",l
16793,True,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '0', 'a': '1'}","{'h': '0.79628', 'a': '2.48473'}",2021-09-17 18:45:00,"{'w': 0.09924392811092052, 'd': 0.15792323691589216, 'l': 0.7428327709919808}",l
16796,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '2', 'a': '1'}","{'h': '2.10813', 'a': '0.911464'}",2021-09-21 18:45:00,"{'w': 0.6490556455274639, 'd': 0.1985630013362696, 'l': 0.15238134542353823}",l
16811,True,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'h': '1', 'a': '0'}","{'h': '1.60845', 'a': '1.16385'}",2021-09-26 13:00:00,"{'w': 0.47687458398973276, 'd': 0.24715353346317273, 'l': 0.27597188233237363}",w
16824,True,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '1', 'a': '2'}","{'h': '1.61921', 'a': '2.04169'}",2021-10-02 18:45:00,"{'w': 0.30920078547446783, 'd': 0.2128564949256064, 'l': 0.47794271429301466}",l
16828,True,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '2', 'a': '2'}","{'h': '1.38414', 'a': '2.8217'}",2021-10-17 13:00:00,"{'w': 0.1647592786824602, 'd': 0.16173227250084987, 'l': 0.6735081333891634}",d
16844,True,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'h': '3', 'a': '1'}","{'h': '2.13069', 'a': '0.506648'}",2021-10-23 16:00:00,"{'w': 0.7527592440725785, 'd': 0.17231402234811502, 'l': 0.07492672471915851}",w
16848,True,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '1', 'a': '2'}","{'h': '1.15204', 'a': '1.12654'}",2021-10-27 16:30:00,"{'w': 0.3636999816958651, 'd': 0.28524729534676757, 'l': 0.35105272295359946}",w
16864,True,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '1', 'a': '2'}","{'h': '1.24312', 'a': '1.4834'}",2021-10-31 14:00:00,"{'w': 0.31770580678117183, 'd': 0.2545867532680799, 'l': 0.4277074398736759}",l
16874,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '3', 'a': '2'}","{'h': '1.59111', 'a': '0.694033'}",2021-11-07 14:00:00,"{'w': 0.58957593242346, 'd': 0.2492342780284135, 'l': 0.16118978936481818}",l
16884,True,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '2'}","{'h': '3.47952', 'a': '1.23102'}",2021-11-21 11:30:00,"{'w': 0.7925171869863341, 'd': 0.1147552236474577, 'l': 0.09272361004633191}",d
16889,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '1', 'a': '3'}","{'h': '0.880541', 'a': '1.18489'}",2021-11-28 14:00:00,"{'w': 0.2728021944551128, 'd': 0.2977906532896034, 'l': 0.42940715225201787}",w
16904,True,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '2', 'a': '2'}","{'h': '0.306603', 'a': '0.922552'}",2021-12-01 19:45:00,"{'w': 0.11971315262809784, 'd': 0.38132520658553254, 'l': 0.4989616407862735}",d
16914,True,a,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '2', 'a': '2'}","{'h': '2.36057', 'a': '1.4473'}",2021-12-05 14:00:00,"{'w': 0.5786032480227495, 'd': 0.19341825384313122, 'l': 0.227978464805279}",d
16922,True,h,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '2', 'a': '1'}","{'h': '0.893952', 'a': '0.733536'}",2021-12-12 17:00:00,"{'w': 0.3715711947600696, 'd': 0.3479443166506129, 'l': 0.2804844885892518}",w
16929,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '2', 'a': '2'}","{'h': '2.26952', 'a': '1.00122'}",2021-12-19 11:30:00,"{'w': 0.6591930112535754, 'd': 0.18760469704836782, 'l': 0.15320227162377362}",d
