id,isResult,side,h,a,goals,xG,datetime,forecast,result
16762,True,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'h': '2', 'a': '0'}","{'h': '2.39159', 'a': '0.60988'}",2021-08-22 18:45:00,"{'w': 0.7703745407753674, 'd': 0.15336654978169514, 'l': 0.07625887011487768}",l
16766,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'h': '3', 'a': '0'}","{'h': '3.01783', 'a': '0.908926'}",2021-08-27 16:30:00,"{'w': 0.7945428020310955, 'd': 0.12429894235155796, 'l': 0.08115753490511074}",l
16779,True,a,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'h': '1', 'a': '2'}","{'h': '1.88537', 'a': '2.43118'}",2021-09-11 13:00:00,"{'w': 0.3029568709209053, 'd': 0.1926852252181707, 'l': 0.5043578535886507}",w
16795,True,h,"{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '1', 'a': '2'}","{'h': '0.805717', 'a': '0.478482'}",2021-09-19 13:00:00,"{'w': 0.403689171693904, 'd': 0.39435146738488974, 'l': 0.20195936092119188}",l
16800,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'h': '2', 'a': '0'}","{'h': '2.11409', 'a': '0.581225'}",2021-09-22 18:45:00,"{'w': 0.7311395313295214, 'd': 0.17973578152146713, 'l': 0.08912467914718676}",l
16814,True,h,"{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '1', 'a': '1'}","{'h': '1.5265', 'a': '0.8526'}",2021-09-27 18:45:00,"{'w': 0.5314837416983869, 'd': 0.25858331849376104, 'l': 0.20993293970328328}",d
16818,True,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'h': '1', 'a': '1'}","{'h': '0.658426', 'a': '0.486148'}",2021-10-01 18:45:00,"{'w': 0.3411169921585774, 'd': 0.4287146175657108, 'l': 0.23016839027571107}",d
16835,True,h,"{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '1', 'a': '0'}","{'h': '0.794394', 'a': '0.42719'}",2021-10-18 18:45:00,"{'w': 0.41315136339962333, 'd': 0.40360613426100206, 'l': 0.18324250233936307}",w
16844,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'h': '3', 'a': '1'}","{'h': '2.13069', 'a': '0.506648'}",2021-10-23 16:00:00,"{'w': 0.7527592440725785, 'd': 0.17231402234811502, 'l': 0.07492672471915851}",l
16855,True,h,"{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'h': '1', 'a': '2'}","{'h': '0.62413', 'a': '1.52483'}",2021-10-26 16:30:00,"{'w': 0.15115771648175347, 'd': 0.25694516150611574, 'l': 0.5918971219091355}",l
16859,True,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'h': '0', 'a': '0'}","{'h': '0.720997', 'a': '0.488128'}",2021-10-31 14:00:00,"{'w': 0.3669555056177436, 'd': 0.41310867432907394, 'l': 0.21993582005317958}",d
16875,True,h,"{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '3', 'a': '2'}","{'h': '3.22538', 'a': '2.76533'}",2021-11-07 11:30:00,"{'w': 0.4909399709057827, 'd': 0.1641236394708869, 'l': 0.3449345309058839}",w
16877,True,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'h': '0', 'a': '1'}","{'h': '0.995082', 'a': '1.01889'}",2021-11-21 14:00:00,"{'w': 0.3401914675729149, 'd': 0.3071829751570331, 'l': 0.35262555726938216}",w
