id,isResult,side,h,a,goals,xG,datetime,forecast,result
16764,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'h': '2', 'a': '2'}","{'h': '3.28935', 'a': '1.03088'}",2021-08-23 16:30:00,"{'w': 0.804871477607559, 'd': 0.11451748690460282, 'l': 0.08060899398573367}",d
16774,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '4', 'a': '1'}","{'h': '2.67169', 'a': '0.406709'}",2021-08-29 18:45:00,"{'w': 0.8515603259211427, 'd': 0.1113969214965376, 'l': 0.03704259286310888}",l
16778,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '2', 'a': '3'}","{'h': '1.83111', 'a': '1.25494'}",2021-09-12 13:00:00,"{'w': 0.5091402798822864, 'd': 0.2287882736057059, 'l': 0.26207144529888077}",l
16791,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '2'}","{'h': '1.72557', 'a': '1.91594'}",2021-09-19 16:00:00,"{'w': 0.3531843315400696, 'd': 0.21704062678330419, 'l': 0.42977503893224483}",d
16798,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '0', 'a': '2'}","{'h': '0.754694', 'a': '1.14537'}",2021-09-22 18:45:00,"{'w': 0.24151807368671, 'd': 0.30960921562227256, 'l': 0.4488727106890058}",l
16815,True,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '0'}","{'h': '2.05833', 'a': '0.153322'}",2021-09-26 18:45:00,"{'w': 0.8320064581712989, 'd': 0.14690699505228852, 'l': 0.02108654113261681}",l
16818,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '265', 'title': 'Venezia', 'short_title': 'VEN'}","{'h': '1', 'a': '1'}","{'h': '0.658426', 'a': '0.486148'}",2021-10-01 18:45:00,"{'w': 0.3411169921585774, 'd': 0.4287146175657108, 'l': 0.23016839027571107}",d
16826,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '3', 'a': '1'}","{'h': '1.50713', 'a': '1.78619'}",2021-10-17 10:30:00,"{'w': 0.327195747938137, 'd': 0.22825723621966781, 'l': 0.44454701488794557}",w
16838,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '3', 'a': '0'}","{'h': '3.1216', 'a': '0.119909'}",2021-10-24 13:00:00,"{'w': 0.9388751251238812, 'd': 0.05517012242418074, 'l': 0.0059536652572675245}",l
16846,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '1', 'a': '2'}","{'h': '1.31963', 'a': '2.49703'}",2021-10-27 18:45:00,"{'w': 0.18762464788245514, 'd': 0.18124192884138074, 'l': 0.6311333551434408}",l
16857,True,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '0'}","{'h': '1.7361', 'a': '0.403517'}",2021-11-01 19:45:00,"{'w': 0.7043226541201889, 'd': 0.21576950172904408, 'l': 0.07990784355831024}",l
16866,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '1', 'a': '2'}","{'h': '0.510728', 'a': '3.54195'}",2021-11-06 19:45:00,"{'w': 0.024375340131633956, 'd': 0.06622796343869691, 'l': 0.9093917915350481}",l
16884,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '2'}","{'h': '3.47952', 'a': '1.23102'}",2021-11-21 11:30:00,"{'w': 0.7925171869863341, 'd': 0.1147552236474577, 'l': 0.09272361004633191}",d
16886,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'h': '1', 'a': '1'}","{'h': '1.71881', 'a': '0.238047'}",2021-11-26 19:45:00,"{'w': 0.7487391000971888, 'd': 0.20530622552589167, 'l': 0.04595467385878226}",d
16900,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '0', 'a': '0'}","{'h': '1.16014', 'a': '0.575054'}",2021-11-30 19:45:00,"{'w': 0.5017740473451949, 'd': 0.3151685709987133, 'l': 0.18305738165369329}",d
16907,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '1', 'a': '1'}","{'h': '1.20956', 'a': '1.90192'}",2021-12-06 19:45:00,"{'w': 0.24123946302135696, 'd': 0.22334884441656255, 'l': 0.5354116905629959}",d
16919,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '4', 'a': '0'}","{'h': '3.63912', 'a': '0.222398'}",2021-12-12 19:45:00,"{'w': 0.9505912560999707, 'd': 0.04183192394679173, 'l': 0.007570090104845186}",l
16928,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '0', 'a': '4'}","{'h': '0.183657', 'a': '0.521701'}",2021-12-18 19:45:00,"{'w': 0.1042762610648511, 'd': 0.5424030635137279, 'l': 0.353320675421421}",l
16940,True,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '0'}","{'h': '2.24385', 'a': '1.13484'}",2021-12-21 19:45:00,"{'w': 0.6239194917939561, 'd': 0.19456688442643905, 'l': 0.18151360644439585}",l
16953,True,a,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '2'}","{'h': '0.731494', 'a': '2.18965'}",2022-01-06 11:30:00,"{'w': 0.11062052510206463, 'd': 0.1815177863892601, 'l': 0.7078616758768933}",w
16956,True,h,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '2', 'a': '1'}","{'h': '1.47121', 'a': '0.693001'}",2022-01-11 19:45:00,"{'w': 0.5590113935848696, 'd': 0.26537507425413176, 'l': 0.17561353209770977}",w
16971,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '0'}","{'h': '2.01468', 'a': '0.642616'}",2022-01-16 17:00:00,"{'w': 0.6969986657152532, 'd': 0.1949211715692815, 'l': 0.10808015845396986}",l
