,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
0,2021,16756,Verona,Verona,Sassuolo,0,0,0.0,0.0,0,2021-08-21 16:30:00
22,2021,16767,Verona,Verona,Inter,2,3,2.25155,1.86679,90,2021-08-27 18:45:00
59,2021,16777,Verona,Bologna,Verona,3,6,2.8555479999999998,3.70369,180,2021-09-13 18:45:00
72,2021,16788,Verona,Verona,Roma,3,7,3.1706899999999996,4.95881,270,2021-09-19 16:00:00
87,2021,16802,Verona,Salernitana,Verona,6,9,4.19201,5.620539,360,2021-09-22 16:30:00
105,2021,16807,Verona,Genoa,Verona,8,11,6.25389,8.309959,450,2021-09-25 18:45:00
130,2021,16820,Verona,Verona,Spezia,11,14,8.32653,9.747088999999999,540,2021-10-03 13:00:00
145,2021,16831,Verona,AC Milan,Verona,15,14,9.017146,11.323979,630,2021-10-16 18:45:00
174,2021,16839,Verona,Verona,Lazio,17,17,10.600336,12.842499,720,2021-10-24 13:00:00
191,2021,16854,Verona,Udinese,Verona,21,18,14.136336,14.267079,810,2021-10-27 16:30:00
202,2021,16860,Verona,Verona,Juventus,22,19,14.97956,15.207746,900,2021-10-30 16:00:00
237,2021,16871,Verona,Napoli,Verona,24,20,16.55672,16.997426,990,2021-11-07 17:00:00
256,2021,16880,Verona,Verona,Empoli,25,21,17.782329999999998,17.798369,1080,2021-11-22 17:30:00
265,2021,16892,Verona,Sampdoria,Verona,27,22,19.084639999999997,19.360999,1170,2021-11-27 14:00:00
284,2021,16900,Verona,Verona,Cagliari,28,25,19.782299,20.111469,1260,2021-11-30 19:45:00
311,2021,16915,Verona,Venezia,Verona,28,25,20.942438999999997,20.686523,1350,2021-12-05 14:00:00
330,2021,16918,Verona,Verona,Atalanta,32,28,23.030888999999995,22.173703,1440,2021-12-12 14:00:00
357,2021,16935,Verona,Torino,Verona,33,30,24.027821999999993,23.193033,1530,2021-12-19 17:00:00
368,2021,16938,Verona,Verona,Fiorentina,33,31,24.289233999999993,24.053794,1620,2021-12-22 17:30:00
383,2021,16955,Verona,Spezia,Verona,34,32,25.238012999999995,25.343044,1710,2022-01-06 13:30:00
402,2021,16959,Verona,Verona,Salernitana,36,33,27.398352999999997,26.667194,1800,2022-01-09 19:45:00
417,2021,16974,Verona,Sassuolo,Verona,37,35,28.783042999999996,27.951414,1890,2022-01-16 11:30:00
