,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
17,2021,16764,Spezia,Cagliari,Spezia,0,0,0.0,0.0,0,2021-08-23 16:30:00
25,2021,16768,Spezia,Lazio,Spezia,2,2,1.03088,3.28935,90,2021-08-28 16:30:00
50,2021,16784,Spezia,Spezia,Udinese,3,8,1.766232,6.00648,180,2021-09-12 13:00:00
71,2021,16795,Spezia,Venezia,Spezia,3,9,2.554651,6.78707,270,2021-09-19 13:00:00
88,2021,16804,Spezia,Spezia,Juventus,5,10,3.033133,7.5927869999999995,360,2021-09-22 16:30:00
100,2021,16812,Spezia,Spezia,AC Milan,7,13,4.067083,10.138437,450,2021-09-25 13:00:00
131,2021,16820,Spezia,Verona,Spezia,8,15,5.0208520000000005,11.879457,540,2021-10-03 13:00:00
140,2021,16833,Spezia,Spezia,Salernitana,8,19,6.597742,12.570073,630,2021-10-16 13:00:00
163,2021,16843,Spezia,Sampdoria,Spezia,10,20,8.274922,14.179453,720,2021-10-22 18:45:00
180,2021,16853,Spezia,Spezia,Genoa,11,22,9.331002,15.153509,810,2021-10-26 16:30:00
209,2021,16858,Spezia,Fiorentina,Spezia,12,23,11.737152,16.218909,900,2021-10-31 14:00:00
222,2021,16873,Spezia,Spezia,Torino,12,26,11.8254119,19.036409,990,2021-11-06 14:00:00
241,2021,16876,Spezia,Atalanta,Spezia,13,26,12.1591769,19.456848,1080,2021-11-20 14:00:00
274,2021,16893,Spezia,Spezia,Bologna,15,31,13.0874019,22.033048,1170,2021-11-28 14:00:00
291,2021,16901,Spezia,Inter,Spezia,15,32,13.7258249,24.579128,1260,2021-12-01 17:30:00
308,2021,16914,Spezia,Spezia,Sassuolo,15,34,13.9773549,27.430568,1350,2021-12-05 14:00:00
339,2021,16921,Spezia,Roma,Spezia,17,36,16.3379249,28.877868,1440,2021-12-13 19:45:00
352,2021,16934,Spezia,Spezia,Empoli,17,38,16.9472119,31.176617999999998,1530,2021-12-19 14:00:00
377,2021,16941,Spezia,Napoli,Spezia,18,39,18.3168819,32.400617999999994,1620,2021-12-22 19:45:00
382,2021,16955,Spezia,Spezia,Verona,19,39,18.6719609,33.854257999999994,1710,2022-01-06 13:30:00
399,2021,16958,Spezia,Genoa,Spezia,20,41,19.996110899999998,36.01459799999999,1800,2022-01-09 17:30:00
427,2021,16970,Spezia,AC Milan,Spezia,21,41,21.7532009,36.97101299999999,1890,2022-01-17 17:30:00
