,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
6,2021,16759,Empoli,Empoli,Lazio,0,0,0.0,0.0,0,2021-08-21 18:45:00
31,2021,16771,Empoli,Juventus,Empoli,1,3,1.13436,1.78152,90,2021-08-28 18:45:00
40,2021,16779,Empoli,Empoli,Venezia,2,3,2.2376300000000002,3.59718,180,2021-09-11 13:00:00
68,2021,16786,Empoli,Empoli,Sampdoria,3,5,4.123,6.028359999999999,270,2021-09-19 10:30:00
91,2021,16798,Empoli,Cagliari,Empoli,3,8,5.050264,7.377009999999999,360,2021-09-22 18:45:00
108,2021,16806,Empoli,Empoli,Bologna,5,8,6.195634,8.131704,450,2021-09-26 13:00:00
137,2021,16821,Empoli,Roma,Empoli,9,10,7.672504,10.629544,540,2021-10-03 16:00:00
148,2021,16827,Empoli,Empoli,Atalanta,9,12,8.110144,12.484644,630,2021-10-17 13:00:00
165,2021,16842,Empoli,Salernitana,Empoli,10,16,8.685192,16.319703999999998,720,2021-10-23 13:00:00
194,2021,16847,Empoli,Empoli,Inter,14,18,11.515682000000002,17.691833999999997,810,2021-10-27 18:45:00
213,2021,16864,Empoli,Sassuolo,Empoli,14,20,12.058667000000002,20.771073999999995,900,2021-10-31 14:00:00
220,2021,16867,Empoli,Empoli,Genoa,16,21,13.542067000000001,22.014193999999996,990,2021-11-05 19:45:00
257,2021,16880,Empoli,Verona,Empoli,18,23,14.287351000000001,23.711503999999998,1080,2021-11-22 17:30:00
262,2021,16887,Empoli,Empoli,Fiorentina,19,25,15.849981000000001,25.013813999999996,1170,2021-11-27 14:00:00
297,2021,16905,Empoli,Torino,Empoli,21,26,17.991051000000002,27.409273999999996,1260,2021-12-02 17:30:00
316,2021,16908,Empoli,Empoli,Udinese,23,28,18.963543,28.787233999999998,1350,2021-12-06 17:30:00
333,2021,16920,Empoli,Napoli,Empoli,26,29,20.988773000000002,30.874443999999997,1440,2021-12-12 17:00:00
353,2021,16934,Empoli,Spezia,Empoli,27,29,21.633261,32.491524,1530,2021-12-19 14:00:00
374,2021,16936,Empoli,Empoli,AC Milan,28,30,22.857261,33.861194,1620,2021-12-22 19:45:00
381,2021,16950,Empoli,Lazio,Empoli,30,34,24.518121,35.826164,1710,2022-01-06 13:30:00
392,2021,16957,Empoli,Empoli,Sassuolo,33,37,26.672371000000002,38.916253999999995,1800,2022-01-09 13:30:00
419,2021,16975,Empoli,Venezia,Empoli,34,42,27.697921,42.96435399999999,1890,2022-01-16 14:00:00
