,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
19,2021,16765,AC Milan,Sampdoria,AC Milan,0,0,0.0,0.0,0,2021-08-23 18:45:00
36,2021,16774,AC Milan,AC Milan,Cagliari,1,0,0.804449,1.24757,90,2021-08-29 18:45:00
54,2021,16780,AC Milan,AC Milan,Lazio,5,1,3.476139,1.654279,180,2021-09-12 16:00:00
77,2021,16790,AC Milan,Juventus,AC Milan,7,1,6.9542090000000005,1.900829,270,2021-09-19 18:45:00
92,2021,16800,AC Milan,AC Milan,Venezia,8,2,8.003169,3.216009,360,2021-09-22 18:45:00
101,2021,16812,AC Milan,Spezia,AC Milan,10,2,10.117259,3.797234,450,2021-09-25 13:00:00
139,2021,16816,AC Milan,Atalanta,AC Milan,12,3,11.858279000000001,4.751003,540,2021-10-03 18:45:00
144,2021,16831,AC Milan,AC Milan,Verona,15,5,14.367829,7.381963,630,2021-10-16 18:45:00
169,2021,16837,AC Milan,Bologna,AC Milan,18,7,15.886349000000001,8.965153,720,2021-10-23 18:45:00
184,2021,16850,AC Milan,AC Milan,Torino,22,9,16.795009,9.596160000000001,810,2021-10-26 18:45:00
217,2021,16862,AC Milan,Roma,AC Milan,23,9,17.919869,10.084167,900,2021-10-31 19:45:00
238,2021,16870,AC Milan,AC Milan,Inter,25,10,19.780879,11.343107,990,2021-11-07 19:45:00
245,2021,16878,AC Milan,Fiorentina,AC Milan,26,11,20.938029,13.690747,1080,2021-11-20 19:45:00
272,2021,16889,AC Milan,AC Milan,Sassuolo,29,15,22.512219,15.199437,1170,2021-11-28 14:00:00
293,2021,16899,AC Milan,Genoa,AC Milan,30,18,23.392760000000003,16.384327,1260,2021-12-01 19:45:00
300,2021,16910,AC Milan,AC Milan,Salernitana,33,18,24.49527,16.741835,1350,2021-12-04 14:00:00
327,2021,16924,AC Milan,Udinese,AC Milan,35,18,27.0775,16.936093,1440,2021-12-11 19:45:00
358,2021,16931,AC Milan,AC Milan,Napoli,36,19,28.22852,19.220033,1530,2021-12-19 19:45:00
375,2021,16936,AC Milan,Empoli,AC Milan,36,20,28.597606,20.214411000000002,1620,2021-12-22 19:45:00
386,2021,16951,AC Milan,AC Milan,Roma,40,22,30.562576,21.875271,1710,2022-01-06 17:30:00
391,2021,16965,AC Milan,Venezia,AC Milan,43,23,33.581596,22.736505,1800,2022-01-09 11:30:00
426,2021,16970,AC Milan,AC Milan,Spezia,46,23,37.454516,23.247806,1890,2022-01-17 17:30:00
