,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
14,2021,16763,Roma,Roma,Fiorentina,0,0,0.0,0.0,0,2021-08-22 18:45:00
39,2021,16775,Roma,Salernitana,Roma,3,1,2.75414,0.867167,90,2021-08-29 18:45:00
56,2021,16782,Roma,Roma,Sassuolo,7,1,4.64093,1.0885660000000001,180,2021-09-12 18:45:00
73,2021,16788,Roma,Verona,Roma,9,2,6.9680599999999995,3.188476,270,2021-09-19 16:00:00
98,2021,16801,Roma,Roma,Udinese,11,5,7.629789,4.209796,360,2021-09-23 18:45:00
115,2021,16810,Roma,Lazio,Roma,12,5,9.012789,5.01933,450,2021-09-26 16:00:00
136,2021,16821,Roma,Roma,Empoli,14,8,10.856479,7.503500000000001,540,2021-10-03 16:00:00
157,2021,16829,Roma,Juventus,Roma,16,8,12.711579,7.941140000000001,630,2021-10-17 18:45:00
176,2021,16841,Roma,Roma,Napoli,16,9,14.168079,9.41088,720,2021-10-24 16:00:00
193,2021,16846,Roma,Cagliari,Roma,16,9,15.800479000000001,10.004837,810,2021-10-27 18:45:00
216,2021,16862,Roma,Roma,AC Milan,18,10,18.297509,11.324467,900,2021-10-31 19:45:00
229,2021,16875,Roma,Venezia,Roma,19,12,19.556449,13.185477,990,2021-11-07 11:30:00
255,2021,16879,Roma,Genoa,Roma,21,15,22.321779,16.410857,1080,2021-11-21 19:45:00
276,2021,16891,Roma,Roma,Torino,23,15,24.664499,16.513541,1170,2021-11-28 17:00:00
289,2021,16897,Roma,Bologna,Roma,24,15,25.626677,17.311984,1260,2021-12-01 17:30:00
302,2021,16912,Roma,Roma,Inter,24,16,26.531797,17.532535,1350,2021-12-04 17:00:00
338,2021,16921,Roma,Roma,Spezia,24,19,27.062315,19.206605,1440,2021-12-13 19:45:00
345,2021,16926,Roma,Atalanta,Roma,26,19,29.361065000000004,19.815891999999998,1530,2021-12-18 14:00:00
372,2021,16942,Roma,Roma,Sampdoria,30,20,31.356225000000002,21.287001999999998,1620,2021-12-22 17:30:00
387,2021,16951,Roma,AC Milan,Roma,31,21,32.808885000000004,22.467821999999998,1710,2022-01-06 17:30:00
400,2021,16962,Roma,Roma,Juventus,32,24,33.67011900000001,25.486842,1800,2022-01-09 17:30:00
420,2021,16971,Roma,Roma,Cagliari,35,28,36.20266900000001,26.936852,1890,2022-01-16 17:00:00
