,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
2,2021,16757,Inter,Inter,Genoa,0,0,0.0,0.0,0,2021-08-21 16:30:00
23,2021,16767,Inter,Verona,Inter,4,0,2.20707,0.967177,90,2021-08-27 18:45:00
47,2021,16783,Inter,Sampdoria,Inter,7,1,4.04397,1.571175,180,2021-09-12 10:30:00
64,2021,16789,Inter,Inter,Bologna,9,3,5.009446,3.037305,270,2021-09-18 16:00:00
85,2021,16799,Inter,Fiorentina,Inter,15,4,9.289556,3.892921,360,2021-09-21 18:45:00
102,2021,16808,Inter,Inter,Atalanta,18,5,12.026926,5.625921,450,2021-09-25 16:00:00
127,2021,16824,Inter,Sassuolo,Inter,20,7,15.547836,7.128291,540,2021-10-02 18:45:00
143,2021,16830,Inter,Lazio,Inter,22,8,17.589526,8.747501,630,2021-10-16 16:00:00
178,2021,16840,Inter,Inter,Juventus,23,11,19.037436,11.061471,720,2021-10-24 18:45:00
195,2021,16847,Inter,Empoli,Inter,24,12,19.999348,12.406391,810,2021-10-27 18:45:00
206,2021,16861,Inter,Inter,Udinese,26,12,23.078588,12.949375999999999,900,2021-10-31 11:30:00
239,2021,16870,Inter,AC Milan,Inter,28,12,25.135488,13.253195,990,2021-11-07 19:45:00
252,2021,16881,Inter,Inter,Napoli,29,13,27.483128,14.410345,1080,2021-11-21 17:00:00
269,2021,16895,Inter,Venezia,Inter,32,15,29.679088,15.351948,1170,2021-11-27 19:45:00
290,2021,16901,Inter,Inter,Spezia,34,15,32.282518,15.544467000000001,1260,2021-12-01 17:30:00
303,2021,16912,Inter,Roma,Inter,36,15,35.13395800000001,15.795997000000002,1350,2021-12-04 17:00:00
336,2021,16919,Inter,Inter,Cagliari,39,15,36.80802800000001,16.326515,1440,2021-12-12 19:45:00
343,2021,16932,Inter,Salernitana,Inter,43,15,40.447148000000006,16.548913,1530,2021-12-17 19:45:00
370,2021,16939,Inter,Inter,Torino,48,15,43.760478000000006,17.640642999999997,1620,2021-12-22 17:30:00
404,2021,16960,Inter,Inter,Lazio,49,15,44.79036800000001,18.176999,1710,2022-01-09 19:45:00
423,2021,16966,Inter,Atalanta,Inter,51,16,46.94487800000001,18.92445,1800,2022-01-16 19:45:00
