,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
15,2021,16763,Fiorentina,Roma,Fiorentina,0,0,0.0,0.0,0,2021-08-22 18:45:00
28,2021,16770,Fiorentina,Fiorentina,Torino,1,3,0.867167,2.75414,90,2021-08-28 18:45:00
45,2021,16776,Fiorentina,Atalanta,Fiorentina,3,4,1.407157,3.047924,180,2021-09-11 18:45:00
63,2021,16787,Fiorentina,Genoa,Fiorentina,5,5,3.221807,5.163184,270,2021-09-18 13:00:00
84,2021,16799,Fiorentina,Fiorentina,Inter,7,6,4.345397,6.4469140000000005,360,2021-09-21 18:45:00
113,2021,16813,Fiorentina,Udinese,Fiorentina,8,9,6.078397000000001,9.184284,450,2021-09-26 13:00:00
134,2021,16819,Fiorentina,Fiorentina,Napoli,9,9,7.217007000000001,9.676313,540,2021-10-03 16:00:00
159,2021,16835,Fiorentina,Venezia,Fiorentina,10,11,7.600143000000001,11.318543,630,2021-10-18 18:45:00
172,2021,16838,Fiorentina,Fiorentina,Cagliari,10,12,8.027333,12.112937,720,2021-10-24 13:00:00
197,2021,16849,Fiorentina,Lazio,Fiorentina,13,12,11.148933,12.232846,810,2021-10-27 18:45:00
208,2021,16858,Fiorentina,Fiorentina,Spezia,13,13,11.666694,12.870289,900,2021-10-31 14:00:00
225,2021,16868,Fiorentina,Juventus,Fiorentina,16,13,14.484193999999999,12.9585489,990,2021-11-06 17:00:00
244,2021,16878,Fiorentina,Fiorentina,AC Milan,16,14,14.804412999999998,13.9431559,1080,2021-11-20 19:45:00
263,2021,16887,Fiorentina,Empoli,Fiorentina,20,17,16.313102999999998,15.5173459,1170,2021-11-27 14:00:00
282,2021,16898,Fiorentina,Fiorentina,Sampdoria,21,19,18.708562999999998,17.6584159,1260,2021-11-30 17:30:00
307,2021,16906,Fiorentina,Bologna,Fiorentina,24,20,21.581912999999997,18.2924429,1350,2021-12-05 11:30:00
322,2021,16916,Fiorentina,Fiorentina,Salernitana,27,22,22.795702999999996,18.879886900000002,1440,2021-12-11 14:00:00
350,2021,16929,Fiorentina,Fiorentina,Sassuolo,31,22,25.538172999999997,19.804498900000002,1530,2021-12-19 11:30:00
369,2021,16938,Fiorentina,Verona,Fiorentina,33,24,27.807692999999997,20.805718900000002,1620,2021-12-22 17:30:00
407,2021,16963,Fiorentina,Torino,Fiorentina,34,25,29.096942999999996,21.754497900000004,1710,2022-01-10 16:00:00
428,2021,16968,Fiorentina,Fiorentina,Genoa,34,29,29.569586999999995,24.278507900000005,1800,2022-01-17 19:45:00
