,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
7,2021,16759,Lazio,Empoli,Lazio,0,0,0.0,0.0,0,2021-08-21 18:45:00
24,2021,16768,Lazio,Lazio,Spezia,3,1,1.78152,1.13436,90,2021-08-28 16:30:00
55,2021,16780,Lazio,AC Milan,Lazio,9,2,4.49865,1.869712,180,2021-09-12 16:00:00
74,2021,16791,Lazio,Lazio,Cagliari,9,4,4.7452,5.3477820000000005,270,2021-09-19 16:00:00
97,2021,16805,Lazio,Torino,Lazio,11,6,6.47077,7.2637220000000005,360,2021-09-23 16:30:00
114,2021,16810,Lazio,Lazio,Roma,12,7,7.316931,8.536162000000001,450,2021-09-26 16:00:00
129,2021,16817,Lazio,Bologna,Lazio,15,9,9.801101000000001,10.379852000000001,540,2021-10-03 10:30:00
142,2021,16830,Lazio,Lazio,Inter,15,12,10.763811,11.158331000000002,630,2021-10-16 16:00:00
175,2021,16839,Lazio,Verona,Lazio,18,13,13.077781,12.606241000000002,720,2021-10-24 13:00:00
196,2021,16849,Lazio,Lazio,Fiorentina,19,17,14.502361,16.142241000000002,810,2021-10-27 18:45:00
201,2021,16856,Lazio,Atalanta,Lazio,20,17,15.139804,16.660002000000002,900,2021-10-30 13:00:00
234,2021,16869,Lazio,Lazio,Salernitana,22,19,16.575304,17.383748,990,2021-11-07 17:00:00
242,2021,16882,Lazio,Lazio,Juventus,25,19,18.255014,17.623325,1080,2021-11-20 17:00:00
279,2021,16890,Lazio,Napoli,Lazio,25,21,18.509947,20.390515,1170,2021-11-28 19:45:00
298,2021,16902,Lazio,Lazio,Udinese,25,25,18.782708,21.585825,1260,2021-12-02 19:45:00
313,2021,16913,Lazio,Sampdoria,Lazio,29,29,20.241918,23.628065,1350,2021-12-05 17:00:00
335,2021,16922,Lazio,Sassuolo,Lazio,32,30,21.393477999999998,24.775735,1440,2021-12-12 17:00:00
340,2021,16930,Lazio,Lazio,Genoa,33,32,22.127014,25.669687,1530,2021-12-17 17:30:00
367,2021,16945,Lazio,Venezia,Lazio,36,33,24.197844,25.842476,1620,2021-12-22 15:30:00
380,2021,16950,Lazio,Lazio,Empoli,39,34,25.749864,26.598435000000002,1710,2022-01-06 13:30:00
405,2021,16960,Lazio,Inter,Lazio,42,37,28.839954,28.752685000000003,1800,2022-01-09 19:45:00
413,2021,16972,Lazio,Salernitana,Lazio,43,39,29.587405,30.907195,1890,2022-01-15 17:00:00
