,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
10,2021,16761,Udinese,Udinese,Juventus,0,0,0.0,0.0,0,2021-08-22 16:30:00
20,2021,16766,Udinese,Udinese,Venezia,2,2,2.08573,1.49379,90,2021-08-27 16:30:00
51,2021,16784,Udinese,Spezia,Udinese,5,2,5.10356,2.402716,180,2021-09-12 13:00:00
78,2021,16794,Udinese,Udinese,Napoli,6,2,5.88415,3.191135,270,2021-09-20 18:45:00
99,2021,16801,Udinese,Roma,Udinese,6,6,6.127608,6.4938649999999996,360,2021-09-23 18:45:00
112,2021,16813,Udinese,Udinese,Fiorentina,6,7,6.937142000000001,7.876865,450,2021-09-26 13:00:00
133,2021,16823,Udinese,Sampdoria,Udinese,6,8,7.429171,9.015474999999999,540,2021-10-03 13:00:00
152,2021,16834,Udinese,Udinese,Bologna,9,11,10.711091,10.544785,630,2021-10-17 13:00:00
171,2021,16836,Udinese,Atalanta,Udinese,10,12,12.068251,12.040925,720,2021-10-24 10:30:00
190,2021,16854,Udinese,Udinese,Verona,11,13,12.735804,12.669957,810,2021-10-27 16:30:00
207,2021,16861,Udinese,Inter,Udinese,12,14,13.676471,13.513181,900,2021-10-31 11:30:00
232,2021,16874,Udinese,Udinese,Sassuolo,12,16,13.98029,15.570081,990,2021-11-07 14:00:00
259,2021,16885,Udinese,Torino,Udinese,15,18,15.5714,16.264114,1080,2021-11-22 19:45:00
270,2021,16894,Udinese,Udinese,Genoa,16,20,16.57434,18.199773999999998,1170,2021-11-28 11:30:00
299,2021,16902,Udinese,Lazio,Udinese,16,20,17.357098,18.801820999999997,1260,2021-12-02 19:45:00
317,2021,16908,Udinese,Empoli,Udinese,20,24,19.399338,20.261030999999996,1350,2021-12-06 17:30:00
326,2021,16924,Udinese,Udinese,AC Milan,21,27,21.486548,22.286260999999996,1440,2021-12-11 19:45:00
349,2021,16928,Udinese,Cagliari,Udinese,22,28,23.770488,23.437280999999995,1530,2021-12-18 19:45:00
396,2021,16964,Udinese,Udinese,Atalanta,26,28,24.292189,23.620937999999995,1620,2022-01-09 15:30:00
415,2021,16969,Udinese,Juventus,Udinese,28,34,25.017883,27.280397999999995,1710,2022-01-15 19:45:00
