,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
1,2021,16756,Sassuolo,Verona,Sassuolo,0,0,0.0,0.0,0,2021-08-21 16:30:00
32,2021,16772,Sassuolo,Sassuolo,Sampdoria,3,2,1.86679,2.25155,90,2021-08-29 16:30:00
57,2021,16782,Sassuolo,Roma,Sassuolo,3,2,3.0949400000000002,2.8286249999999997,180,2021-09-12 18:45:00
60,2021,16793,Sassuolo,Sassuolo,Torino,4,4,5.194850000000001,5.155754999999999,270,2021-09-17 18:45:00
83,2021,16796,Sassuolo,Atalanta,Sassuolo,4,5,5.991130000000001,7.640484999999999,360,2021-09-21 18:45:00
110,2021,16811,Sassuolo,Sassuolo,Salernitana,5,7,6.902594000000001,9.748615,450,2021-09-26 13:00:00
126,2021,16824,Sassuolo,Sassuolo,Inter,6,7,8.511044,10.912465,540,2021-10-02 18:45:00
151,2021,16828,Sassuolo,Genoa,Sassuolo,7,9,10.130254,12.954155,630,2021-10-17 13:00:00
166,2021,16844,Sassuolo,Sassuolo,Venezia,9,11,12.951954,14.338295,720,2021-10-23 16:00:00
187,2021,16848,Sassuolo,Juventus,Sassuolo,12,12,15.082644,14.844943,810,2021-10-27 16:30:00
212,2021,16864,Sassuolo,Sassuolo,Empoli,14,13,16.209184,15.996983,900,2021-10-31 14:00:00
233,2021,16874,Sassuolo,Udinese,Sassuolo,15,15,17.452304,17.480383,990,2021-11-07 14:00:00
246,2021,16884,Sassuolo,Sassuolo,Cagliari,17,18,18.146337000000003,19.071493,1080,2021-11-21 11:30:00
273,2021,16889,Sassuolo,AC Milan,Sassuolo,19,20,21.625857000000003,20.302513,1170,2021-11-28 14:00:00
294,2021,16904,Sassuolo,Sassuolo,Napoli,22,21,22.810747000000003,21.183054000000002,1260,2021-12-01 19:45:00
309,2021,16914,Sassuolo,Spezia,Sassuolo,24,23,23.117350000000002,22.105606,1350,2021-12-05 14:00:00
334,2021,16922,Sassuolo,Sassuolo,Lazio,26,25,24.56465,24.466176,1440,2021-12-12 17:00:00
351,2021,16929,Sassuolo,Fiorentina,Sassuolo,28,26,25.458602,25.199712,1530,2021-12-19 11:30:00
364,2021,16943,Sassuolo,Sassuolo,Bologna,30,28,26.459822,27.469232,1620,2021-12-22 15:30:00
384,2021,16954,Sassuolo,Sassuolo,Genoa,30,31,27.235818,28.958132000000003,1710,2022-01-06 15:30:00
393,2021,16957,Sassuolo,Empoli,Sassuolo,31,32,29.392318,29.171374000000004,1800,2022-01-09 13:30:00
416,2021,16974,Sassuolo,Sassuolo,Verona,36,33,33.440418,30.196924000000003,1890,2022-01-16 11:30:00
