,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
8,2021,16760,Bologna,Bologna,Salernitana,0,0,0.0,0.0,0,2021-08-22 16:30:00
27,2021,16769,Bologna,Atalanta,Bologna,3,2,1.72577,1.63711,90,2021-08-28 16:30:00
58,2021,16777,Bologna,Bologna,Verona,3,2,2.14564,2.626359,180,2021-09-13 18:45:00
65,2021,16789,Bologna,Inter,Bologna,4,2,3.40076,2.9415009999999997,270,2021-09-18 16:00:00
80,2021,16797,Bologna,Bologna,Genoa,5,8,4.256376,7.221610999999999,360,2021-09-21 16:30:00
109,2021,16806,Bologna,Empoli,Bologna,7,10,6.544476,8.920421,450,2021-09-26 13:00:00
128,2021,16817,Bologna,Bologna,Lazio,9,14,9.042316,10.397291,540,2021-10-03 10:30:00
153,2021,16834,Bologna,Udinese,Bologna,12,14,9.820795,11.360000999999999,630,2021-10-17 13:00:00
168,2021,16837,Bologna,Bologna,AC Milan,13,15,11.316935,12.717160999999999,720,2021-10-23 18:45:00
199,2021,16851,Bologna,Napoli,Bologna,15,19,11.947942000000001,13.625820999999998,810,2021-10-28 18:45:00
218,2021,16857,Bologna,Bologna,Cagliari,15,22,12.19959,16.303091,900,2021-11-01 19:45:00
231,2021,16872,Bologna,Sampdoria,Bologna,17,22,13.935690000000001,16.706608,990,2021-11-07 14:00:00
248,2021,16877,Bologna,Bologna,Venezia,19,23,15.79987,17.762358,1080,2021-11-21 14:00:00
275,2021,16893,Bologna,Spezia,Bologna,19,24,16.794952000000002,18.781247999999998,1170,2021-11-28 14:00:00
288,2021,16897,Bologna,Bologna,Roma,20,24,19.341032000000002,19.419670999999997,1260,2021-12-01 17:30:00
306,2021,16906,Bologna,Bologna,Fiorentina,21,24,19.561583000000002,20.324790999999998,1350,2021-12-05 11:30:00
329,2021,16923,Bologna,Torino,Bologna,23,27,20.149027000000004,21.538580999999997,1440,2021-12-12 11:30:00
346,2021,16927,Bologna,Bologna,Juventus,24,29,21.094279000000004,23.663850999999998,1530,2021-12-18 17:00:00
365,2021,16943,Bologna,Sassuolo,Bologna,24,31,21.938535000000005,25.060681,1620,2021-12-22 15:30:00
409,2021,16956,Bologna,Cagliari,Bologna,27,31,23.427435000000006,25.836676999999998,1710,2022-01-11 19:45:00
424,2021,16967,Bologna,Bologna,Napoli,28,33,24.120436000000005,27.307886999999997,1800,2022-01-17 17:30:00
