,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
11,2021,16761,Juventus,Udinese,Juventus,0,0,0.0,0.0,0,2021-08-22 16:30:00
30,2021,16771,Juventus,Juventus,Empoli,2,2,1.49379,2.08573,90,2021-08-28 18:45:00
43,2021,16781,Juventus,Napoli,Juventus,2,3,3.30945,3.189,180,2021-09-11 16:00:00
76,2021,16790,Juventus,Juventus,AC Milan,3,5,4.87002,5.37608,270,2021-09-19 18:45:00
89,2021,16804,Juventus,Spezia,Juventus,4,6,6.1852,6.42504,360,2021-09-22 16:30:00
106,2021,16809,Juventus,Juventus,Sampdoria,7,8,8.73085,7.45899,450,2021-09-26 10:30:00
125,2021,16825,Juventus,Torino,Juventus,10,10,11.3588,8.059936,540,2021-10-02 16:00:00
156,2021,16829,Juventus,Juventus,Roma,11,10,13.25432,8.968265,630,2021-10-17 18:45:00
179,2021,16840,Juventus,Inter,Juventus,12,10,14.72406,10.424765,720,2021-10-24 18:45:00
186,2021,16848,Juventus,Juventus,Sassuolo,13,11,16.06898,11.386677,810,2021-10-27 16:30:00
203,2021,16860,Juventus,Verona,Juventus,14,13,17.22102,12.513217000000001,900,2021-10-30 16:00:00
224,2021,16868,Juventus,Juventus,Fiorentina,15,15,19.0107,14.090377,990,2021-11-06 17:00:00
243,2021,16882,Juventus,Lazio,Juventus,16,15,19.995307,14.410596,1080,2021-11-20 17:00:00
266,2021,16888,Juventus,Juventus,Atalanta,18,15,22.762497,14.665529,1170,2021-11-27 17:00:00
287,2021,16903,Juventus,Salernitana,Juventus,18,16,23.580671,15.238996,1260,2021-11-30 19:45:00
314,2021,16909,Juventus,Juventus,Genoa,20,16,26.125031,15.700651,1350,2021-12-05 19:45:00
325,2021,16925,Juventus,Venezia,Juventus,22,16,29.130441,15.700651,1440,2021-12-11 17:00:00
347,2021,16927,Juventus,Bologna,Juventus,23,17,30.669411,16.134385,1530,2021-12-18 17:00:00
362,2021,16940,Juventus,Juventus,Cagliari,25,17,32.066241,16.978641000000003,1620,2021-12-21 19:45:00
388,2021,16949,Juventus,Juventus,Napoli,27,17,34.310091,18.113481000000004,1710,2022-01-06 19:45:00
401,2021,16962,Juventus,Roma,Juventus,28,18,35.389741,18.998164000000003,1800,2022-01-09 17:30:00
414,2021,16969,Juventus,Juventus,Udinese,32,21,36.839751,21.530714000000003,1890,2022-01-15 19:45:00
