,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
16,2021,16764,Cagliari,Cagliari,Spezia,0,0,0.0,0.0,0,2021-08-23 16:30:00
37,2021,16774,Cagliari,AC Milan,Cagliari,2,2,3.28935,1.03088,90,2021-08-29 18:45:00
48,2021,16778,Cagliari,Cagliari,Genoa,3,6,3.696059,3.7025699999999997,180,2021-09-12 13:00:00
75,2021,16791,Cagliari,Lazio,Cagliari,5,9,5.527169,4.957509999999999,270,2021-09-19 16:00:00
90,2021,16798,Cagliari,Cagliari,Empoli,7,11,7.443109,6.6830799999999995,360,2021-09-22 18:45:00
117,2021,16815,Cagliari,Napoli,Cagliari,7,13,8.197803,7.828449999999999,450,2021-09-26 18:45:00
120,2021,16818,Cagliari,Cagliari,Venezia,7,15,8.351125,9.88678,540,2021-10-01 18:45:00
146,2021,16826,Cagliari,Cagliari,Sampdoria,8,16,9.009551,10.372928,630,2021-10-17 10:30:00
173,2021,16838,Cagliari,Fiorentina,Cagliari,11,17,10.516681,12.159118,720,2021-10-24 13:00:00
192,2021,16846,Cagliari,Cagliari,Roma,11,20,10.63659,15.280718,810,2021-10-27 18:45:00
219,2021,16857,Cagliari,Bologna,Cagliari,12,22,11.95622,17.777748,900,2021-11-01 19:45:00
226,2021,16866,Cagliari,Cagliari,Atalanta,12,24,12.359737,19.513848,990,2021-11-06 19:45:00
247,2021,16884,Cagliari,Sassuolo,Cagliari,13,26,12.870465000000001,23.055798,1080,2021-11-21 11:30:00
260,2021,16886,Cagliari,Cagliari,Salernitana,15,28,14.101485,26.535318,1170,2021-11-26 19:45:00
285,2021,16900,Cagliari,Verona,Cagliari,16,29,15.820295,26.773365000000002,1260,2021-11-30 19:45:00
318,2021,16907,Cagliari,Cagliari,Torino,16,29,16.395349,27.933505,1350,2021-12-06 19:45:00
337,2021,16919,Cagliari,Inter,Cagliari,17,30,17.604909,29.835425,1440,2021-12-12 19:45:00
348,2021,16928,Cagliari,Cagliari,Udinese,17,34,17.827306999999998,33.474545,1530,2021-12-18 19:45:00
363,2021,16940,Cagliari,Juventus,Cagliari,17,38,18.010963999999998,33.996246,1620,2021-12-21 19:45:00
379,2021,16953,Cagliari,Sampdoria,Cagliari,17,40,19.145804,36.240096,1710,2022-01-06 11:30:00
408,2021,16956,Cagliari,Cagliari,Bologna,19,41,21.335454,36.97159,1800,2022-01-11 19:45:00
421,2021,16971,Cagliari,Roma,Cagliari,21,42,22.806663999999998,37.664591,1890,2022-01-16 17:00:00
