id,isResult,side,h,a,goals,xG,datetime,forecast,result
5152,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '3', 'a': '1'}","{'h': '2.01129', 'a': '2.03815'}",2014-08-31 17:00:00,"{'w': 0.39204707241709785, 'd': 0.2056036098422437, 'l': 0.4023493086117241}",l
5112,True,h,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'h': '3', 'a': '0'}","{'h': '1.55271', 'a': '0.154651'}",2014-09-14 14:00:00,"{'w': 0.7384051100573402, 'd': 0.22757440615431068, 'l': 0.03402048365665374}",w
5122,True,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '1', 'a': '0'}","{'h': '1.18602', 'a': '1.97129'}",2014-09-21 14:00:00,"{'w': 0.22626214938403932, 'd': 0.2176598784504154, 'l': 0.5560779689615356}",l
5138,True,h,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '0', 'a': '1'}","{'h': '0.940274', 'a': '1.062'}",2014-09-25 19:45:00,"{'w': 0.3144089898871152, 'd': 0.3075007429952429, 'l': 0.3780902671168181}",l
5148,True,a,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '0', 'a': '4'}","{'h': '1.5751', 'a': '2.43959'}",2014-09-29 20:00:00,"{'w': 0.24221150253297938, 'd': 0.19047469852797363, 'l': 0.5673137481026033}",w
5075,True,h,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '3', 'a': '2'}","{'h': '1.60341', 'a': '1.67343'}",2014-10-05 14:00:00,"{'w': 0.3696958779355529, 'd': 0.23101714197883996, 'l': 0.39928697952038067}",w
5081,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '0', 'a': '2'}","{'h': '0.570608', 'a': '1.86'}",2014-10-19 11:30:00,"{'w': 0.10617606150135617, 'd': 0.20926344075349312, 'l': 0.6845604962604165}",w
5096,True,h,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '2', 'a': '1'}","{'h': '1.17164', 'a': '0.495408'}",2014-10-26 17:00:00,"{'w': 0.5282116584281005, 'd': 0.31535887733456447, 'l': 0.15642946423458415}",w
5108,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '1', 'a': '1'}","{'h': '1.74791', 'a': '0.888443'}",2014-10-30 19:45:00,"{'w': 0.5768990609516087, 'd': 0.23424585666930994, 'l': 0.1888550817303206}",d
5039,True,h,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '4', 'a': '2'}","{'h': '2.21147', 'a': '1.37643'}",2014-11-03 20:00:00,"{'w': 0.5641986867899643, 'd': 0.2022392257027861, 'l': 0.23356207311842828}",w
5044,True,a,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '2', 'a': '1'}","{'h': '0.482375', 'a': '0.370879'}",2014-11-09 14:00:00,"{'w': 0.286463551840731, 'd': 0.5057210751082516, 'l': 0.2078153730510172}",l
