id,isResult,side,h,a,goals,xG,datetime,forecast,result
5158,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '2', 'a': '0'}","{'h': '1.68654', 'a': '0.68925'}",2014-08-31 19:45:00,"{'w': 0.6140453406887687, 'd': 0.23674168502426537, 'l': 0.14921297388515056}",w
5110,True,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '2', 'a': '0'}","{'h': '1.10828', 'a': '0.201525'}",2014-09-13 19:45:00,"{'w': 0.5994032119711286, 'd': 0.33359793797561327, 'l': 0.06699885005199073}",l
5125,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '0'}","{'h': '0.693168', 'a': '0.436016'}",2014-09-21 17:00:00,"{'w': 0.36866625208593734, 'd': 0.42864326199274333, 'l': 0.2026904859213176}",w
5138,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '0', 'a': '1'}","{'h': '0.940274', 'a': '1.062'}",2014-09-25 19:45:00,"{'w': 0.3144089898871152, 'd': 0.3075007429952429, 'l': 0.3780902671168181}",w
5147,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'h': '4', 'a': '2'}","{'h': '1.05537', 'a': '1.86017'}",2014-09-29 18:00:00,"{'w': 0.2124609188030473, 'd': 0.22562551754088225, 'l': 0.5619135621688958}",w
5074,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'h': '1', 'a': '1'}","{'h': '0.836953', 'a': '2.08506'}",2014-10-05 14:00:00,"{'w': 0.13993891260661914, 'd': 0.1976109071453349, 'l': 0.6624501735671456}",d
5086,True,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '0'}","{'h': '1.39322', 'a': '0.920075'}",2014-10-19 14:00:00,"{'w': 0.4790667312066228, 'd': 0.27267486218059894, 'l': 0.24825840658262033}",l
5092,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '2', 'a': '0'}","{'h': '0.888024', 'a': '0.513206'}",2014-10-26 14:00:00,"{'w': 0.42580387564357025, 'd': 0.37199467993285473, 'l': 0.20220144442351853}",w
5106,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '3', 'a': '0'}","{'h': '2.83189', 'a': '0.26723'}",2014-10-29 19:45:00,"{'w': 0.8943024022955728, 'd': 0.08623540106083552, 'l': 0.01946186684725517}",l
5035,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '2', 'a': '4'}","{'h': '1.13344', 'a': '1.90549'}",2014-11-02 14:00:00,"{'w': 0.22376145179081128, 'd': 0.22252587189466458, 'l': 0.5537126742678804}",l
5046,True,a,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '1'}","{'h': '2.91017', 'a': '1.38613'}",2014-11-09 14:00:00,"{'w': 0.6871776244150797, 'd': 0.1561829649488551, 'l': 0.15663894887234767}",d
5053,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '1', 'a': '1'}","{'h': '0.399901', 'a': '1.38085'}",2014-11-23 14:00:00,"{'w': 0.10619468733724832, 'd': 0.2752261620538159, 'l': 0.6185791505823297}",d
5063,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '2', 'a': '0'}","{'h': '2.4423', 'a': '0.252527'}",2014-11-30 14:00:00,"{'w': 0.8581542731370728, 'd': 0.11609942461378166, 'l': 0.025746250850992254}",l
5007,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '2'}","{'h': '1.36914', 'a': '1.49489'}",2014-12-07 19:45:00,"{'w': 0.3472926525096, 'd': 0.248986460927388, 'l': 0.4037208864606809}",w
5015,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '1', 'a': '2'}","{'h': '0.805993', 'a': '0.827523'}",2014-12-14 14:00:00,"{'w': 0.31945995315736936, 'd': 0.3488557718247059, 'l': 0.33168427501789}",l
5025,True,a,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '2', 'a': '2'}","{'h': '1.18398', 'a': '1.48755'}",2014-12-21 14:00:00,"{'w': 0.301847138255696, 'd': 0.2562846478353351, 'l': 0.44186821383222447}",d
4958,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '0', 'a': '1'}","{'h': '0.860799', 'a': '0.896613'}",2015-01-06 11:30:00,"{'w': 0.32330957214960243, 'd': 0.33361942705779984, 'l': 0.3430710007924972}",l
4967,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '1'}","{'h': '1.27135', 'a': '0.72912'}",2015-01-10 17:00:00,"{'w': 0.49351136238650434, 'd': 0.2928956061411348, 'l': 0.2135930314638243}",d
4985,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '2'}","{'h': '0.902278', 'a': '1.08384'}",2015-01-18 14:00:00,"{'w': 0.29837942103266996, 'd': 0.30802538217824177, 'l': 0.3935951967880899}",d
4995,True,a,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '2'}","{'h': '1.78285', 'a': '0.71193'}",2015-01-26 18:00:00,"{'w': 0.6302927618470918, 'd': 0.22555912358657934, 'l': 0.14414811372132386}",w
4920,True,h,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '0'}","{'h': '0.492428', 'a': '0.90458'}",2015-02-01 14:00:00,"{'w': 0.19193459369280055, 'd': 0.3704026812562946, 'l': 0.4376627250508319}",d
