id,isResult,side,h,a,goals,xG,datetime,forecast,result
5153,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '1', 'a': '1'}","{'h': '0.922943', 'a': '0.803464'}",2014-08-31 19:45:00,"{'w': 0.36495604807738574, 'd': 0.33643269075245263, 'l': 0.29861126117005093}",d
5118,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '2', 'a': '1'}","{'h': '2.10454', 'a': '1.38681'}",2014-09-15 19:45:00,"{'w': 0.5399390515068083, 'd': 0.20958373437604708, 'l': 0.25047720654582717}",l
5128,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '1', 'a': '1'}","{'h': '0.584764', 'a': '0.477134'}",2014-09-21 19:45:00,"{'w': 0.3109397725074875, 'd': 0.44922263815577573, 'l': 0.2398375893367366}",d
5135,True,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '3', 'a': '3'}","{'h': '1.53135', 'a': '1.11014'}",2014-09-24 19:45:00,"{'w': 0.4699199643428605, 'd': 0.2547034972730341, 'l': 0.27537653827367015}",d
5148,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '0', 'a': '4'}","{'h': '1.5751', 'a': '2.43959'}",2014-09-29 20:00:00,"{'w': 0.24221150253297938, 'd': 0.19047469852797363, 'l': 0.5673137481026033}",l
5071,True,a,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '3', 'a': '0'}","{'h': '1.99387', 'a': '0.319965'}",2014-10-05 11:30:00,"{'w': 0.7774576443706289, 'd': 0.1727681330420142, 'l': 0.0497742188692036}",l
5082,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'h': '2', 'a': '1'}","{'h': '0.995603', 'a': '1.13078'}",2014-10-19 14:00:00,"{'w': 0.3173125817681431, 'd': 0.2964073960953584, 'l': 0.38628002213453855}",w
5093,True,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '2', 'a': '0'}","{'h': '1.59355', 'a': '0.1661'}",2014-10-26 14:00:00,"{'w': 0.7439585472604467, 'd': 0.22076391515524563, 'l': 0.03527753739716413}",l
5102,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '1', 'a': '0'}","{'h': '1.42598', 'a': '0.444825'}",2014-10-29 19:45:00,"{'w': 0.6173624629870086, 'd': 0.2683100321632706, 'l': 0.11432750480839629}",w
5037,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '0', 'a': '2'}","{'h': '1.12159', 'a': '1.65067'}",2014-11-02 19:45:00,"{'w': 0.25874239611144695, 'd': 0.24423845027720595, 'l': 0.4970191533089052}",w
5046,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '1'}","{'h': '2.91017', 'a': '1.38613'}",2014-11-09 14:00:00,"{'w': 0.6871776244150797, 'd': 0.1561829649488551, 'l': 0.15663894887234767}",d
5059,True,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '1', 'a': '1'}","{'h': '1.51548', 'a': '1.58439'}",2014-11-24 19:45:00,"{'w': 0.365884940651939, 'd': 0.23836904632071335, 'l': 0.39574601275949634}",d
5064,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'h': '2', 'a': '1'}","{'h': '1.43758', 'a': '1.4149'}",2014-11-30 14:00:00,"{'w': 0.3800514557288421, 'd': 0.2500989061668385, 'l': 0.36984963802101345}",w
5002,True,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '2', 'a': '2'}","{'h': '0.996123', 'a': '0.265528'}",2014-12-06 19:45:00,"{'w': 0.5393227333130385, 'd': 0.3631892915479529, 'l': 0.09748797513872448}",d
5010,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '2', 'a': '1'}","{'h': '1.84591', 'a': '0.810735'}",2014-12-13 17:00:00,"{'w': 0.6188890170246417, 'd': 0.22169569618114365, 'l': 0.15941528545203315}",w
5027,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '3', 'a': '3'}","{'h': '1.97467', 'a': '1.04151'}",2014-12-21 14:00:00,"{'w': 0.5904330090362784, 'd': 0.21503224863494105, 'l': 0.1945347390544895}",d
4960,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '5', 'a': '0'}","{'h': '3.19476', 'a': '0.984483'}",2015-01-06 14:00:00,"{'w': 0.8020751883940352, 'd': 0.1175162441811751, 'l': 0.08040712914979306}",w
4972,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '4', 'a': '3'}","{'h': '2.813', 'a': '1.64206'}",2015-01-11 14:00:00,"{'w': 0.6212398968355443, 'd': 0.1702018560496034, 'l': 0.2085579432740642}",l
4978,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '1', 'a': '1'}","{'h': '1.01386', 'a': '0.908051'}",2015-01-17 19:45:00,"{'w': 0.3704452302935664, 'd': 0.31540783678287665, 'l': 0.3141469329231158}",d
4989,True,a,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '1', 'a': '1'}","{'h': '1.16405', 'a': '0.985018'}",2015-01-25 14:00:00,"{'w': 0.3985147236530745, 'd': 0.293849453782068, 'l': 0.3076358225621017}",d
4924,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '2', 'a': '1'}","{'h': '1.35764', 'a': '0.471866'}",2015-02-01 14:00:00,"{'w': 0.5905771141080938, 'd': 0.2809952028373804, 'l': 0.12842768303344204}",w
4934,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '3', 'a': '0'}","{'h': '0.855097', 'a': '1.03268'}",2015-02-08 19:45:00,"{'w': 0.2936186115905498, 'd': 0.317684711502727, 'l': 0.3886966769062186}",l
4938,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '3', 'a': '1'}","{'h': '0.911378', 'a': '0.362823'}",2015-02-14 19:45:00,"{'w': 0.4775803267739087, 'd': 0.38005854339198375, 'l': 0.14236112983402646}",w
4950,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '2', 'a': '1'}","{'h': '1.17258', 'a': '0.991252'}",2015-02-22 14:00:00,"{'w': 0.3995833078175292, 'd': 0.2926108693405951, 'l': 0.30780582283882874}",l
4882,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '0', 'a': '0'}","{'h': '1.15896', 'a': '1.18531'}",2015-03-01 14:00:00,"{'w': 0.35331069065896165, 'd': 0.28046715867718014, 'l': 0.36622215065826186}",d
4891,True,a,"{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '0', 'a': '0'}","{'h': '0.0514277', 'a': '0.275999'}",2015-03-08 11:30:00,"{'w': 0.03830583727059565, 'd': 0.7310431749186493, 'l': 0.23065098781075483}",d
4899,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '1'}","{'h': '0.247164', 'a': '0.510054'}",2015-03-14 17:00:00,"{'w': 0.1396064906093163, 'd': 0.5299804570937106, 'l': 0.33041305229697315}",l
4909,True,a,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '1', 'a': '0'}","{'h': '1.78719', 'a': '1.25955'}",2015-03-21 17:00:00,"{'w': 0.4979868091437482, 'd': 0.23203602291050232, 'l': 0.26997716706539315}",l
4832,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '1', 'a': '2'}","{'h': '1.82986', 'a': '1.72116'}",2015-04-04 14:00:00,"{'w': 0.4117842087443774, 'd': 0.22070828006237245, 'l': 0.367507509470445}",l
4846,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '1', 'a': '3'}","{'h': '0.44846', 'a': '1.86145'}",2015-04-12 14:00:00,"{'w': 0.08098682081128482, 'd': 0.20112476599619916, 'l': 0.7178884116923503}",w
4856,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '2', 'a': '1'}","{'h': '1.86031', 'a': '0.907374'}",2015-04-19 14:00:00,"{'w': 0.5978650579431993, 'd': 0.22290467359974953, 'l': 0.17923026696895436}",w
4864,True,a,"{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '1', 'a': '0'}","{'h': '1.11507', 'a': '1.80235'}",2015-04-26 14:00:00,"{'w': 0.23419422342256976, 'd': 0.2312019443499328, 'l': 0.5346038312492385}",l
4874,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '2', 'a': '2'}","{'h': '2.47886', 'a': '1.05702'}",2015-04-29 19:45:00,"{'w': 0.6843868188080131, 'd': 0.17268161061998408, 'l': 0.1429315084830844}",d
4780,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '0', 'a': '0'}","{'h': '0.400702', 'a': '1.65519'}",2015-05-02 19:45:00,"{'w': 0.08480234436821549, 'd': 0.22801417329252915, 'l': 0.6871834820270272}",d
4793,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '2', 'a': '3'}","{'h': '4.53848', 'a': '1.40147'}",2015-05-10 14:00:00,"{'w': 0.8667648766947801, 'd': 0.07457753624344357, 'l': 0.058576795333054044}",l
4802,True,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '0', 'a': '1'}","{'h': '1.4523', 'a': '1.72871'}",2015-05-17 14:00:00,"{'w': 0.3245911561559651, 'd': 0.23274328919382972, 'l': 0.4426655540375821}",w
4814,True,h,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '2', 'a': '3'}","{'h': '1.03835', 'a': '0.996373'}",2015-05-24 14:00:00,"{'w': 0.35830235949875844, 'd': 0.305224666041096, 'l': 0.3364729744593519}",l
4823,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '1', 'a': '2'}","{'h': '0.50954', 'a': '2.88579'}",2015-05-31 19:45:00,"{'w': 0.04124241461588985, 'd': 0.10420596479016657, 'l': 0.8545512043072166}",w
