id,isResult,side,h,a,goals,xG,datetime,forecast,result
5158,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '2', 'a': '0'}","{'h': '1.68654', 'a': '0.68925'}",2014-08-31 19:45:00,"{'w': 0.6140453406887687, 'd': 0.23674168502426537, 'l': 0.14921297388515056}",l
5109,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '0', 'a': '1'}","{'h': '0.593046', 'a': '1.37321'}",2014-09-13 17:00:00,"{'w': 0.1606425494674742, 'd': 0.2793959378414222, 'l': 0.5599615126664471}",l
5119,True,a,"{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '2', 'a': '2'}","{'h': '2.03766', 'a': '2.57707'}",2014-09-20 17:00:00,"{'w': 0.31032629797049327, 'd': 0.18630811731201455, 'l': 0.5033654782507223}",d
5129,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '2', 'a': '2'}","{'h': '2.03406', 'a': '0.58264'}",2014-09-23 19:45:00,"{'w': 0.7160330207566424, 'd': 0.1888966858115972, 'l': 0.09507028860003945}",d
5144,True,a,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '1', 'a': '1'}","{'h': '0.837322', 'a': '1.67402'}",2014-09-28 14:00:00,"{'w': 0.18614449277947426, 'd': 0.2415682308206374, 'l': 0.5722872760363266}",d
5071,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '3', 'a': '0'}","{'h': '1.99387', 'a': '0.319965'}",2014-10-05 11:30:00,"{'w': 0.7774576443706289, 'd': 0.1727681330420142, 'l': 0.0497742188692036}",w
5088,True,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '1', 'a': '1'}","{'h': '0.637598', 'a': '1.57434'}",2014-10-20 19:45:00,"{'w': 0.14901348095538483, 'd': 0.250249462037815, 'l': 0.6007370568479675}",d
5089,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '0', 'a': '4'}","{'h': '0.456529', 'a': '1.4998'}",2014-10-25 14:00:00,"{'w': 0.11067997173287764, 'd': 0.2560632215485411, 'l': 0.6332568066363329}",l
5099,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '3', 'a': '1'}","{'h': '3.30543', 'a': '1.83984'}",2014-10-28 19:45:00,"{'w': 0.6628523257940748, 'd': 0.14939322779986697, 'l': 0.18775228108275357}",l
5031,True,h,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '2'}","{'h': '0.770663', 'a': '1.51283'}",2014-11-01 17:00:00,"{'w': 0.1905696423412283, 'd': 0.26022978394877666, 'l': 0.549200573617475}",l
