id,isResult,side,h,a,goals,xG,datetime,forecast,result
5154,True,a,"{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'h': '1', 'a': '0'}","{'h': '1.09417', 'a': '0.438551'}",2014-08-31 19:45:00,"{'w': 0.5198880260195137, 'd': 0.33268321880285184, 'l': 0.14742875517657467}",l
5117,True,h,"{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '4', 'a': '5'}","{'h': '1.43019', 'a': '3.77794'}",2014-09-14 19:45:00,"{'w': 0.09728386413602748, 'd': 0.10909166932484972, 'l': 0.7936140840588236}",l
5121,True,a,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'h': '2', 'a': '3'}","{'h': '1.34921', 'a': '0.934229'}",2014-09-21 11:30:00,"{'w': 0.46348962010286915, 'd': 0.27704462396211654, 'l': 0.2594657559155448}",w
5136,True,h,"{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '1', 'a': '2'}","{'h': '0.334683', 'a': '0.82541'}",2014-09-24 19:45:00,"{'w': 0.14159392936210888, 'd': 0.4062168426214053, 'l': 0.4521892280164658}",l
5147,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'h': '4', 'a': '2'}","{'h': '1.05537', 'a': '1.86017'}",2014-09-29 18:00:00,"{'w': 0.2124609188030473, 'd': 0.22562551754088225, 'l': 0.5619135621688958}",l
5072,True,h,"{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '1', 'a': '2'}","{'h': '1.20463', 'a': '1.77324'}",2014-10-05 14:00:00,"{'w': 0.25937391197104787, 'd': 0.2334834398429059, 'l': 0.5071426473958005}",l
5084,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'h': '1', 'a': '0'}","{'h': '1.37374', 'a': '0.306658'}",2014-10-19 14:00:00,"{'w': 0.6453864798594657, 'd': 0.27344479922189346, 'l': 0.08116872089385338}",l
5090,True,h,"{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '1', 'a': '3'}","{'h': '0.763954', 'a': '1.64283'}",2014-10-25 17:00:00,"{'w': 0.17223396304150626, 'd': 0.2440281977663461, 'l': 0.5837378389098846}",l
5100,True,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'h': '1', 'a': '0'}","{'h': '1.33422', 'a': '0.694268'}",2014-10-29 19:45:00,"{'w': 0.5210024020724883, 'd': 0.2846693112531291, 'l': 0.19432828665778204}",l
5032,True,h,"{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '2', 'a': '0'}","{'h': '1.67779', 'a': '0.525'}",2014-11-01 19:45:00,"{'w': 0.6569419230638689, 'd': 0.23147220077930825, 'l': 0.1115858757821272}",w
5045,True,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'h': '7', 'a': '0'}","{'h': '2.12422', 'a': '0.137701'}",2014-11-09 14:00:00,"{'w': 0.845401939115507, 'd': 0.13691644061124253, 'l': 0.017681611757151782}",l
5055,True,h,"{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '0', 'a': '2'}","{'h': '0.807441', 'a': '0.846637'}",2014-11-23 14:00:00,"{'w': 0.3158574275276679, 'd': 0.34613898352069616, 'l': 0.3380035889515929}",l
5064,True,a,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'h': '2', 'a': '1'}","{'h': '1.43758', 'a': '1.4149'}",2014-11-30 14:00:00,"{'w': 0.3800514557288421, 'd': 0.2500989061668385, 'l': 0.36984963802101345}",l
5004,True,h,"{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '1', 'a': '2'}","{'h': '1.3355', 'a': '1.77716'}",2014-12-07 14:00:00,"{'w': 0.2892131561899146, 'd': 0.23191839505929468, 'l': 0.47886844792425387}",l
5014,True,h,"{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '0', 'a': '0'}","{'h': '0.234186', 'a': '0.666448'}",2014-12-14 14:00:00,"{'w': 0.1154656784222812, 'd': 0.47224385930293356, 'l': 0.4122904622747844}",d
5021,True,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'h': '2', 'a': '0'}","{'h': '2.60803', 'a': '0.103642'}",2014-12-18 20:00:00,"{'w': 0.906107567573852, 'd': 0.08563097386229664, 'l': 0.008261340562671695}",l
4961,True,h,"{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '1', 'a': '0'}","{'h': '1.01072', 'a': '2.82483'}",2015-01-06 14:00:00,"{'w': 0.10718359969975107, 'd': 0.14398387173138305, 'l': 0.7488322088080117}",w
4973,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'h': '3', 'a': '1'}","{'h': '2.47024', 'a': '0.466083'}",2015-01-11 14:00:00,"{'w': 0.8142219110732835, 'd': 0.13415389731696842, 'l': 0.05162413220923271}",l
4984,True,h,"{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '0', 'a': '2'}","{'h': '0.933796', 'a': '2.59816'}",2015-01-18 14:00:00,"{'w': 0.11248103660892385, 'd': 0.15679072406180924, 'l': 0.7307281268270452}",l
4991,True,h,"{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'h': '1', 'a': '2'}","{'h': '1.0013', 'a': '0.764594'}",2015-01-25 14:00:00,"{'w': 0.4003579609337069, 'd': 0.3292741314130296, 'l': 0.270367907652951}",l
4926,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'h': '3', 'a': '1'}","{'h': '2.0486', 'a': '1.38244'}",2015-02-01 19:45:00,"{'w': 0.5290555085926132, 'd': 0.21332381883960386, 'l': 0.25762066723640425}",l
4936,True,h,"{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'h': '0', 'a': '1'}","{'h': '0.742016', 'a': '1.72203'}",2015-02-11 17:00:00,"{'w': 0.1576835570217525, 'd': 0.2338931450094825, 'l': 0.6084232974374663}",l
4943,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'h': '0', 'a': '0'}","{'h': '1.41197', 'a': '0.105265'}",2015-02-15 14:00:00,"{'w': 0.7206867067333086, 'd': 0.2531462762260394, 'l': 0.026167017004547193}",d
4894,True,h,"{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '0', 'a': '0'}","{'h': '0.556685', 'a': '0.222416'}",2015-03-08 14:00:00,"{'w': 0.36134991460170035, 'd': 0.517410027621547, 'l': 0.12124005777675272}",d
4902,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'h': '4', 'a': '1'}","{'h': '2.41615', 'a': '0.335275'}",2015-03-15 14:00:00,"{'w': 0.8364696623270848, 'd': 0.12701413844770093, 'l': 0.03651615441673665}",l
4918,True,h,"{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '0', 'a': '2'}","{'h': '0.738142', 'a': '1.70895'}",2015-03-22 19:45:00,"{'w': 0.15825680105752862, 'd': 0.23537129226167805, 'l': 0.6063719062011068}",l
4830,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'h': '1', 'a': '1'}","{'h': '1.05665', 'a': '0.542964'}",2015-04-04 14:00:00,"{'w': 0.47713753825494887, 'd': 0.3355705957929289, 'l': 0.1872918659514716}",d
4839,True,h,"{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '0'}","{'h': '1.22121', 'a': '0.543698'}",2015-04-08 17:30:00,"{'w': 0.5296199496714298, 'd': 0.3051960494890029, 'l': 0.16518400083467788}",w
4841,True,h,"{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '1', 'a': '0'}","{'h': '0.319367', 'a': '0.914362'}",2015-04-11 17:00:00,"{'w': 0.12544992930293905, 'd': 0.3826545613875955, 'l': 0.4918955093093802}",w
4850,True,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'h': '2', 'a': '0'}","{'h': '2.78368', 'a': '0.595376'}",2015-04-15 17:30:00,"{'w': 0.8265905952343671, 'd': 0.11875000724445435, 'l': 0.054659130967549895}",l
