id,isResult,side,h,a,goals,xG,datetime,forecast,result
5151,True,h,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '0', 'a': '0'}","{'h': '0.880993', 'a': '0.727137'}",2014-08-31 17:00:00,"{'w': 0.3685778650825651, 'd': 0.35061785663001327, 'l': 0.28080427828736826}",d
5115,True,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '1', 'a': '2'}","{'h': '3.00775', 'a': '0.616984'}",2014-09-14 14:00:00,"{'w': 0.8474497333367139, 'd': 0.10439598877375189, 'l': 0.04815358603096124}",w
5126,True,h,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '0', 'a': '1'}","{'h': '1.1469', 'a': '1.02956'}",2014-09-21 17:00:00,"{'w': 0.3833855076061091, 'd': 0.2925281181675925, 'l': 0.3240863742238029}",l
5132,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '2', 'a': '0'}","{'h': '1.81087', 'a': '0.421513'}",2014-09-24 19:45:00,"{'w': 0.7150246215733174, 'd': 0.20616971797947412, 'l': 0.07880565940700344}",l
5140,True,h,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '3'}","{'h': '1.01149', 'a': '2.69489'}",2014-09-27 19:45:00,"{'w': 0.11703816662659472, 'd': 0.15361718480459355, 'l': 0.7293444706001074}",l
5073,True,a,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '1', 'a': '0'}","{'h': '1.31389', 'a': '0.586952'}",2014-10-05 14:00:00,"{'w': 0.5448270257031125, 'd': 0.2889098422324934, 'l': 0.1662631320509576}",l
5084,True,h,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'h': '1', 'a': '0'}","{'h': '1.37374', 'a': '0.306658'}",2014-10-19 14:00:00,"{'w': 0.6453864798594657, 'd': 0.27344479922189346, 'l': 0.08116872089385338}",w
5092,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '2', 'a': '0'}","{'h': '0.888024', 'a': '0.513206'}",2014-10-26 14:00:00,"{'w': 0.42580387564357025, 'd': 0.37199467993285473, 'l': 0.20220144442351853}",l
5104,True,h,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '1'}","{'h': '0.756052', 'a': '2.55253'}",2014-10-29 19:45:00,"{'w': 0.08846933226344006, 'd': 0.1494392056887512, 'l': 0.7620913720746699}",d
5034,True,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '0', 'a': '0'}","{'h': '1.39976', 'a': '0.144278'}",2014-11-02 14:00:00,"{'w': 0.7046202217205301, 'd': 0.2588645299832896, 'l': 0.036515248264123536}",d
