id,isResult,side,h,a,goals,xG,datetime,forecast,result
5154,True,h,"{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'h': '1', 'a': '0'}","{'h': '1.09417', 'a': '0.438551'}",2014-08-31 19:45:00,"{'w': 0.5198880260195137, 'd': 0.33268321880285184, 'l': 0.14742875517657467}",w
5112,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'h': '3', 'a': '0'}","{'h': '1.55271', 'a': '0.154651'}",2014-09-14 14:00:00,"{'w': 0.7384051100573402, 'd': 0.22757440615431068, 'l': 0.03402048365665374}",l
5119,True,h,"{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '2', 'a': '2'}","{'h': '2.03766', 'a': '2.57707'}",2014-09-20 17:00:00,"{'w': 0.31032629797049327, 'd': 0.18630811731201455, 'l': 0.5033654782507223}",d
5133,True,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'h': '3', 'a': '0'}","{'h': '2.23177', 'a': '0.0127481'}",2014-09-24 19:45:00,"{'w': 0.8896056254077344, 'd': 0.10901529196056269, 'l': 0.0013790664660899676}",l
5143,True,h,"{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '1', 'a': '1'}","{'h': '1.13049', 'a': '0.876708'}",2014-09-28 14:00:00,"{'w': 0.4139559283708181, 'd': 0.3043992095277279, 'l': 0.28164486209973527}",d
5074,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'h': '1', 'a': '1'}","{'h': '0.836953', 'a': '2.08506'}",2014-10-05 14:00:00,"{'w': 0.13993891260661914, 'd': 0.1976109071453349, 'l': 0.6624501735671456}",d
5082,True,a,"{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'h': '2', 'a': '1'}","{'h': '0.995603', 'a': '1.13078'}",2014-10-19 14:00:00,"{'w': 0.3173125817681431, 'd': 0.2964073960953584, 'l': 0.38628002213453855}",l
5097,True,h,"{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '1'}","{'h': '0.645724', 'a': '2.06734'}",2014-10-26 17:00:00,"{'w': 0.10446969964901322, 'd': 0.18920503657514204, 'l': 0.7063252578001645}",l
5103,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'h': '2', 'a': '0'}","{'h': '2.93622', 'a': '0.167116'}",2014-10-29 19:45:00,"{'w': 0.9199359037428059, 'd': 0.06978533383747916, 'l': 0.010278247223026844}",l
5038,True,h,"{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '1', 'a': '1'}","{'h': '0.901371', 'a': '0.654003'}",2014-11-03 18:00:00,"{'w': 0.3937412019405594, 'd': 0.35514721544036465, 'l': 0.25111158261900574}",d
5043,True,a,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'h': '2', 'a': '1'}","{'h': '1.26794', 'a': '0.834337'}",2014-11-09 14:00:00,"{'w': 0.465287260066263, 'd': 0.2899070950744145, 'l': 0.24480564485107695}",l
5056,True,h,"{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '1', 'a': '1'}","{'h': '1.01428', 'a': '1.41176'}",2014-11-23 14:00:00,"{'w': 0.27063257799092894, 'd': 0.26814662421733926, 'l': 0.46122079775533426}",d
5066,True,h,"{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '0', 'a': '3'}","{'h': '1.06464', 'a': '2.71452'}",2014-11-30 14:00:00,"{'w': 0.12367654398540487, 'd': 0.15497680089003252, 'l': 0.7213464602642917}",l
5006,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'h': '3', 'a': '2'}","{'h': '3.60693', 'a': '0.43169'}",2014-12-07 14:00:00,"{'w': 0.9238711162474302, 'd': 0.05778055958151926, 'l': 0.018342256516744555}",l
5016,True,h,"{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '1', 'a': '4'}","{'h': '0.145477', 'a': '2.02539'}",2014-12-14 17:00:00,"{'w': 0.020559315195062756, 'd': 0.15025025067376221, 'l': 0.8291904295626489}",l
5022,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'h': '1', 'a': '1'}","{'h': '1.75755', 'a': '0.953614'}",2014-12-20 17:00:00,"{'w': 0.5629537869480667, 'd': 0.2341849750569222, 'l': 0.20286123729665836}",d
4965,True,h,"{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '4'}","{'h': '0.47022', 'a': '1.78119'}",2015-01-06 17:00:00,"{'w': 0.09108167025445624, 'd': 0.21367244741660174, 'l': 0.6952458814943757}",l
4971,True,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'h': '2', 'a': '1'}","{'h': '1.87858', 'a': '1.80994'}",2015-01-11 14:00:00,"{'w': 0.40559020619740643, 'd': 0.21630268953767554, 'l': 0.3781071015378866}",l
4983,True,h,"{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '2', 'a': '3'}","{'h': '2.67702', 'a': '1.53741'}",2015-01-18 14:00:00,"{'w': 0.6184157710055591, 'd': 0.17555454787289035, 'l': 0.20602951725133295}",l
4991,True,a,"{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'h': '1', 'a': '2'}","{'h': '1.0013', 'a': '0.764594'}",2015-01-25 14:00:00,"{'w': 0.4003579609337069, 'd': 0.3292741314130296, 'l': 0.270367907652951}",w
4921,True,h,"{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '2', 'a': '1'}","{'h': '0.973154', 'a': '0.282267'}",2015-02-01 14:00:00,"{'w': 0.5255739864687601, 'd': 0.36877235505142664, 'l': 0.10565365847960839}",w
4930,True,a,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'h': '2', 'a': '0'}","{'h': '1.46461', 'a': '0.625894'}",2015-02-08 14:00:00,"{'w': 0.5756712069110044, 'd': 0.26572420828396226, 'l': 0.15860458474550826}",l
4946,True,h,"{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '2', 'a': '2'}","{'h': '1.06157', 'a': '2.24449'}",2015-02-15 19:45:00,"{'w': 0.16727556176406258, 'd': 0.1920775956719339, 'l': 0.6406468251659017}",d
4948,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'h': '2', 'a': '0'}","{'h': '1.25473', 'a': '0.494932'}",2015-02-22 14:00:00,"{'w': 0.5539010525737347, 'd': 0.2997458557462809, 'l': 0.14635309167287097}",l
4884,True,h,"{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '0'}","{'h': '1.26469', 'a': '0.378987'}",2015-03-01 14:00:00,"{'w': 0.5917246772282858, 'd': 0.29761071621378704, 'l': 0.11066460654999152}",w
4891,True,h,"{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '0', 'a': '0'}","{'h': '0.0514277', 'a': '0.275999'}",2015-03-08 11:30:00,"{'w': 0.03830583727059565, 'd': 0.7310431749186493, 'l': 0.23065098781075483}",d
4905,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'h': '1', 'a': '1'}","{'h': '1.24118', 'a': '0.306265'}",2015-03-15 19:45:00,"{'w': 0.6074194154077536, 'd': 0.30169870321446385, 'l': 0.09088188137166138}",d
