id,isResult,side,h,a,goals,xG,datetime,forecast,result
5149,True,a,"{'id': '109', 'title': 'Chievo', 'short_title': 'CHI'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '1'}","{'h': '0.502227', 'a': '2.37394'}",2014-08-30 17:00:00,"{'w': 0.06106285844088991, 'd': 0.14641979764524007, 'l': 0.7925173081402553}",w
5110,True,h,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '2', 'a': '0'}","{'h': '1.10828', 'a': '0.201525'}",2014-09-13 19:45:00,"{'w': 0.5994032119711286, 'd': 0.33359793797561327, 'l': 0.06699885005199073}",w
5120,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '1'}","{'h': '0.281427', 'a': '1.44109'}",2014-09-20 19:45:00,"{'w': 0.0700398673332842, 'd': 0.25874000199148456, 'l': 0.6712201306275052}",w
5133,True,h,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '203', 'title': 'Cesena', 'short_title': 'CES'}","{'h': '3', 'a': '0'}","{'h': '2.23177', 'a': '0.0127481'}",2014-09-24 19:45:00,"{'w': 0.8896056254077344, 'd': 0.10901529196056269, 'l': 0.0013790664660899676}",w
5140,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '3'}","{'h': '1.01149', 'a': '2.69489'}",2014-09-27 19:45:00,"{'w': 0.11703816662659472, 'd': 0.15361718480459355, 'l': 0.7293444706001074}",w
5076,True,h,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '3', 'a': '2'}","{'h': '3.04854', 'a': '1.76638'}",2014-10-05 17:00:00,"{'w': 0.6364754989039597, 'd': 0.1605222729574993, 'l': 0.20300141197816723}",w
5080,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '1', 'a': '1'}","{'h': '0.761956', 'a': '1.94022'}",2014-10-18 19:45:00,"{'w': 0.13895581784681643, 'd': 0.2094471371016263, 'l': 0.6515970424555275}",d
5093,True,h,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '100', 'title': 'Palermo', 'short_title': 'PAL'}","{'h': '2', 'a': '0'}","{'h': '1.59355', 'a': '0.1661'}",2014-10-26 14:00:00,"{'w': 0.7439585472604467, 'd': 0.22076391515524563, 'l': 0.03527753739716413}",w
5107,True,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '1', 'a': '0'}","{'h': '1.05735', 'a': '1.1507'}",2014-10-29 19:45:00,"{'w': 0.33141749999453785, 'd': 0.2902634953019334, 'l': 0.37831900470073215}",l
5031,True,a,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '2'}","{'h': '0.770663', 'a': '1.51283'}",2014-11-01 17:00:00,"{'w': 0.1905696423412283, 'd': 0.26022978394877666, 'l': 0.549200573617475}",w
5045,True,h,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'h': '7', 'a': '0'}","{'h': '2.12422', 'a': '0.137701'}",2014-11-09 14:00:00,"{'w': 0.845401939115507, 'd': 0.13691644061124253, 'l': 0.017681611757151782}",w
5051,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '3'}","{'h': '0.592174', 'a': '1.28853'}",2014-11-22 19:45:00,"{'w': 0.17102329789824766, 'd': 0.2930011010362276, 'l': 0.5359756010552543}",w
5067,True,h,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '2', 'a': '1'}","{'h': '1.79946', 'a': '1.0594'}",2014-11-30 17:00:00,"{'w': 0.5470877802729885, 'd': 0.23117711182602904, 'l': 0.22173510694409507}",w
