id,isResult,side,h,a,goals,xG,datetime,forecast,result
5157,True,h,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '0'}","{'h': '1.09973', 'a': '1.31374'}",2014-08-31 19:45:00,"{'w': 0.3114526433366596, 'd': 0.27373779078541927, 'l': 0.4148095658633681}",d
5111,True,a,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '2', 'a': '0'}","{'h': '0.421195', 'a': '0.389513'}",2014-09-14 11:30:00,"{'w': 0.2510813631401894, 'd': 0.5205218128471495, 'l': 0.228396824012661}",l
5127,True,h,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '0', 'a': '1'}","{'h': '2.62344', 'a': '1.22043'}",2014-09-21 19:45:00,"{'w': 0.674147172600997, 'd': 0.16880537334072648, 'l': 0.15704732697864116}",l
5134,True,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '1', 'a': '2'}","{'h': '0.775745', 'a': '1.296'}",2014-09-24 19:45:00,"{'w': 0.2233455431140547, 'd': 0.2882260562604502, 'l': 0.488428400614364}",w
5142,True,h,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '1', 'a': '1'}","{'h': '1.04433', 'a': '1.37293'}",2014-09-28 14:00:00,"{'w': 0.2855074866697008, 'd': 0.27083005360220447, 'l': 0.4436624597029558}",d
5078,True,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '2', 'a': '1'}","{'h': '3.28365', 'a': '0.414036'}",2014-10-05 19:45:00,"{'w': 0.9054671748956195, 'd': 0.07180767268846322, 'l': 0.022723152835509842}",l
5086,True,h,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '0'}","{'h': '1.39322', 'a': '0.920075'}",2014-10-19 14:00:00,"{'w': 0.4790667312066228, 'd': 0.27267486218059894, 'l': 0.24825840658262033}",w
5096,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '2', 'a': '1'}","{'h': '1.17164', 'a': '0.495408'}",2014-10-26 17:00:00,"{'w': 0.5282116584281005, 'd': 0.31535887733456447, 'l': 0.15642946423458415}",l
5100,True,h,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '204', 'title': 'Parma', 'short_title': 'PAR'}","{'h': '1', 'a': '0'}","{'h': '1.33422', 'a': '0.694268'}",2014-10-29 19:45:00,"{'w': 0.5210024020724883, 'd': 0.2846693112531291, 'l': 0.19432828665778204}",w
5034,True,h,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '0', 'a': '0'}","{'h': '1.39976', 'a': '0.144278'}",2014-11-02 14:00:00,"{'w': 0.7046202217205301, 'd': 0.2588645299832896, 'l': 0.036515248264123536}",d
