,season,matchId,playerId,player,homeOrAway,position,time,goals,assists,shots,yellowCard,redCard,xG,xA,bonus,xB
24,2020,14117,7929,Alan Empereur,h,DC,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2020,14117,3978,Marco Faraoni,h,DMR,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35092008113861084,0.0,0.35092008113861084
26,2020,14117,1324,Federico Dimarco,h,DML,90.0,0.0,0.0,1.0,0.0,0.0,0.012240837328135967,0.027789676561951637,0.0,0.06451218854635954
27,2020,14117,6375,Andrea Danzi,h,MC,90.0,0.0,0.0,1.0,1.0,0.0,0.018912939354777336,0.05869200453162193,0.0,-0.38456917740404606
28,2020,14117,1098,Miguel Veloso,h,MC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2020,14117,2042,Lubomir Tupta,h,AMC,49.0,0.0,0.0,1.0,0.0,0.0,0.09157714992761612,0.0,0.0,0.27473144978284836
30,2020,14117,5996,Adrien Tameze,h,AMC,70.0,0.0,0.0,1.0,0.0,0.0,0.35092008113861084,0.2913942337036133,0.0,1.3441544771194458
31,2020,14117,8035,Samuel Di Carmine,h,FW,81.0,0.0,0.0,3.0,1.0,0.0,0.4093320071697235,0.0,0.0,0.7279960215091705
32,2020,14117,1958,Mattia Zaccagni,h,Sub,41.0,0.0,0.0,1.0,0.0,0.0,0.027789676561951637,0.0,0.0,0.08336902968585491
33,2020,14117,8522,Matteo Lovato,h,Sub,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059245768934488297,0.0,0.059245768934488297
34,2020,14117,6208,Antonin Barak,h,Sub,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012240837328135967,0.0,0.012240837328135967
35,2020,14117,8827,Kevin Rüegg,h,Sub,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2020,14117,6159,Gianluca Mancini,a,DC,90.0,0.0,0.0,1.0,0.0,0.0,0.023292677477002144,0.012863697484135628,0.0,0.08274172991514206
37,2020,14117,7413,Ibañez,a,DC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2822008728981018,0.0,0.2822008728981018
38,2020,14117,1168,Bryan Cristante,a,DC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2020,14117,6362,Rick Karsdorp,a,DMR,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08413528650999069,0.0,0.08413528650999069
40,2020,14117,1500,Leonardo Spinazzola,a,DML,90.0,0.0,0.0,3.0,0.0,0.0,0.19343651831150055,0.9241194725036621,0.0,1.5044290274381638
41,2020,14117,1380,Amadou Diawara,a,MC,90.0,0.0,0.0,2.0,0.0,0.0,0.026779780164361,0.0,0.0,0.080339340493083
42,2020,14117,677,Jordan Veretout,a,MC,90.0,0.0,0.0,4.0,0.0,0.0,0.11261302977800369,0.09192008525133133,0.0,0.4297591745853424
43,2020,14117,1471,Lorenzo Pellegrini,a,AMC,82.0,0.0,0.0,1.0,0.0,0.0,0.09192008525133133,0.10524087399244308,0.0,0.3810011297464371
44,2020,14117,687,Pedro,a,AMC,90.0,0.0,0.0,4.0,0.0,0.0,0.5102845430374146,0.0,0.0,1.5308536291122437
45,2020,14117,317,Henrikh Mkhitaryan,a,FW,90.0,0.0,0.0,5.0,0.0,0.0,0.8077608346939087,0.0,0.0,2.423282504081726
46,2020,14117,1509,Davide Santon,a,Sub,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2020,14118,557,Matteo Darmian,h,DR,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5
48,2020,14118,1399,Bruno Alves,h,DC,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5
49,2020,14118,6989,Simone Iacoponi,h,DC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2020,14118,1281,Giuseppe Pezzella,h,DL,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.034547094255685806,0.0,-0.4654529057443142
51,2020,14118,1165,Gastón Brugman,h,DMC,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017518719658255577,0.0,0.017518719658255577
52,2020,14118,5509,Hernani,h,MC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0237057376652956,0.0,0.0237057376652956
53,2020,14118,1504,Alberto Grassi,h,MC,90.0,0.0,0.0,1.0,0.0,0.0,0.014819316565990448,0.0,0.0,0.044457949697971344
54,2020,14118,1123,Juraj Kucka,h,AMC,90.0,0.0,0.0,2.0,1.0,0.0,0.04122445732355118,0.014819316565990448,0.0,-0.361507311463356
55,2020,14118,6156,Andreas Cornelius,h,FW,90.0,0.0,0.0,1.0,0.0,0.0,0.034547094255685806,0.04947374016046524,0.0,0.15311502292752266
56,2020,14118,1340,Roberto Inglese,h,FW,69.0,0.0,0.0,1.0,0.0,0.0,0.020920591428875923,0.0,0.0,0.06276177428662777
57,2020,14118,2005,Jacopo Dezi,h,Sub,21.0,0.0,0.0,1.0,0.0,0.0,0.04947374016046524,0.0,0.0,0.14842122048139572
58,2020,14118,5700,Yann Karamoh,h,Sub,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2020,14118,6978,Giovanni Di Lorenzo,a,DR,90.0,0.0,0.0,1.0,0.0,0.0,0.05661783367395401,0.05566716939210892,0.0,0.22552067041397095
60,2020,14118,1246,Kostas Manolas,a,DC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2020,14118,1376,Kalidou Koulibaly,a,DC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2020,14118,1375,Elseid Hysaj,a,DL,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2020,14118,1386,Piotr Zielinski,a,MC,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2020,14118,2447,Fabián,a,MC,84.0,0.0,0.0,4.0,0.0,0.0,0.11176709085702896,0.04101700335741043,0.0,0.3763182759284973
65,2020,14118,5246,Diego Demme,a,MC,62.0,0.0,0.0,1.0,1.0,0.0,0.06913062185049057,0.0,0.0,-0.2926081344485283
66,2020,14118,7999,Hirving Lozano,a,FWR,84.0,0.0,0.0,2.0,0.0,0.0,0.11918658763170242,0.02113388478755951,0.0,0.3786936476826668
67,2020,14118,1384,Dries Mertens,a,FW,89.0,1.0,0.0,3.0,0.0,0.0,0.11923704296350479,0.11912176758050919,3.0,0.47683289647102356
68,2020,14118,1393,Lorenzo Insigne,a,FWL,90.0,1.0,0.0,3.0,0.0,0.0,0.9416984915733337,0.1532903015613556,3.0,2.978385776281357
69,2020,14118,5322,Victor Osimhen,a,Sub,28.0,0.0,0.0,2.0,0.0,0.0,0.14905865490436554,0.1495683640241623,0.0,0.5967443287372589
70,2020,14119,1114,Davide Biraschi,h,DC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2020,14119,1133,Cristian Zapata,h,DC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02361277863383293,0.0,0.02361277863383293
72,2020,14119,1264,Edoardo Goldaniga,h,DC,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3423469066619873,1.0,0.3423469066619873
73,2020,14119,2040,Paolo Ghiglione,h,DMR,90.0,0.0,2.0,1.0,1.0,0.0,0.31580907106399536,0.9359419941902161,2.0,1.3833692073822021
74,2020,14119,1178,Davide Zappacosta,h,DML,77.0,1.0,0.0,3.0,1.0,0.0,0.07719910144805908,0.0,3.0,-0.26840269565582275
75,2020,14119,1430,Milan Badelj,h,MC,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3614628314971924,1.0,0.3614628314971924
76,2020,14119,6021,Lukas Lerager,h,MC,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2020,14119,4937,Miha Zajc,h,MC,77.0,0.0,0.0,2.0,1.0,0.0,0.04663260653614998,0.03154534101486206,0.0,-0.328556839376688
78,2020,14119,1580,Mattia Destro,h,FW,90.0,1.0,0.0,6.0,0.0,0.0,1.1449311971664429,0.0,3.0,3.4347935914993286
79,2020,14119,1115,Goran Pandev,h,FW,69.0,1.0,0.0,1.0,1.0,0.0,0.3423469066619873,0.0,3.0,0.5270407199859619
80,2020,14119,1341,Ivan Radovanovic,h,Sub,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13048243522644043,0.0,0.13048243522644043
81,2020,14119,1577,Marko Pjaca,h,Sub,21.0,1.0,0.0,1.0,0.0,0.0,0.30590692162513733,0.3235947787761688,3.0,1.2413155436515808
82,2020,14119,1643,Luca Marrone,a,DC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2020,14119,8837,Vladimir Golemic,a,DC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2020,14119,8029,Lisandro Magallán,a,DC,90.0,0.0,0.0,1.0,0.0,0.0,0.053281739354133606,0.08830130845308304,0.0,0.24814652651548386
85,2020,14119,3989,Salvatore Molina,a,MR,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9361475110054016,1.0,0.4361475110054016
86,2020,14119,1238,Luca Cigarini,a,MC,87.0,0.0,0.0,2.0,0.0,0.0,0.029576854780316353,0.10336867719888687,0.0,0.19209924153983593
87,2020,14119,4917,Niccolò Zanellato,a,MC,59.0,0.0,0.0,1.0,0.0,0.0,0.06372302025556564,0.01342035923153162,0.0,0.20458941999822855
88,2020,14119,3997,Antonio Mazzotta,a,ML,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5
89,2020,14119,8838,Junior Messias,a,AMC,90.0,0.0,0.0,3.0,0.0,0.0,0.045570190995931625,0.0,0.0,0.13671057298779488
90,2020,14119,1362,Simy,a,FW,90.0,0.0,0.0,3.0,0.0,0.0,0.506646990776062,0.0,0.0,1.519940972328186
91,2020,14119,777,Emmanuel Rivière,a,FW,60.0,1.0,0.0,3.0,0.0,0.0,0.6241440773010254,0.0,3.0,1.8724322319030762
92,2020,14119,8839,Eduardo Henrique,a,Sub,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2020,14119,1274,Andrea Rispoli,a,Sub,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011520756408572197,0.0,0.011520756408572197
94,2020,14119,8842,Augustus Kargbo,a,Sub,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2020,14120,257,Jeremy Toljan,h,DR,77.0,0.0,0.0,1.0,0.0,0.0,0.06873510032892227,0.11174469441175461,0.0,0.3179499953985214
96,2020,14120,1395,Vlad Chiriches,h,DC,90.0,0.0,0.0,1.0,1.0,0.0,0.0252542681992054,0.0,0.0,-0.4242371954023838
97,2020,14120,1354,Gianmarco Ferrari,h,DC,90.0,0.0,0.0,2.0,0.0,0.0,0.07909084111452103,0.0,0.0,0.23727252334356308
98,2020,14120,6312,Rogerio,h,DL,64.0,0.0,0.0,4.0,0.0,0.0,0.07786160707473755,0.0,0.0,0.23358482122421265
99,2020,14120,542,Pedro Obiang,h,DMC,65.0,0.0,0.0,1.0,0.0,0.0,0.020043790340423584,0.0252542681992054,0.0,0.08538563922047615
100,2020,14120,1122,Manuel Locatelli,h,DMC,90.0,0.0,0.0,5.0,0.0,0.0,0.1409129649400711,0.06063595786690712,0.0,0.48337485268712044
101,2020,14120,1612,Domenico Berardi,h,AMR,90.0,0.0,0.0,6.0,0.0,0.0,0.21151256561279297,0.2919955551624298,0.0,0.9265332520008087
102,2020,14120,1233,Filip Djuricic,h,AMC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7168765068054199,0.0,0.7168765068054199
103,2020,14120,3893,Lukas Haraslin,h,AML,65.0,0.0,0.0,4.0,0.0,0.0,0.34375977516174316,0.20566441118717194,0.0,1.2369437366724014
104,2020,14120,6980,Francesco Caputo,h,FW,90.0,0.0,0.0,6.0,0.0,0.0,0.966100811958313,0.04930780827999115,0.0,2.94761024415493
105,2020,14120,8034,Georgios Kyriakopoulos,h,Sub,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09884002804756165,0.0,0.09884002804756165
106,2020,14120,7003,Mehdi Bourabia,h,Sub,25.0,1.0,0.0,1.0,0.0,0.0,0.054354697465896606,0.0,3.0,0.16306409239768982
107,2020,14120,1468,Gregoire Defrel,h,Sub,25.0,0.0,0.0,1.0,0.0,0.0,0.017682021483778954,0.033027153462171555,0.0,0.08607321791350842
108,2020,14120,4912,Paolo Faragò,a,DR,90.0,0.0,0.0,1.0,1.0,0.0,0.05876973271369934,0.1187036857008934,0.0,-0.20498711615800858
109,2020,14120,265,Ragnar Klavan,a,DC,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02870171330869198,0.0,0.02870171330869198
110,2020,14120,8030,Sebastian Walukiewicz,a,DC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2020,14120,6517,Charalampos Lykogiannis,a,DL,90.0,0.0,0.0,1.0,0.0,0.0,0.0337691605091095,0.0,0.0,0.10130748152732849
112,2020,14120,8856,Razvan Marin,a,DMC,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2020,14120,7953,Nahitan Nández,a,MR,90.0,0.0,0.0,2.0,1.0,0.0,0.07676807790994644,0.0,0.0,-0.2696957662701607
114,2020,14120,1390,Marko Rog,a,MC,78.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02856568433344364,0.0,-0.47143431566655636
115,2020,14120,6277,Fabrizio Caligara,a,MC,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,2020,14120,1592,João Pedro,a,ML,90.0,0.0,1.0,1.0,0.0,0.0,0.02856568433344364,0.673194944858551,1.0,0.758891997858882
117,2020,14120,1102,Giovanni Simeone,a,FW,90.0,1.0,0.0,3.0,0.0,0.0,0.7618569135665894,0.0,3.0,2.285570740699768
118,2020,14120,1397,Fabio Pisacane,a,Sub,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2020,14120,8857,Gabriele Zappa,a,Sub,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,2020,14121,2244,Danilo,h,DC,90.0,0.0,0.0,2.0,0.0,0.0,0.07772166281938553,0.0,0.0,0.23316498845815659
121,2020,14121,1576,Giorgio Chiellini,h,DC,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2020,14121,1287,Leonardo Bonucci,h,DC,90.0,1.0,0.0,2.0,0.0,0.0,1.0390697717666626,0.0,3.0,3.117209315299988
123,2020,14121,1089,Juan Cuadrado,h,MR,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2396019548177719,0.0,0.2396019548177719
124,2020,14121,3291,Adrien Rabiot,h,MC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,2020,14121,5360,Weston McKennie,h,MC,90.0,0.0,0.0,3.0,0.0,0.0,0.25809231400489807,0.01329854130744934,0.0,0.7875754833221436
126,2020,14121,5028,Gianluca Frabotta,h,ML,67.0,0.0,0.0,1.0,1.0,0.0,0.034406498074531555,0.0,0.0,-0.39678050577640533
127,2020,14121,504,Aaron Ramsey,h,AMC,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4163391888141632,1.0,0.4163391888141632
128,2020,14121,6691,Dejan Kulusevski,h,FW,82.0,1.0,0.0,1.0,0.0,0.0,0.080560602247715,0.19056133925914764,3.0,0.43224314600229263
129,2020,14121,2371,Cristiano Ronaldo,h,FW,90.0,1.0,1.0,10.0,0.0,0.0,0.7412741184234619,0.17008373141288757,4.0,2.3939060866832733
130,2020,14121,1120,Mattia De Sciglio,h,Sub,23.0,0.0,0.0,1.0,0.0,0.0,0.03442452847957611,0.0,0.0,0.10327358543872833
131,2020,14121,4907,Bartosz Bereszynski,a,DR,90.0,0.0,0.0,1.0,0.0,0.0,0.015705347061157227,0.09260232001543045,0.0,0.13971836119890213
132,2020,14121,7096,Omar Colley,a,DC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,2020,14121,1394,Lorenzo Tonelli,a,DC,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5
134,2020,14121,7938,Tommaso Augello,a,DL,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01237430889159441,0.0,0.01237430889159441
135,2020,14121,411,Albin Ekdal,a,DMC,90.0,0.0,0.0,2.0,0.0,0.0,0.06535172462463379,0.0,0.0,0.19605517387390137
136,2020,14121,1624,Fabio Depaoli,a,MR,46.0,0.0,0.0,1.0,0.0,0.0,0.05024803429841995,0.0,0.0,0.15074410289525986
137,2020,14121,1146,Jakub Jankto,a,MC,90.0,0.0,0.0,1.0,0.0,0.0,0.031432002782821655,0.04561610892415047,0.0,0.13991211727261543
138,2020,14121,7939,Morten Thorsby,a,MC,70.0,0.0,0.0,2.0,0.0,0.0,0.11656111478805542,0.052977416664361954,0.0,0.4026607610285282
139,2020,14121,6211,Mehdi Leris,a,ML,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020592642948031425,0.0,0.020592642948031425
140,2020,14121,2019,Federico Bonazzoli,a,FW,70.0,0.0,0.0,2.0,0.0,0.0,0.11319496482610703,0.05024803429841995,0.0,0.38983292877674103
141,2020,14121,8859,Mikkel Damsgaard,a,Sub,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,2020,14121,845,Maya Yoshida,a,Sub,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,2020,14121,1230,Fabio Quagliarella,a,Sub,44.0,0.0,0.0,4.0,0.0,0.0,0.193220853805542,0.011826102621853352,0.0,0.5914886640384793
144,2020,14121,952,Gastón Ramírez,a,Sub,44.0,0.0,0.0,1.0,0.0,0.0,0.011826102621853352,0.07094500958919525,0.0,0.1064233174547553
145,2020,14121,1569,Valerio Verre,a,Sub,20.0,0.0,0.0,1.0,0.0,0.0,0.011005780659615993,0.10604260116815567,0.0,0.13905994314700365
146,2020,14122,1574,Davide Calabria,h,DR,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09347682446241379,0.0,0.09347682446241379
147,2020,14122,4699,Simon Kjaer,h,DC,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,2020,14122,4920,Matteo Gabbia,h,DC,90.0,0.0,0.0,2.0,1.0,0.0,0.544657289981842,0.0,0.0,1.1339718699455261
149,2020,14122,2547,Theo Hernández,h,DL,90.0,0.0,1.0,2.0,0.0,0.0,0.06778907030820847,0.10617489367723465,1.0,0.30954210460186005
150,2020,14122,6981,Ismael Bennacer,h,DMC,87.0,0.0,0.0,2.0,0.0,0.0,0.6069540977478027,0.0,0.0,1.8208622932434082
151,2020,14122,1489,Franck Kessié,h,DMC,78.0,0.0,0.0,2.0,0.0,0.0,0.1355891227722168,0.0,0.0,0.4067673683166504
152,2020,14122,2303,Samu Castillejo,h,AMR,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5
153,2020,14122,189,Hakan Calhanoglu,h,AMC,72.0,0.0,0.0,2.0,0.0,0.0,0.12884657084941864,0.05355494096875191,0.0,0.44009465351700783
154,2020,14122,1852,Ante Rebic,h,AML,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6466237306594849,0.0,0.6466237306594849
155,2020,14122,1741,Zlatan Ibrahimovic,h,FW,90.0,2.0,0.0,7.0,0.0,0.0,1.46049165725708,0.019294995814561844,6.0,4.400769967585802
156,2020,14122,7919,Léo Duarte,h,Sub,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,2020,14122,8297,Alexis Saelemaekers,h,Sub,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10449139028787613,0.0,0.10449139028787613
158,2020,14122,6421,Brahim Diaz,h,Sub,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,2020,14122,1193,Lorenzo De Silvestri,a,DR,90.0,0.0,0.0,1.0,0.0,0.0,0.09907535463571548,0.0,0.0,0.29722606390714645
160,2020,14122,7931,Takehiro Tomiyasu,a,DC,90.0,0.0,0.0,1.0,1.0,0.0,0.11831527203321457,0.0,0.0,-0.1450541839003563
161,2020,14122,1140,Danilo,a,DC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17493771016597748,0.0,0.17493771016597748
162,2020,14122,6971,Mitchell Dijks,a,DL,89.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0233136136084795,0.0,-0.4766863863915205
163,2020,14122,7933,Jerdy Schouten,a,DMC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04966400936245918,0.0,0.04966400936245918
164,2020,14122,8252,Nicolás Domínguez,a,DMC,58.0,0.0,0.0,1.0,1.0,0.0,0.013997888192534447,0.07994657754898071,0.0,-0.37805975787341595
165,2020,14122,6160,Riccardo Orsolini,a,AMR,58.0,0.0,0.0,1.0,0.0,0.0,0.04966400936245918,0.0,0.0,0.14899202808737755
166,2020,14122,1810,Roberto Soriano,a,AMC,81.0,0.0,0.0,3.0,0.0,0.0,0.13967260718345642,0.08176562935113907,0.0,0.5007834509015083
167,2020,14122,6512,Musa Barrow,a,AML,84.0,0.0,0.0,3.0,0.0,0.0,0.127581387758255,0.1633252054452896,0.0,0.5460693687200546
168,2020,14122,1518,Rodrigo Palacio,a,FW,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,2020,14122,1826,Nicola Sansone,a,Sub,32.0,0.0,0.0,1.0,1.0,0.0,0.07383690774440765,0.11831527203321457,0.0,-0.16017400473356247
170,2020,14122,7934,Andreas Skov Olsen,a,Sub,32.0,0.0,0.0,1.0,0.0,0.0,0.12945683300495148,0.02250213734805584,0.0,0.41087263636291027
171,2020,14123,8819,Mergim Vojvoda,h,DR,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13603425025939941,1.0,0.13603425025939941
172,2020,14123,3387,Nicolas N&#039;Koulou,h,DC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05156334117054939,0.0,0.05156334117054939
173,2020,14123,6960,Bremer,h,DC,90.0,0.0,0.0,1.0,0.0,0.0,0.022706322371959686,0.0,0.0,0.06811896711587906
174,2020,14123,1400,Nicola Murru,h,DL,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17586590349674225,0.0,0.17586590349674225
175,2020,14123,1226,Karol Linetty,h,MC,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,2020,14123,1099,Tomás Rincón,h,MC,81.0,0.0,1.0,0.0,0.0,0.0,0.0,0.31592684984207153,1.0,0.31592684984207153
177,2020,14123,3739,Soualiho Meité,h,MC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042018864303827286,0.0,0.042018864303827286
178,2020,14123,5091,Alex Berenguer,h,AMC,66.0,0.0,0.0,1.0,0.0,0.0,0.05156334117054939,0.0,0.0,0.15469002351164818
179,2020,14123,1186,Andrea Belotti,h,FW,90.0,2.0,0.0,3.0,0.0,0.0,0.48175913095474243,0.0,6.0,1.4452773928642273
180,2020,14123,1642,Simone Zaza,h,FW,76.0,0.0,0.0,2.0,1.0,0.0,0.21788477897644043,0.0,0.0,0.1536543369293213
181,2020,14123,1445,Simone Verdi,h,Sub,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029798027127981186,0.0,0.029798027127981186
182,2020,14123,1537,Sasa Lukic,h,Sub,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,2020,14123,8475,Bosko Sutalo,a,DC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,2020,14123,1484,Rafael Toloi,a,DC,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,2020,14123,1486,Mattia Caldara,a,DC,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5
