match_id,date,player_id,player,home_team,away_team,is_home,season,month,day,hour,week_day,position,target
13089,2019-08-24,1392,Luigi Sepe,Parma Calcio 1913,Juventus,1,2019,8,24,17,5,GK,0.0
13089,2019-08-24,1306,Vincent Laurini,Parma Calcio 1913,Juventus,1,2019,8,24,17,5,DR,0.0
13089,2019-08-24,1399,Bruno Alves,Parma Calcio 1913,Juventus,1,2019,8,24,17,5,DC,0.0
13089,2019-08-24,6989,Simone Iacoponi,Parma Calcio 1913,Juventus,1,2019,8,24,17,5,DC,0.0
13089,2019-08-24,1896,Riccardo Gagliolo,Parma Calcio 1913,Juventus,1,2019,8,24,17,5,DL,0.0
13089,2019-08-24,6990,Antonino Barillà,Parma Calcio 1913,Juventus,1,2019,8,24,17,5,MC,0.0
13089,2019-08-24,1165,Gastón Brugman,Parma Calcio 1913,Juventus,1,2019,8,24,17,5,MC,0.0
13089,2019-08-24,5509,Hernani,Parma Calcio 1913,Juventus,1,2019,8,24,17,5,MC,0.0
13089,2019-08-24,6691,Dejan Kulusevski,Parma Calcio 1913,Juventus,1,2019,8,24,17,5,FWR,0.0
13089,2019-08-24,1340,Roberto Inglese,Parma Calcio 1913,Juventus,1,2019,8,24,17,5,FW,0.0
13089,2019-08-24,1943,Gervinho,Parma Calcio 1913,Juventus,1,2019,8,24,17,5,FWL,0.0
13089,2019-08-24,1846,Luca Siligardi,Parma Calcio 1913,Juventus,1,2019,8,24,17,5,Sub,0.0
13089,2019-08-24,1244,Wojciech Szczesny,Parma Calcio 1913,Juventus,0,2019,8,24,17,5,GK,0.0
13089,2019-08-24,1120,Mattia De Sciglio,Parma Calcio 1913,Juventus,0,2019,8,24,17,5,DR,0.0
13089,2019-08-24,1287,Leonardo Bonucci,Parma Calcio 1913,Juventus,0,2019,8,24,17,5,DC,0.0
13089,2019-08-24,1576,Giorgio Chiellini,Parma Calcio 1913,Juventus,0,2019,8,24,17,5,DC,3.0
13089,2019-08-24,1289,Alex Sandro,Parma Calcio 1913,Juventus,0,2019,8,24,17,5,DL,1.0
13089,2019-08-24,1292,Sami Khedira,Parma Calcio 1913,Juventus,0,2019,8,24,17,5,MC,0.0
13089,2019-08-24,1290,Miralem Pjanic,Parma Calcio 1913,Juventus,0,2019,8,24,17,5,MC,0.0
13089,2019-08-24,3296,Blaise Matuidi,Parma Calcio 1913,Juventus,0,2019,8,24,17,5,MC,0.0
13089,2019-08-24,393,Douglas Costa,Parma Calcio 1913,Juventus,0,2019,8,24,17,5,FWR,0.0
13089,2019-08-24,1293,Gonzalo Higuaín,Parma Calcio 1913,Juventus,0,2019,8,24,17,5,FW,0.0
13089,2019-08-24,2371,Cristiano Ronaldo,Parma Calcio 1913,Juventus,0,2019,8,24,17,5,FWL,0.0
13089,2019-08-24,3291,Adrien Rabiot,Parma Calcio 1913,Juventus,0,2019,8,24,17,5,Sub,0.0
13089,2019-08-24,1089,Juan Cuadrado,Parma Calcio 1913,Juventus,0,2019,8,24,17,5,Sub,0.0
13090,2019-08-24,1555,Bartlomiej Dragowski,Fiorentina,Napoli,1,2019,8,24,19,5,GK,0.0
13090,2019-08-24,1461,Pol Lirola,Fiorentina,Napoli,1,2019,8,24,19,5,DR,0.0
13090,2019-08-24,6174,Nikola Milenkovic,Fiorentina,Napoli,1,2019,8,24,19,5,DC,3.0
13090,2019-08-24,2143,Germán Pezzella,Fiorentina,Napoli,1,2019,8,24,19,5,DC,0.0
13090,2019-08-24,6191,Lorenzo Venuti,Fiorentina,Napoli,1,2019,8,24,19,5,DL,0.0
13090,2019-08-24,1430,Milan Badelj,Fiorentina,Napoli,1,2019,8,24,19,5,MC,0.0
13090,2019-08-24,7909,Gaetano Castrovilli,Fiorentina,Napoli,1,2019,8,24,19,5,MC,1.0
