goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
1,2,0.34337589144706726,82,FWR,Sassuolo,Inter,3,1,2016-05-14,922,2015,114270,0,0,0,1,0.34337589144706726,0.45570987462997437,0.1123339906334877
0,0,0,10,Sub,Lazio,Inter,2,0,2016-05-01,908,2015,113156,0.020610054954886436,0,1,0,0,0.020610054954886436,0
0,1,0.013577272184193134,90,AMC,Genoa,Inter,1,0,2016-04-20,888,2015,112040,0.39293864369392395,0,4,0,0.013577272184193134,0.4524560272693634,0.05951736867427826
0,0,0,1,Sub,Inter,Napoli,2,0,2016-04-16,873,2015,111446,0,0,0,0,0,0,0
0,0,0,1,Sub,Frosinone,Inter,0,1,2016-04-09,861,2015,110931,0,0,0,0,0,0.04546407237648964,0.04546407237648964
0,0,0,90,AMC,Inter,Torino,1,2,2016-04-03,859,2015,110439,0,0,0,0,0,0.12462234497070312,0.12462234497070312
0,0,0,15,Sub,Inter,Bologna,2,1,2016-03-12,833,2015,109102,0,0,0,0,0,0,0
0,1,0.09326730668544769,80,AMC,Inter,Palermo,3,1,2016-03-06,830,2015,108708,0.25928249955177307,1,2,0,0.09326730668544769,0.7060320973396301,0.5692223906517029
0,0,0,90,FW,Juventus,Inter,2,0,2016-02-28,818,2015,108111,0.014467166736721992,0,1,0,0,0.12090225517749786,0.10643509030342102
0,0,0,84,FWR,Fiorentina,Inter,2,1,2016-02-14,800,2015,107107,0.36205577850341797,1,1,0,0,0.36205577850341797,0.36205577850341797
0,2,1.045682430267334,90,FWR,Verona,Inter,3,3,2016-02-07,783,2015,105712,0.33219343423843384,1,3,0,1.045682430267334,0.8396316170692444,0.05164235830307007
0,0,0,77,FWR,Inter,Chievo,1,0,2016-02-03,774,2015,106201,0.20333635807037354,0,4,0,0,0.8043749928474426,0.7701641321182251
1,3,1.1406309604644775,85,FW,Inter,Carpi,1,1,2016-01-24,755,2015,104723,0,0,0,1,1.1406309604644775,0.6170896291732788,0
0,0,0,5,Sub,Atalanta,Inter,1,1,2016-01-16,740,2015,104878,0,0,0,0,0,0,0
0,0,0,25,Sub,Inter,Sassuolo,0,1,2016-01-10,733,2015,113979,0.06331287324428558,0,1,0,0,0.084210105240345,0.020897233858704567
0,0,0,1,Sub,Inter,Lazio,1,2,2015-12-20,719,2015,112863,0,0,0,0,0,0,0
0,1,0.11607424914836884,90,FW,Inter,Genoa,1,0,2015-12-05,693,2015,111747,0.2839820086956024,0,3,0,0.11607424914836884,0.40005627274513245,0.12935279309749603
0,0,0,78,FW,Torino,Inter,0,1,2015-11-08,663,2015,110174,0.6438165903091431,1,3,0,0,0.1125500276684761,0.1125500276684761
0,0,0,24,Sub,Inter,Roma,1,0,2015-10-31,652,2015,109493,0,0,0,0,0,0.04955575615167618,0.04955575615167618
0,0,0,1,Sub,Bologna,Inter,0,1,2015-10-27,641,2015,108836,0,0,0,0,0,0,0
0,0,0,1,Sub,Inter,Juventus,0,0,2015-10-18,630,2015,107819,0,0,0,0,0,0,0
0,1,0.02285238355398178,73,AMC,Sampdoria,Inter,1,1,2015-10-04,615,2015,107357,0.05231557413935661,0,2,0,0.02285238355398178,0.6313336491584778,0.5561656951904297
0,0,0,90,FW,Inter,Fiorentina,1,4,2015-09-27,608,2015,106815,0,0,0,0,0,0,0
0,0,0,15,Sub,Chievo,Inter,0,1,2015-09-20,583,2015,105855,0,0,0,0,0,0,0
0,0,0,17,Sub,Inter,AC Milan,1,0,2015-09-13,579,2015,104447,0,0,0,0,0,0,0
0,2,0.6039857268333435,90,FW,Carpi,Inter,1,2,2015-08-30,567,2015,104123,0.06685062497854233,0,1,0,0.6039857268333435,1.0673465728759766,0.39651021361351013
0,2,0.17827650904655457,90,FW,Inter,Atalanta,1,0,2015-08-23,557,2015,103888,0.10170717537403107,0,4,0,0.17827650904655457,0.35627761483192444,0.09457669407129288
