goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,90,DL,AC Milan,Roma,1,3,2016-05-14,923,2015,114294,0,0,1,0,0,0.4834263324737549,0.4834263324737549
0,2,0.05349505692720413,90,DL,Roma,Chievo,3,0,2016-05-08,913,2015,113526,0.2804141938686371,0,5,0,0.05349505692720413,0.8359894156455994,0.6288972496986389
0,1,0.009121659211814404,90,DL,Genoa,Roma,2,3,2016-05-02,909,2015,113177,0.0634184330701828,0,2,0,0.009121659211814404,0.36121299862861633,0.34097516536712646
0,0,0,90,DL,Roma,Napoli,1,0,2016-04-25,898,2015,112579,0,0,0,0,0,0.09016112983226776,0.09016112983226776
1,1,0.0828929990530014,32,DL,Atalanta,Roma,3,3,2016-04-17,874,2015,111508,0,0,0,1,0.0828929990530014,0.0828929990530014,0.0828929990530014
0,0,0,90,DL,Roma,Bologna,1,1,2016-04-11,870,2015,110770,0.030385635793209076,0,1,0,0,0.0548456646502018,0.02446002885699272
0,0,0,90,DL,Lazio,Roma,1,4,2016-04-03,855,2015,110365,0.3863677382469177,1,1,0,0,0.463601291179657,0.07723356783390045
0,0,0,82,DL,Roma,Inter,1,1,2016-03-19,842,2015,109766,0.05593951418995857,0,1,0,0,0.5275148749351501,0.4715753495693207
0,0,0,90,DL,Udinese,Roma,1,2,2016-03-13,835,2015,109249,0.047885097563266754,0,1,0,0,0.26588690280914307,0.2180018126964569
0,0,0,90,DL,Roma,Fiorentina,4,1,2016-03-04,821,2015,108592,0,0,0,0,0,0.6498904824256897,0.6498904824256897
0,0,0,90,DL,Empoli,Roma,1,3,2016-02-27,811,2015,108160,0.11495309323072433,0,2,0,0,0.259405255317688,0.14445215463638306
0,2,0.05506391078233719,90,DL,Roma,Palermo,5,0,2016-02-21,809,2015,107590,0.03405572101473808,0,2,0,0.05506391078233719,0.1434171497821808,0.12357207387685776
1,2,0.0294999647885561,90,DL,Carpi,Roma,1,3,2016-02-12,792,2015,106685,0,0,0,1,0.0294999647885561,1.3638355731964111,1.3482933044433594
0,0,0,43,Sub,Roma,Sampdoria,2,1,2016-02-07,790,2015,105926,0,0,0,0,0,0,0
0,0,0,90,ML,Juventus,Roma,1,0,2016-01-24,760,2015,105013,0,0,0,0,0,0,0
0,1,0.052976835519075394,90,DL,Roma,Verona,1,1,2016-01-17,746,2015,104802,0,0,0,0,0.052976835519075394,0.30421730875968933,0.30421730875968933
0,0,0,90,DL,Roma,AC Milan,1,1,2016-01-09,732,2015,114000,0,0,0,0,0,0.021197814494371414,0.021197814494371414
0,0,0,90,DL,Chievo,Roma,3,3,2016-01-06,722,2015,113260,0.12138618528842926,0,1,0,0,0.16345980763435364,0.042073629796504974
0,0,0,90,DL,Roma,Genoa,2,0,2015-12-20,715,2015,112884,0,0,0,0,0,0,0
0,0,0,90,DL,Napoli,Roma,0,0,2015-12-13,707,2015,112315,0,0,0,0,0,0,0
0,0,0,90,DL,Torino,Roma,1,1,2015-12-05,692,2015,111840,0,0,0,0,0,0,0
0,0,0,90,DL,Roma,Atalanta,0,2,2015-11-29,683,2015,111217,0.13781455159187317,0,1,0,0,0.13781455159187317,0.13781455159187317
0,0,0,90,DL,Bologna,Roma,2,2,2015-11-21,671,2015,110505,0,0,0,0,0,0,0
0,1,0.07729130238294601,90,DL,Roma,Lazio,2,0,2015-11-08,666,2015,110071,0,0,0,0,0.07729130238294601,0,0
0,0,0,90,DL,Inter,Roma,1,0,2015-10-31,652,2015,109500,0.131756991147995,0,1,0,0,0.2420569807291031,0.1102999821305275
0,2,0.13314387202262878,90,DL,Roma,Udinese,3,1,2015-10-28,646,2015,108955,0,0,0,0,0.13314387202262878,0.8137205243110657,0.6964892745018005
0,0,0,90,DL,Fiorentina,Roma,1,2,2015-10-25,639,2015,108326,0,0,0,0,0,0.394906610250473,0.394906610250473
0,0,0,90,DL,Roma,Empoli,3,1,2015-10-17,621,2015,107867,0.38290953636169434,0,2,0,0,0.9053792357444763,0.8856269121170044
0,1,0.07664023339748383,90,DL,Palermo,Roma,2,4,2015-10-04,614,2015,107325,0,0,0,0,0.07664023339748383,0.7774096727371216,0.7007694244384766
1,2,0.6102421283721924,90,DL,Roma,Carpi,5,1,2015-09-26,601,2015,106866,0.47274279594421387,1,1,1,0.6102421283721924,0.623390793800354,0.01314866729080677
0,0,0,90,DL,Sampdoria,Roma,2,1,2015-09-23,594,2015,105429,0.10245908796787262,0,2,0,0,0.21890169382095337,0.19698745012283325
0,0,0,90,DL,Frosinone,Roma,0,2,2015-09-12,572,2015,104398,0.5327799320220947,1,2,0,0,0.5977331399917603,0.06495322287082672
0,0,0,90,DL,Roma,Juventus,2,1,2015-08-30,563,2015,104244,0.01295409258455038,0,1,0,0,0.04279951751232147,0.029845425859093666
