goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,90,DR,Lazio,Fiorentina,2,4,2016-05-15,929,2015,114179,0.09692149609327316,0,1,0,0,0.11638280004262924,0.11638280004262924
0,0,0,90,DC,Chievo,Fiorentina,0,0,2016-04-30,902,2015,113065,0.0708744153380394,0,1,0,0,0.21026991307735443,0.21026991307735443
0,0,0,90,DR,Fiorentina,Juventus,1,2,2016-04-24,897,2015,112493,0.04367290437221527,0,1,0,0,0.10956556349992752,0.10956556349992752
0,0,0,90,DC,Udinese,Fiorentina,2,1,2016-04-20,885,2015,111951,0.09939069300889969,0,1,0,0,0.12604902684688568,0.026658330112695694
0,1,0.24320301413536072,90,DR,Fiorentina,Sassuolo,3,1,2016-04-17,875,2015,111519,0,0,0,0,0.24320301413536072,0.1216510459780693,0.1216510459780693
0,1,0.031433042138814926,90,DR,Fiorentina,Sampdoria,1,1,2016-04-03,856,2015,110376,0.026961956173181534,0,1,0,0.031433042138814926,0.52350914478302,0.46511411666870117
0,0,0,6,DR,Fiorentina,Verona,1,1,2016-03-13,837,2015,109148,0,0,0,0,0,0,0
0,0,0,4,Sub,Atalanta,Fiorentina,2,3,2016-02-21,806,2015,107501,0,0,0,0,0,0,0
0,0,0,1,Sub,Bologna,Fiorentina,1,1,2016-02-06,781,2015,105661,0,0,0,0,0,0,0
0,1,0.11204471439123154,90,DC,Fiorentina,Carpi,2,1,2016-02-03,773,2015,106168,0,0,0,0,0.11204471439123154,0.2986757457256317,0.2986757457256317
0,1,0.03632424399256706,90,DC,AC Milan,Fiorentina,2,0,2016-01-17,749,2015,104703,0,0,0,0,0.03632424399256706,0.2991541028022766,0.2991541028022766
0,0,0,19,Sub,Palermo,Fiorentina,1,3,2016-01-06,723,2015,113465,0,0,0,0,0,0,0
0,0,0,90,DC,Juventus,Fiorentina,3,1,2015-12-13,708,2015,112231,0,0,0,0,0,0.014557906426489353,0.014557906426489353
0,0,0,90,DC,Fiorentina,Udinese,3,0,2015-12-06,696,2015,111657,0,0,0,0,0,0.6013637185096741,0.6013637185096741
0,1,0.01753276214003563,90,DR,Fiorentina,Empoli,2,2,2015-11-22,677,2015,110544,0,0,0,0,0.01753276214003563,0.5631651878356934,0.5456324219703674
0,0,0,90,DC,Fiorentina,Frosinone,4,1,2015-11-01,653,2015,109429,0.015297572128474712,0,1,0,0,0.5767636299133301,0.5767636299133301
0,0,0,9,Sub,Verona,Fiorentina,0,2,2015-10-28,643,2015,108894,0,0,0,0,0,0,0
0,0,0,80,DC,Napoli,Fiorentina,2,1,2015-10-18,629,2015,107852,0,0,0,0,0,0,0
0,0,0,90,DC,Fiorentina,Atalanta,3,0,2015-10-04,620,2015,107199,0,0,0,0,0,0.5684335231781006,0.5684335231781006
0,1,0.0595475435256958,20,Sub,Inter,Fiorentina,1,4,2015-09-27,608,2015,106833,0,0,0,0,0.0595475435256958,0.5821925401687622,0.5821925401687622
0,0,0,90,DC,Carpi,Fiorentina,0,1,2015-09-20,589,2015,105791,0,0,0,0,0,0.03601440042257309,0.03601440042257309
0,0,0,90,DR,Fiorentina,Genoa,1,0,2015-09-12,571,2015,104353,0,0,0,0,0,0.0975136011838913,0.0975136011838913
0,0,0,90,DC,Torino,Fiorentina,3,1,2015-08-30,564,2015,104285,0.039106447249650955,0,2,0,0,0.3848939538002014,0.3848939538002014
0,0,0,90,DR,Fiorentina,AC Milan,2,0,2015-08-23,559,2015,103796,0,0,0,0,0,0,0
