goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,74,DC,Juventus,Palermo,4,0,2016-04-17,876,2015,111479,0,0,0,0,0,0,0
0,0,0,13,DC,Palermo,Torino,1,3,2016-02-14,797,2015,106781,0,0,0,0,0,0.4037829041481018,0.4037829041481018
0,0,0,90,DC,Sassuolo,Palermo,2,2,2016-02-07,785,2015,105875,0,0,0,0,0,0,0
0,0,0,90,DC,Palermo,AC Milan,0,2,2016-02-03,776,2015,106252,0,0,0,0,0,0.293809175491333,0.293809175491333
0,0,0,90,DC,Carpi,Palermo,1,1,2016-01-30,761,2015,105512,0,0,0,0,0,0,0
0,0,0,90,DC,Palermo,Udinese,4,1,2016-01-24,759,2015,105107,0.5180522799491882,0,1,0,0,0.27978935837745667,0.27978935837745667
0,0,0,90,DC,Genoa,Palermo,4,0,2016-01-17,743,2015,105036,0,0,0,0,0,0,0
0,2,0.21074789762496948,90,DC,Verona,Palermo,0,1,2016-01-10,738,2015,113956,0,0,0,0,0.21074789762496948,0.30904388427734375,0.30904388427734375
0,2,0.07747100293636322,90,DC,Palermo,Fiorentina,1,3,2016-01-06,723,2015,113440,0.040334757417440414,0,1,0,0.07747100293636322,0,0
0,1,0.008493374101817608,90,DC,Sampdoria,Palermo,2,0,2015-12-20,716,2015,112925,0,0,0,0,0.008493374101817608,0.008493374101817608,0
1,1,0.5967894792556763,90,DC,Palermo,Frosinone,4,1,2015-12-12,702,2015,112328,0,0,0,1,0.5967894792556763,0.033751025795936584,0.033751025795936584
0,0,0,90,DC,Atalanta,Palermo,3,0,2015-12-06,695,2015,111589,0.0182383693754673,0,1,0,0,0.05918022245168686,0.04094185307621956
0,0,0,90,DC,Palermo,Juventus,0,3,2015-11-29,688,2015,111188,0,0,0,0,0,0,0
1,1,0.05345746502280235,90,DC,Lazio,Palermo,1,1,2015-11-22,674,2015,110699,0,0,0,1,0.05345746502280235,0,0
0,0,0,8,Sub,Palermo,Chievo,1,0,2015-11-08,665,2015,110051,0,0,0,0,0,0,0
0,0,0,12,Sub,Palermo,Empoli,0,1,2015-11-03,660,2015,109577,0,0,0,0,0,0,0
0,0,0,24,Sub,Udinese,Palermo,0,1,2015-08-30,565,2015,104322,0,0,0,0,0,0,0
