goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
1,6,2.055856466293335,90,FW,Carpi,Lazio,1,3,2016-05-08,918,2015,113644,0.10317641496658325,0,3,1,0.533258855342865,0.3186689615249634,0.06577593088150024
0,0,0,90,FW,Juventus,Carpi,2,0,2016-05-01,903,2015,113044,0.022247562184929848,0,1,0,0,0.19137123227119446,0.16912366449832916
0,4,0.49869126081466675,85,FW,Carpi,Empoli,1,0,2016-04-25,900,2015,112446,0.16526968777179718,0,2,0,0.49869126081466675,0.6217411756515503,0.11852558702230453
0,1,0.09594281762838364,90,FW,AC Milan,Carpi,0,0,2016-04-21,890,2015,111930,0,0,0,0,0.09594281762838364,0.14819958806037903,0.05225677415728569
0,1,0.29057902097702026,90,FW,Carpi,Genoa,4,1,2016-04-16,872,2015,111389,1.1086132526397705,1,4,0,0.29057902097702026,1.486304521560669,0.08711223304271698
0,2,0.2183438539505005,90,FW,Chievo,Carpi,1,0,2016-04-09,863,2015,110818,0.02405715547502041,0,1,0,0.2183438539505005,0.43211668729782104,0.1897156834602356
0,2,0.7003638744354248,65,FW,Verona,Carpi,1,2,2016-03-20,844,2015,109674,0.05760163068771362,0,1,0,0.7003638744354248,0.8536038994789124,0.09563839435577393
0,0,0,13,Sub,Bologna,Carpi,0,0,2016-03-06,828,2015,108531,0,0,0,0,0,0,0
0,2,0.3807644248008728,90,FW,Carpi,Atalanta,1,1,2016-02-28,817,2015,107957,0,0,1,0,0.3807644248008728,0.3807644248008728,0.04030228778719902
0,1,0.07238079607486725,76,FW,Torino,Carpi,0,0,2016-02-21,807,2015,107415,0,0,0,0,0.07238079607486725,0.07238079607486725,0
0,1,0.02657007798552513,79,FW,Carpi,Roma,1,3,2016-02-12,792,2015,106677,0.6973509788513184,1,1,0,0.02657007798552513,0.7239210605621338,0
0,1,0.022470539435744286,90,FW,Fiorentina,Carpi,2,1,2016-02-03,773,2015,106189,0.4969043731689453,0,1,0,0.022470539435744286,0.6160276532173157,0.5935571193695068
0,2,0.12428543716669083,62,FW,Carpi,Palermo,1,1,2016-01-30,761,2015,105505,0,0,0,0,0.12428543716669083,0.14491933584213257,0.020633894950151443
0,1,0.06851492822170258,90,FW,Inter,Carpi,1,1,2016-01-24,755,2015,104738,0.1685405969619751,0,3,0,0.06851492822170258,0.23705552518367767,0
1,2,0.8403705358505249,77,FW,Carpi,Sampdoria,2,1,2016-01-17,748,2015,105086,0.16993272304534912,0,1,0,0.07907173037528992,0.27909210324287415,0.0300876647233963
0,1,0.10138183832168579,90,FW,Carpi,Udinese,2,1,2016-01-09,730,2015,113866,0.04642237722873688,0,1,0,0.10138183832168579,0.15828266739845276,0.15828266739845276
0,0,0,79,FW,Lazio,Carpi,0,0,2016-01-06,726,2015,113378,0,0,0,0,0,0,0
0,2,0.0790616124868393,24,Sub,Carpi,Juventus,2,3,2015-12-20,711,2015,112756,0.4587717652320862,0,1,0,0.0790616124868393,0.47926217317581177,0
0,1,0.10454395413398743,18,Sub,Carpi,AC Milan,0,0,2015-12-06,700,2015,111641,0.01658317632973194,0,1,0,0.10454395413398743,0.12112712860107422,0
0,0,0,77,FW,Genoa,Carpi,1,2,2015-11-29,685,2015,111125,0.40063712000846863,0,2,0,0,0.5248503684997559,0.12421323359012604
0,3,0.3402269184589386,90,FW,Carpi,Chievo,1,2,2015-11-22,676,2015,110525,0.01858467422425747,0,1,0,0.3402269184589386,0.3588115870952606,0
0,1,0.04215727746486664,70,FW,Carpi,Napoli,0,0,2015-09-23,595,2015,106398,0,0,0,0,0.04215727746486664,0.04215727746486664,0
0,0,0,19,Sub,Carpi,Fiorentina,0,1,2015-09-20,589,2015,105787,0,0,0,0,0,0,0
0,0,0,62,FW,Palermo,Carpi,2,2,2015-09-13,575,2015,104544,0,0,0,0,0,0.07572878897190094,0.07572878897190094
