goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,4,0.12452800571918488,90,MC,Sampdoria,Genoa,0,3,2016-05-08,914,2015,113584,0.040733374655246735,0,2,0,0.12452800571918488,0.33723247051239014,0.23608709871768951
0,0,0,48,MC,Palermo,Sampdoria,2,0,2016-05-01,904,2015,113206,0.06429550796747208,0,2,0,0,0.15610238909721375,0.15610238909721375
1,3,0.3166883587837219,90,MC,Sampdoria,Lazio,2,1,2016-04-24,894,2015,112526,0.19374144077301025,0,4,1,0.3166883587837219,0.3990400731563568,0.04773632809519768
0,1,0.05320030450820923,90,MC,Sassuolo,Sampdoria,0,0,2016-04-20,882,2015,112093,0,0,0,0,0.05320030450820923,0.020887115970253944,0.020887115970253944
0,3,0.12111111730337143,90,MC,Sampdoria,AC Milan,0,1,2016-04-17,880,2015,111412,0.005953437183052301,0,2,0,0.12111111730337143,0.06939870119094849,0
1,1,0.0831102579832077,13,Sub,Sampdoria,Udinese,2,0,2016-04-10,868,2015,111000,0,0,0,1,0.0831102579832077,0.10975063592195511,0.02664037235081196
0,1,0.016714472323656082,90,MC,Fiorentina,Sampdoria,1,1,2016-04-03,856,2015,110394,0,0,0,0,0.016714472323656082,0.20032308995723724,0.18360862135887146
0,2,0.07243365049362183,83,MC,Sampdoria,Chievo,0,1,2016-03-20,845,2015,109683,0.4156504273414612,0,3,0,0.07243365049362183,0.4529205858707428,0.4106347858905792
0,2,0.08090992271900177,90,MC,Empoli,Sampdoria,1,1,2016-03-12,832,2015,109277,0.0628209039568901,0,1,0,0.08090992271900177,0.19526463747024536,0.19526463747024536
0,1,0.020626377314329147,90,MC,Verona,Sampdoria,0,3,2016-03-05,822,2015,108747,0.5110833644866943,0,1,0,0.020626377314329147,0.6059456467628479,0.07423587143421173
1,4,0.24098634719848633,90,MC,Sampdoria,Frosinone,2,0,2016-02-28,814,2015,108008,0.08042808622121811,0,3,1,0.24098634719848633,0.2660752534866333,0.21720485389232635
0,2,0.027980662882328033,90,MC,Inter,Sampdoria,3,1,2016-02-20,803,2015,107633,0.2250269651412964,0,3,0,0.027980662882328033,0.14975014328956604,0.13651017844676971
0,1,0.03163348138332367,90,DMC,Sampdoria,Atalanta,0,0,2016-02-14,798,2015,106950,0.13059595227241516,0,2,0,0.03163348138332367,0.5561111569404602,0.5382655262947083
0,2,0.07953045517206192,90,MC,Roma,Sampdoria,2,1,2016-02-07,790,2015,105933,0.07220146059989929,0,1,0,0.07953045517206192,0.13263389468193054,0.10981778800487518
0,3,0.16282911598682404,90,DMC,Bologna,Sampdoria,3,2,2016-01-31,769,2015,105569,0.09588140994310379,0,2,0,0.16282911598682404,0.23091056942939758,0.20810548961162567
0,0,0,90,DMC,Sampdoria,Napoli,2,4,2016-01-24,754,2015,104942,0.059232089668512344,0,1,0,0,0.17701759934425354,0.1177855134010315
0,2,0.5166027545928955,90,MC,Carpi,Sampdoria,2,1,2016-01-17,748,2015,105095,0.06988595426082611,0,2,0,0.5166027545928955,0.5826194286346436,0.09468142688274384
0,3,0.2067962884902954,90,MC,Sampdoria,Juventus,1,2,2016-01-10,739,2015,114029,0.1408623903989792,0,1,0,0.2067962884902954,0.4202136993408203,0.3910970687866211
0,0,0,90,MC,Genoa,Sampdoria,2,3,2016-01-05,720,2015,113317,0.08770645409822464,0,3,0,0,0.014426946640014648,0.014426946640014648
0,4,0.16804246604442596,90,MC,Sampdoria,Palermo,2,0,2015-12-20,716,2015,112913,0.4186745584011078,0,2,0,0.16804246604442596,0.10570983588695526,0.061202891170978546
0,0,0,90,DMC,Lazio,Sampdoria,1,1,2015-12-14,709,2015,112261,0.016907650977373123,0,1,0,0,0.056969303637742996,0.04006165266036987
0,0,0,56,MC,Sampdoria,Sassuolo,1,3,2015-12-06,699,2015,111799,0.05198487266898155,0,1,0,0,0.2917040288448334,0.2917040288448334
