goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,78,MC,Napoli,Frosinone,4,0,2016-05-14,924,2015,114213,0,0,0,0,0,0.014966672286391258,0.014966672286391258
0,0,0,17,Sub,Frosinone,Sassuolo,0,1,2016-05-08,916,2015,113758,0,0,0,0,0,0,0
0,0,0,21,MC,Chievo,Frosinone,5,1,2016-04-20,886,2015,111983,0,0,0,0,0,0,0
1,4,0.6039106845855713,90,MC,Verona,Frosinone,1,2,2016-04-17,878,2015,111371,0,0,0,1,0.6039106845855713,0.5484049320220947,0.020288584753870964
0,3,0.16129940748214722,90,MC,Frosinone,Inter,0,1,2016-04-09,861,2015,110913,0.028614340350031853,0,1,0,0.16129940748214722,0.19198839366436005,0.12970483303070068
0,0,0,23,MC,Frosinone,Fiorentina,0,0,2016-03-20,846,2015,109711,0,0,0,0,0,0.049083638936281204,0.049083638936281204
0,2,0.053136322647333145,90,MC,Carpi,Frosinone,2,1,2016-03-13,836,2015,109140,0.02933354116976261,0,1,0,0.053136322647333145,0.18452651798725128,0.10205665230751038
0,0,0,83,MC,Frosinone,Udinese,2,0,2016-03-06,829,2015,108762,0,0,0,0,0,0.02556317113339901,0.02556317113339901
0,0,0,69,MC,Sampdoria,Frosinone,2,0,2016-02-28,814,2015,108023,0,0,0,0,0,0.0539051815867424,0.0539051815867424
0,0,0,88,MC,Frosinone,Lazio,0,0,2016-02-21,808,2015,107537,0,0,0,0,0,0.06898856163024902,0.06898856163024902
0,0,0,90,MC,Empoli,Frosinone,1,2,2016-02-13,793,2015,107021,0.009286446496844292,0,1,0,0,0.16917672753334045,0.16917672753334045
0,0,0,18,Sub,Frosinone,Juventus,0,2,2016-02-07,784,2015,105759,0,0,0,0,0,0,0
0,1,0.040971215814352036,76,MC,Roma,Frosinone,3,1,2016-01-30,763,2015,105235,0.012556470930576324,0,1,0,0.040971215814352036,0.05352768674492836,0
0,0,0,23,Sub,Torino,Frosinone,4,2,2016-01-16,741,2015,104768,0,0,0,0,0,0.06334158778190613,0.06334158778190613
0,0,0,14,Sub,Sassuolo,Frosinone,2,2,2016-01-06,724,2015,113492,0,0,0,0,0,0,0
0,0,0,15,Sub,Frosinone,Verona,3,2,2015-11-29,684,2015,111085,0,0,0,0,0,0,0
1,1,0.11627665162086487,90,ML,Fiorentina,Frosinone,4,1,2015-11-01,653,2015,109448,0.008611471392214298,0,1,1,0.11627665162086487,0.13290935754776,0.008021228015422821
0,0,0,90,ML,Udinese,Frosinone,1,0,2015-10-25,635,2015,108498,0,0,0,0,0,0.08153499662876129,0.08153499662876129
0,0,0,8,Sub,Frosinone,Empoli,2,0,2015-09-28,609,2015,106652,0,0,0,0,0,0,0
0,1,0.1295453906059265,90,MR,Juventus,Frosinone,1,1,2015-09-23,599,2015,106547,0.02236836589872837,0,1,0,0.1295453906059265,0.02236836589872837,0
