goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,75,DR,AC Milan,Frosinone,3,3,2016-05-01,906,2015,113076,0,0,0,0,0,0.9789192080497742,0.9789192080497742
0,0,0,90,DR,Verona,AC Milan,2,1,2016-04-25,899,2015,112563,0,0,0,0,0,0.03484076261520386,0.03484076261520386
0,0,0,90,DR,AC Milan,Carpi,0,0,2016-04-21,890,2015,111907,0.14934301376342773,0,2,0,0,0.3043840229511261,0.265009343624115
0,0,0,90,DR,Sampdoria,AC Milan,0,1,2016-04-17,880,2015,111422,0.12955203652381897,0,1,0,0,0.2203454226255417,0.09079337865114212
0,0,0,90,DR,AC Milan,Juventus,1,2,2016-04-09,864,2015,110935,0,0,0,0,0,0,0
0,0,0,90,DR,Atalanta,AC Milan,2,1,2016-04-03,858,2015,110278,0,0,0,0,0,0.16088251769542694,0.16088251769542694
0,0,0,90,DR,AC Milan,Lazio,1,1,2016-03-20,850,2015,109818,0,0,0,0,0,0.39003363251686096,0.39003363251686096
0,1,0.033414680510759354,90,DR,Chievo,AC Milan,0,0,2016-03-13,834,2015,109190,0,0,0,0,0.033414680510759354,0.4631357491016388,0.42972105741500854
0,1,0.036119695752859116,90,DR,AC Milan,Torino,1,0,2016-02-27,812,2015,108199,0.02021614834666252,0,1,0,0.036119695752859116,0.30801481008529663,0.2516789734363556
0,0,0,90,DR,Napoli,AC Milan,1,1,2016-02-23,810,2015,107573,0,0,0,0,0,0.012453864328563213,0.012453864328563213
0,1,0.04600198194384575,90,DR,AC Milan,Udinese,1,1,2016-02-07,788,2015,105971,0,0,0,0,0.04600198194384575,0.1866925209760666,0.14069053530693054
0,0,0,90,DR,Palermo,AC Milan,0,2,2016-02-03,776,2015,106264,0.43965455889701843,1,1,0,0,0.4551922082901001,0.4551922082901001
0,0,0,90,DR,AC Milan,Inter,3,0,2016-01-31,770,2015,105272,0.11330757290124893,0,1,0,0,0.8095130920410156,0.6962055563926697
0,0,0,90,DR,Empoli,AC Milan,2,2,2016-01-23,752,2015,104896,0,0,0,0,0,0.0871216282248497,0.0871216282248497
0,0,0,90,DR,AC Milan,Fiorentina,2,0,2016-01-17,749,2015,104687,0,0,0,0,0,0,0
0,0,0,79,DR,Roma,AC Milan,1,1,2016-01-09,732,2015,114011,0.01974746771156788,0,1,0,0,0.11757969856262207,0.09783223271369934
0,0,0,90,DR,AC Milan,Bologna,0,1,2016-01-06,727,2015,113383,0.3900865316390991,0,3,0,0,0.4387132525444031,0.42028290033340454
1,1,0.07710066437721252,90,DR,Frosinone,AC Milan,2,4,2015-12-20,718,2015,112813,0.44948768615722656,0,2,1,0.07710066437721252,0.9459887146949768,0.8688880801200867
0,0,0,90,DR,AC Milan,Verona,1,1,2015-12-13,704,2015,112271,0.01678350195288658,0,1,0,0,0.06515787541866302,0.048374369740486145
0,0,0,90,DR,Carpi,AC Milan,0,0,2015-12-06,700,2015,111643,0.05950924754142761,0,1,0,0,0.11027774959802628,0.05076850578188896
0,0,0,90,DR,AC Milan,Sampdoria,4,1,2015-11-28,682,2015,111130,0.15012429654598236,0,3,0,0,0.5463433265686035,0.5064917206764221
0,0,0,90,DR,Juventus,AC Milan,1,0,2015-11-21,672,2015,110670,0,0,0,0,0,0.07883599400520325,0.07883599400520325
0,0,0,13,DR,AC Milan,Chievo,1,0,2015-10-28,644,2015,108896,0,0,0,0,0,0,0
0,0,0,90,DR,AC Milan,Sassuolo,2,1,2015-10-25,636,2015,108393,0.06536475569009781,0,1,0,0,0.13282185792922974,0.06745709478855133
0,0,0,90,DR,Torino,AC Milan,1,1,2015-10-17,622,2015,107934,0,0,0,0,0,0.04679977521300316,0.04679977521300316
0,0,0,17,DR,AC Milan,Palermo,3,2,2015-09-19,582,2015,105943,0,0,0,0,0,0,0
0,0,0,90,DR,Inter,AC Milan,1,0,2015-09-13,579,2015,104451,0,0,0,0,0,0.10196506232023239,0.10196506232023239
