goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
2,3,0.19849476218223572,90,AMC,Empoli,AC Milan,2,4,2021-12-22,16936,2021,504769,0.05502880737185478,0,2,2,0.19849476218223572,0.32269901037216187,0.16515454649925232
0,1,0.014885015785694122,90,DMC,AC Milan,Napoli,0,1,2021-12-19,16931,2021,504326,0,0,0,0,0.014885015785694122,0.11437030881643295,0.09948529303073883
0,0,0,43,Sub,Udinese,AC Milan,1,1,2021-12-11,16924,2021,502031,0,0,0,0,0,0.019882943481206894,0.019882943481206894
1,2,0.17132911086082458,80,DMC,AC Milan,Salernitana,2,0,2021-12-04,16910,2021,499706,0.143428236246109,0,2,1,0.17132911086082458,1.0854133367538452,0.8230684995651245
0,0,0,90,DMC,Genoa,AC Milan,0,3,2021-12-01,16899,2021,499078,0.05960163101553917,0,2,0,0,0.34202611446380615,0.34202611446380615
0,2,0.10755115747451782,43,Sub,AC Milan,Sassuolo,1,3,2021-11-28,16889,2021,497965,0,0,0,0,0.10755115747451782,0.23343819379806519,0.12588703632354736
0,1,0.014895247295498848,90,DMC,Fiorentina,AC Milan,4,3,2021-11-20,16878,2021,496104,0.15186555683612823,0,2,0,0.014895247295498848,0.8287664651870728,0.6620056629180908
0,1,0.428825706243515,90,DMC,AC Milan,Inter,1,1,2021-11-07,16870,2021,495157,0.06289669871330261,0,2,0,0.428825706243515,0.5839288234710693,0.09220641106367111
1,2,0.817915678024292,90,DMC,Roma,AC Milan,1,2,2021-10-31,16862,2021,493348,0,0,0,0,0.05661683529615402,0.7766868472099304,0.7200700044631958
0,0,0,90,DMC,AC Milan,Torino,1,0,2021-10-26,16850,2021,491236,0,0,0,0,0,0.1554614007472992,0.1554614007472992
1,2,0.7908796668052673,90,DMC,AC Milan,Verona,3,2,2021-10-16,16831,2021,488486,0.022496085613965988,0,1,0,0.02958085387945175,0.14037774503231049,0.08830080181360245
0,1,0.04793473333120346,90,DMC,Atalanta,AC Milan,2,3,2021-10-03,16816,2021,487670,0.02306903712451458,0,1,0,0.04793473333120346,0.6266530156135559,0.5556492209434509
0,1,0.13585813343524933,82,DMC,Spezia,AC Milan,1,2,2021-09-25,16812,2021,484473,0.2884131968021393,0,4,0,0.13585813343524933,0.774863064289093,0.3902541697025299
0,0,0,9,Sub,AC Milan,Venezia,2,0,2021-09-22,16800,2021,483889,0,0,0,0,0,0.30100899934768677,0.30100899934768677
0,0,0,66,DMC,Juventus,AC Milan,1,1,2021-09-19,16790,2021,483209,0,0,0,0,0,0.06562648713588715,0.06562648713588715
0,2,1.1328169107437134,67,DMC,AC Milan,Lazio,2,0,2021-09-12,16780,2021,481269,0.0341467522084713,0,1,0,0.371518075466156,0.19240722060203552,0.15826046466827393
