goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,2,0.17552079260349274,23,Sub,Napoli,Salernitana,4,1,2022-01-23,16983,2021,510158,0,0,0,0,0.17552079260349274,0.26147058606147766,0.17261597514152527
0,1,0.21550580859184265,18,Sub,Bologna,Napoli,0,2,2022-01-17,16967,2021,508819,0,0,0,0,0.21550580859184265,0.21550580859184265,0
0,2,0.19255325198173523,56,FW,Inter,Napoli,3,2,2021-11-21,16881,2021,496711,0,0,0,0,0.19255325198173523,0.2560937702655792,0.0635405108332634
0,3,0.20203012228012085,90,FW,Napoli,Verona,1,1,2021-11-07,16871,2021,494977,0.09570302069187164,0,2,0,0.20203012228012085,0.48672962188720703,0.18899646401405334
0,5,0.31807902455329895,90,FW,Napoli,Bologna,3,0,2021-10-28,16851,2021,491736,0.465623140335083,0,2,0,0.31807902455329895,0.7971588373184204,0.08997839689254761
0,4,0.29380878806114197,90,FW,Roma,Napoli,0,0,2021-10-24,16841,2021,490919,0,0,0,0,0.29380878806114197,0.2606944739818573,0
1,3,0.3259826898574829,90,FW,Napoli,Torino,1,0,2021-10-17,16832,2021,489128,0.05921246483922005,0,1,1,0.3259826898574829,0.4163587689399719,0.07710115611553192
0,2,0.17665475606918335,85,FW,Fiorentina,Napoli,1,2,2021-10-03,16819,2021,487547,0,0,0,0,0.17665475606918335,0.21896430850028992,0.04230954125523567
1,4,0.783480703830719,77,FW,Napoli,Cagliari,2,0,2021-09-26,16815,2021,485835,0.02303195185959339,0,1,1,0.783480703830719,0.786044180393219,0.03947893902659416
2,4,1.524709939956665,82,FW,Sampdoria,Napoli,0,4,2021-09-23,16803,2021,484145,0.056490637362003326,0,1,2,1.524709939956665,1.6045141220092773,0.023313477635383606
1,3,1.120641827583313,81,FW,Udinese,Napoli,0,4,2021-09-20,16794,2021,483362,0,0,0,1,1.120641827583313,1.1555613279342651,0.03491950035095215
0,4,0.280259907245636,90,FW,Napoli,Juventus,2,1,2021-09-11,16781,2021,480500,0.014246119186282158,0,1,0,0.280259907245636,0.3549950420856476,0.09529688209295273
0,2,0.11935129016637802,22,FW,Napoli,Venezia,2,0,2021-08-22,16762,2021,478018,0,0,0,0,0.11935129016637802,0.11935129016637802,0
