goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,90,MC,Inter,Lazio,2,1,2022-01-09,16960,2021,507530,0,0,0,0,0,0.15905705094337463,0.15905705094337463
1,1,0.436397522687912,19,Sub,Salernitana,Inter,0,5,2021-12-17,16932,2021,503475,0,0,0,1,0.436397522687912,0.5077972412109375,0.07139971852302551
1,3,0.20138989388942719,88,MC,Inter,Spezia,2,0,2021-12-01,16901,2021,498794,0,0,0,1,0.20138989388942719,0.5293306708335876,0.37372899055480957
0,0,0,8,Sub,Venezia,Inter,0,2,2021-11-27,16895,2021,497688,0,0,0,0,0,0.3048274517059326,0.3048274517059326
0,0,0,14,Sub,Inter,Napoli,3,2,2021-11-21,16881,2021,496698,0,0,0,0,0,0,0
0,2,0.6358999013900757,84,MC,Empoli,Inter,0,2,2021-10-27,16847,2021,491565,0,0,0,0,0.6358999013900757,0.9100989699363708,0.8978979587554932
0,0,0,26,Sub,Inter,Juventus,1,1,2021-10-24,16840,2021,490996,0,0,0,0,0,0,0
0,0,0,67,MC,Lazio,Inter,3,1,2021-10-16,16830,2021,488326,0,0,0,0,0,0.0378170870244503,0.0378170870244503
0,0,0,6,Sub,Fiorentina,Inter,1,3,2021-09-21,16799,2021,483457,0.5468637347221375,1,1,0,0,0.6913119554519653,0.14444822072982788
0,0,0,16,Sub,Inter,Bologna,6,1,2021-09-18,16789,2021,482244,0,0,0,0,0,0.5554513335227966,0.5554513335227966
