,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
14,2019,13096,Torino,Torino,Sassuolo,0,0,0.0,0.0,0,2019-08-25 19:45:00
31,2019,13104,Torino,Atalanta,Torino,2,1,1.87227,1.35208,90,2019-09-01 19:45:00
58,2019,13118,Torino,Torino,Lecce,5,3,2.556984,3.18402,180,2019-09-16 18:45:00
75,2019,13126,Torino,Sampdoria,Torino,6,5,4.108184,4.43881,270,2019-09-22 13:00:00
98,2019,13138,Torino,Torino,AC Milan,6,6,4.324871999999999,6.27591,360,2019-09-26 19:00:00
119,2019,13145,Torino,Parma Calcio 1913,Torino,8,7,5.412171999999999,8.57105,450,2019-09-30 18:45:00
134,2019,13158,Torino,Torino,Napoli,10,10,7.111401999999999,11.841429999999999,540,2019-10-06 17:00:00
151,2019,13168,Torino,Udinese,Torino,10,10,7.592541999999999,12.682288,630,2019-10-20 14:00:00
172,2019,13178,Torino,Torino,Cagliari,10,11,8.196079999999998,14.558218,720,2019-10-27 14:00:00
189,2019,13182,Torino,Lazio,Torino,11,12,9.504449999999999,15.067672,810,2019-10-30 20:00:00
202,2019,13198,Torino,Torino,Juventus,11,16,10.210793999999998,17.367432,900,2019-11-02 19:45:00
221,2019,13199,Torino,Brescia,Torino,11,17,10.569943999999998,19.154972,990,2019-11-09 14:00:00
242,2019,13218,Torino,Torino,Inter,15,17,13.681293999999998,19.749622000000002,1080,2019-11-23 19:45:00
261,2019,13222,Torino,Genoa,Torino,15,20,14.113052999999997,21.213932000000003,1170,2019-11-30 17:00:00
292,2019,13237,Torino,Torino,Fiorentina,16,20,14.770255999999996,22.139531,1260,2019-12-08 14:00:00
305,2019,13244,Torino,Verona,Torino,18,21,15.723720999999996,24.062791,1350,2019-12-15 11:30:00
328,2019,13257,Torino,Torino,SPAL 2013,21,24,17.165020999999996,26.396571,1440,2019-12-21 19:45:00
345,2019,13267,Torino,Roma,Torino,22,26,18.407210999999997,27.345132000000003,1530,2020-01-05 19:45:00
370,2019,13277,Torino,Torino,Bologna,24,26,20.698880999999997,29.299232000000003,1620,2020-01-12 14:00:00
381,2019,13288,Torino,Sassuolo,Torino,25,26,21.268690999999997,31.157852000000002,1710,2020-01-18 17:00:00
404,2019,13297,Torino,Torino,Atalanta,26,28,22.519470999999996,32.04316,1800,2020-01-25 19:45:00
433,2019,13304,Torino,Lecce,Torino,26,35,23.056748999999996,37.389920000000004,1890,2020-02-02 17:00:00
444,2019,13317,Torino,Torino,Sampdoria,26,39,24.017107999999997,39.78614,1980,2020-02-08 17:00:00
479,2019,13325,Torino,AC Milan,Torino,27,42,24.613380999999997,41.778980000000004,2070,2020-02-17 19:45:00
495,2019,13344,Torino,Napoli,Torino,27,43,24.868685999999997,43.00439,2160,2020-02-29 19:45:00
512,2019,13337,Torino,Torino,Parma Calcio 1913,28,45,25.693659999999998,45.16128,2250,2020-06-20 17:30:00
532,2019,13357,Torino,Torino,Udinese,29,46,28.58289,45.381913999999995,2340,2020-06-23 19:45:00
545,2019,13360,Torino,Cagliari,Torino,30,46,29.579912999999998,47.238693999999995,2430,2020-06-27 17:30:00
560,2019,13374,Torino,Torino,Lazio,32,50,30.788072999999997,48.87651399999999,2520,2020-06-30 17:30:00
581,2019,13388,Torino,Juventus,Torino,33,52,31.706704999999996,49.77610599999999,2610,2020-07-04 15:15:00
614,2019,13397,Torino,Torino,Brescia,34,56,33.162364999999994,51.54555599999999,2700,2020-07-08 19:45:00
639,2019,13404,Torino,Inter,Torino,37,57,35.050484999999995,52.98506599999999,2790,2020-07-13 19:45:00
656,2019,13411,Torino,Torino,Genoa,38,60,36.745785,55.501845999999986,2880,2020-07-16 17:30:00
671,2019,13421,Torino,Fiorentina,Torino,41,60,38.168985,56.57088599999999,2970,2020-07-19 17:30:00
694,2019,13437,Torino,Torino,Verona,41,62,38.405733,57.86149599999999,3060,2020-07-22 19:45:00
713,2019,13445,Torino,SPAL 2013,Torino,42,63,39.499632999999996,59.35586599999999,3150,2020-07-26 17:30:00
738,2019,13454,Torino,Torino,Roma,43,64,41.055093,59.732547999999994,3240,2020-07-29 19:45:00
755,2019,13463,Torino,Bologna,Torino,45,67,42.023372,62.155567999999995,3330,2020-08-02 18:45:00
