,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
4,2019,13091,Udinese,Udinese,AC Milan,0,0,0.0,0.0,0,2019-08-25 17:00:00
38,2019,13108,Udinese,Udinese,Parma Calcio 1913,1,0,0.777545,0.633654,90,2019-09-01 19:45:00
45,2019,13113,Udinese,Inter,Udinese,2,3,2.474815,1.848144,180,2019-09-14 18:45:00
62,2019,13128,Udinese,Udinese,Brescia,2,4,2.72574,3.415604,270,2019-09-21 13:00:00
81,2019,13132,Udinese,Verona,Udinese,2,5,3.230945,4.226453,360,2019-09-24 17:00:00
112,2019,13148,Udinese,Udinese,Bologna,2,5,4.045219,5.199641000000001,450,2019-09-29 13:00:00
127,2019,13152,Udinese,Fiorentina,Udinese,3,5,4.88386,5.959074000000001,540,2019-10-06 11:30:00
150,2019,13168,Udinese,Udinese,Torino,3,6,5.6564000000000005,7.118734000000001,630,2019-10-20 14:00:00
169,2019,13169,Udinese,Atalanta,Udinese,4,6,7.532330000000001,7.722272000000001,720,2019-10-27 14:00:00
194,2019,13188,Udinese,Udinese,Roma,5,13,8.010099,13.555242000000002,810,2019-10-30 20:00:00
207,2019,13192,Udinese,Genoa,Udinese,5,17,8.567263,16.837382,900,2019-11-03 14:00:00
232,2019,13208,Udinese,Udinese,SPAL 2013,8,18,9.966343,18.319212,990,2019-11-10 14:00:00
253,2019,13215,Udinese,Sampdoria,Udinese,8,18,11.569233,20.276682,1080,2019-11-24 17:00:00
269,2019,13226,Udinese,Lazio,Udinese,9,20,11.850844,22.411232000000002,1170,2019-12-01 14:00:00
282,2019,13238,Udinese,Udinese,Napoli,9,23,12.600806,25.326902,1260,2019-12-07 17:00:00
309,2019,13245,Udinese,Juventus,Udinese,10,24,13.169396,26.404372000000002,1350,2019-12-15 14:00:00
324,2019,13258,Udinese,Udinese,Cagliari,11,27,14.415516,28.616962,1440,2019-12-21 14:00:00
355,2019,13264,Udinese,Lecce,Udinese,13,28,16.555676,29.262932,1530,2020-01-06 17:00:00
364,2019,13278,Udinese,Udinese,Sassuolo,14,28,17.351229999999997,30.015563,1620,2020-01-12 11:30:00
385,2019,13286,Udinese,AC Milan,Udinese,17,28,19.224239999999998,30.786559,1710,2020-01-19 11:30:00
409,2019,13293,Udinese,Parma Calcio 1913,Udinese,19,31,20.40929,33.602109,1800,2020-01-26 14:00:00
434,2019,13308,Udinese,Udinese,Inter,19,33,22.285529999999998,35.028579,1890,2020-02-02 19:45:00
451,2019,13309,Udinese,Brescia,Udinese,19,35,23.014215999999998,37.694669,1980,2020-02-09 14:00:00
466,2019,13328,Udinese,Udinese,Verona,20,36,25.420865999999997,38.406895999999996,2070,2020-02-16 11:30:00
483,2019,13330,Udinese,Bologna,Udinese,20,36,26.214682999999997,39.482035999999994,2160,2020-02-22 14:00:00
506,2019,13348,Udinese,Udinese,Fiorentina,21,37,26.963675999999996,40.649125999999995,2250,2020-03-08 17:00:00
533,2019,13357,Udinese,Torino,Udinese,21,37,27.894559999999995,40.979471,2340,2020-06-23 19:45:00
556,2019,13368,Udinese,Udinese,Atalanta,21,38,29.751339999999995,41.976493999999995,2430,2020-06-28 17:30:00
579,2019,13376,Udinese,Roma,Udinese,23,41,30.982069999999997,42.859697,2520,2020-07-02 19:45:00
592,2019,13384,Udinese,Udinese,Genoa,25,41,32.93107,43.582463,2610,2020-07-05 17:30:00
617,2019,13396,Udinese,SPAL 2013,Udinese,27,43,33.783183,44.806602999999996,2700,2020-07-09 17:30:00
628,2019,13399,Udinese,Udinese,Sampdoria,30,43,35.129803,45.13253099999999,2790,2020-07-12 17:30:00
648,2019,13409,Udinese,Udinese,Lazio,31,46,35.868719000000006,45.89279599999999,2880,2020-07-15 19:45:00
675,2019,13425,Udinese,Napoli,Udinese,31,46,36.896019,46.60918099999999,2970,2020-07-19 17:30:00
696,2019,13438,Udinese,Udinese,Juventus,32,48,37.73879,47.74178099999999,3060,2020-07-23 17:30:00
717,2019,13447,Udinese,Cagliari,Udinese,34,49,38.99721,48.38793199999999,3150,2020-07-26 17:30:00
726,2019,13453,Udinese,Udinese,Lecce,35,49,39.985216,49.60782199999999,3240,2020-07-29 17:30:00
753,2019,13461,Udinese,Sassuolo,Udinese,36,51,41.539416,51.54266199999999,3330,2020-08-02 18:45:00
