,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
11,2019,13094,Lazio,Sampdoria,Lazio,0,0,0.0,0.0,0,2019-08-25 19:45:00
26,2019,13102,Lazio,Lazio,Roma,3,0,1.54375,0.627446,90,2019-09-01 17:00:00
53,2019,13117,Lazio,SPAL 2013,Lazio,4,1,3.6158200000000003,1.822486,180,2019-09-15 13:00:00
78,2019,13123,Lazio,Lazio,Parma Calcio 1913,5,3,5.07606,2.9272460000000002,270,2019-09-22 18:45:00
91,2019,13133,Lazio,Inter,Lazio,7,3,7.07885,3.4319050000000004,360,2019-09-25 19:00:00
108,2019,13141,Lazio,Lazio,Genoa,7,4,8.44365,5.173595000000001,450,2019-09-29 13:00:00
131,2019,13150,Lazio,Bologna,Lazio,11,4,10.06058,6.176395,540,2019-10-06 14:00:00
138,2019,13162,Lazio,Lazio,Atalanta,13,6,11.65877,9.556275,630,2019-10-19 14:00:00
177,2019,13171,Lazio,Fiorentina,Lazio,16,9,14.36284,12.124234999999999,720,2019-10-27 19:45:00
188,2019,13182,Lazio,Lazio,Torino,18,10,16.37142,12.688190999999998,810,2019-10-30 20:00:00
215,2019,13195,Lazio,AC Milan,Lazio,22,10,18.67118,13.394534999999998,900,2019-11-03 19:45:00
228,2019,13203,Lazio,Lazio,Lecce,24,11,19.78376,14.112239999999998,990,2019-11-10 14:00:00
251,2019,13216,Lazio,Sassuolo,Lazio,28,13,23.43663,16.66783,1080,2019-11-24 14:00:00
268,2019,13226,Lazio,Lazio,Udinese,30,14,24.379088,18.04535,1170,2019-12-01 14:00:00
284,2019,13232,Lazio,Lazio,Juventus,33,14,27.294757999999998,18.795312,1260,2019-12-07 19:45:00
317,2019,13241,Lazio,Cagliari,Lazio,36,15,29.552187999999997,20.264201999999997,1350,2019-12-16 19:45:00
339,2019,13261,Lazio,Brescia,Lazio,38,16,31.608278,21.919862,1440,2020-01-05 11:30:00
360,2019,13273,Lazio,Lazio,Napoli,40,17,33.359928,22.233922,1530,2020-01-11 17:00:00
378,2019,13284,Lazio,Lazio,Sampdoria,41,17,34.855228,23.228815,1620,2020-01-18 14:00:00
415,2019,13294,Lazio,Roma,Lazio,46,18,39.729068,23.739443,1710,2020-01-26 17:00:00
428,2019,13303,Lazio,Lazio,SPAL 2013,47,19,40.867968,25.873703000000003,1800,2020-02-02 14:00:00
438,2019,13252,Lazio,Lazio,Verona,52,20,43.610907999999995,26.704077,1890,2020-02-05 19:45:00
457,2019,13314,Lazio,Parma Calcio 1913,Lazio,52,20,44.695367999999995,27.260578000000002,1980,2020-02-09 17:00:00
476,2019,13323,Lazio,Lazio,Inter,53,20,46.365207999999996,27.975038,2070,2020-02-16 19:45:00
489,2019,13333,Lazio,Genoa,Lazio,55,21,47.949087999999996,28.614591,2160,2020-02-23 11:30:00
492,2019,13341,Lazio,Lazio,Bologna,58,23,49.51287799999999,29.762661,2250,2020-02-29 14:00:00
537,2019,13349,Lazio,Atalanta,Lazio,60,23,50.75639799999999,31.453961,2340,2020-06-24 19:45:00
546,2019,13362,Lazio,Lazio,Fiorentina,62,26,51.417793999999994,33.709821,2430,2020-06-27 19:45:00
561,2019,13374,Lazio,Torino,Lazio,64,27,53.065704,34.228831,2520,2020-06-30 17:30:00
584,2019,13379,Lazio,Lazio,AC Milan,66,28,53.965295999999995,35.147463,2610,2020-07-04 19:45:00
601,2019,13393,Lazio,Lecce,Lazio,66,31,54.257000999999995,37.477283,2700,2020-07-07 17:30:00
620,2019,13402,Lazio,Lazio,Sassuolo,67,33,56.229141,40.500493,2790,2020-07-11 15:15:00
649,2019,13409,Lazio,Udinese,Lazio,68,35,56.902027,42.330653,2880,2020-07-15 19:45:00
679,2019,13423,Lazio,Juventus,Lazio,68,35,57.618412,43.357952999999995,2970,2020-07-20 19:45:00
698,2019,13431,Lazio,Lazio,Cagliari,69,37,58.806822,47.066342999999996,3060,2020-07-23 19:45:00
715,2019,13446,Lazio,Verona,Lazio,71,38,60.275451999999994,47.841187999999995,3150,2020-07-26 17:30:00
732,2019,13458,Lazio,Lazio,Brescia,76,39,62.540842,49.62249799999999,3240,2020-07-29 17:30:00
745,2019,13462,Lazio,Napoli,Lazio,78,39,66.44931199999999,50.407748999999995,3330,2020-08-01 18:45:00
