,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
12,2019,13095,SPAL 2013,SPAL 2013,Atalanta,0,0,0.0,0.0,0,2019-08-25 19:45:00
21,2019,13099,SPAL 2013,Bologna,SPAL 2013,2,3,1.48495,1.70129,90,2019-08-30 19:45:00
52,2019,13117,SPAL 2013,SPAL 2013,Lazio,2,4,2.3354749999999997,5.46626,180,2019-09-15 13:00:00
69,2019,13127,SPAL 2013,Sassuolo,SPAL 2013,4,5,3.4402349999999995,6.9265,270,2019-09-22 10:30:00
96,2019,13137,SPAL 2013,SPAL 2013,Lecce,4,8,4.363555999999999,8.94003,360,2019-09-25 19:00:00
101,2019,13140,SPAL 2013,Juventus,SPAL 2013,5,11,5.288494999999999,10.83441,450,2019-09-28 13:00:00
120,2019,13157,SPAL 2013,SPAL 2013,Parma Calcio 1913,5,13,5.448773999999999,13.20007,540,2019-10-05 14:00:00
147,2019,13160,SPAL 2013,Cagliari,SPAL 2013,6,13,6.756843999999999,13.439012,630,2019-10-20 14:00:00
170,2019,13177,SPAL 2013,SPAL 2013,Napoli,6,15,7.674599999999999,14.586172,720,2019-10-27 14:00:00
197,2019,13183,SPAL 2013,AC Milan,SPAL 2013,7,16,8.144943999999999,15.485088,810,2019-10-31 20:00:00
216,2019,13197,SPAL 2013,SPAL 2013,Sampdoria,7,17,8.480916999999998,17.391858,900,2019-11-04 19:45:00
233,2019,13208,SPAL 2013,Udinese,SPAL 2013,7,18,8.982167999999998,18.249149,990,2019-11-10 14:00:00
256,2019,13217,SPAL 2013,SPAL 2013,Genoa,7,18,10.939637999999999,19.852038999999998,1080,2019-11-25 19:45:00
267,2019,13224,SPAL 2013,Inter,SPAL 2013,8,19,13.384357999999999,21.570528999999997,1170,2019-12-01 14:00:00
290,2019,13236,SPAL 2013,SPAL 2013,Brescia,9,21,14.537197999999998,23.706528999999996,1260,2019-12-08 14:00:00
313,2019,13248,SPAL 2013,Roma,SPAL 2013,9,22,16.453118,25.621308999999997,1350,2019-12-15 17:00:00
329,2019,13257,SPAL 2013,Torino,SPAL 2013,10,25,17.563558,29.318308999999996,1440,2019-12-21 19:45:00
340,2019,13268,SPAL 2013,SPAL 2013,Verona,12,26,18.512119000000002,30.560498999999997,1530,2020-01-05 14:00:00
367,2019,13270,SPAL 2013,Fiorentina,SPAL 2013,12,28,20.116069000000003,33.090289,1620,2020-01-12 14:00:00
397,2019,13279,SPAL 2013,Atalanta,SPAL 2013,12,29,21.406819000000002,35.147089,1710,2020-01-20 19:45:00
400,2019,13296,SPAL 2013,SPAL 2013,Bologna,14,30,22.617729,37.599299,1800,2020-01-25 14:00:00
429,2019,13303,SPAL 2013,Lazio,SPAL 2013,15,33,24.283099,39.986429,1890,2020-02-02 14:00:00
448,2019,13316,SPAL 2013,SPAL 2013,Sassuolo,16,38,25.113473,42.729369,1980,2020-02-09 11:30:00
461,2019,13324,SPAL 2013,Lecce,SPAL 2013,17,40,26.707683,44.955329,2070,2020-02-15 14:00:00
484,2019,13336,SPAL 2013,SPAL 2013,Juventus,18,42,28.072653,46.553188999999996,2160,2020-02-22 17:00:00
501,2019,13345,SPAL 2013,Parma Calcio 1913,SPAL 2013,19,44,29.164362999999998,48.420798999999995,2250,2020-03-08 12:45:00
526,2019,13356,SPAL 2013,SPAL 2013,Cagliari,20,44,30.298803,49.81060899999999,2340,2020-06-23 17:30:00
551,2019,13364,SPAL 2013,Napoli,SPAL 2013,20,45,31.395113,51.34572899999999,2430,2020-06-28 17:30:00
572,2019,13375,SPAL 2013,SPAL 2013,AC Milan,21,48,31.925378,53.297048999999994,2520,2020-07-01 19:45:00
591,2019,13382,SPAL 2013,Sampdoria,SPAL 2013,23,50,32.55008,54.89338899999999,2610,2020-07-05 17:30:00
616,2019,13396,SPAL 2013,SPAL 2013,Udinese,23,53,33.82021,56.02628899999999,2700,2020-07-09 17:30:00
627,2019,13405,SPAL 2013,Genoa,SPAL 2013,23,56,34.146138,57.37290899999999,2790,2020-07-12 15:15:00
658,2019,13412,SPAL 2013,SPAL 2013,Inter,23,58,34.1897619,60.18316899999999,2880,2020-07-16 19:45:00
669,2019,13420,SPAL 2013,Brescia,SPAL 2013,23,62,35.0008989,62.713598999999995,2970,2020-07-19 17:30:00
692,2019,13436,SPAL 2013,SPAL 2013,Roma,24,64,36.5852689,64.33725899999999,3060,2020-07-22 19:45:00
712,2019,13445,SPAL 2013,SPAL 2013,Torino,25,70,37.0970169,66.126809,3150,2020-07-26 17:30:00
725,2019,13452,SPAL 2013,Verona,SPAL 2013,26,71,37.4736989,67.68226899999999,3240,2020-07-29 17:30:00
750,2019,13460,SPAL 2013,SPAL 2013,Fiorentina,26,74,38.2108859,69.721329,3330,2020-08-02 16:00:00
