,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
13,2019,13095,Atalanta,SPAL 2013,Atalanta,0,0,0.0,0.0,0,2019-08-25 19:45:00
30,2019,13104,Atalanta,Atalanta,Torino,3,2,1.70129,1.48495,90,2019-09-01 19:45:00
47,2019,13111,Atalanta,Genoa,Atalanta,5,5,3.5332299999999996,2.169664,180,2019-09-15 10:30:00
76,2019,13119,Atalanta,Atalanta,Fiorentina,7,6,5.96696,3.5238940000000003,270,2019-09-22 16:00:00
85,2019,13136,Atalanta,Roma,Atalanta,9,8,7.416600000000001,4.933414000000001,360,2019-09-25 17:00:00
105,2019,13147,Atalanta,Sassuolo,Atalanta,11,8,9.649740000000001,7.149554000000001,450,2019-09-28 18:45:00
128,2019,13149,Atalanta,Atalanta,Lecce,15,9,12.07732,7.591790000000001,540,2019-10-06 14:00:00
139,2019,13162,Atalanta,Lazio,Atalanta,18,10,16.46951,8.590974000000001,630,2019-10-19 14:00:00
168,2019,13169,Atalanta,Atalanta,Udinese,21,13,19.03747,11.295044,720,2019-10-27 14:00:00
183,2019,13184,Atalanta,Napoli,Atalanta,28,14,24.87044,11.772813000000001,810,2019-10-30 18:00:00
204,2019,13189,Atalanta,Atalanta,Cagliari,30,16,26.20917,14.971893000000001,900,2019-11-03 11:30:00
231,2019,13206,Atalanta,Sampdoria,Atalanta,30,18,26.9654,16.078543,990,2019-11-10 14:00:00
238,2019,13209,Atalanta,Atalanta,Juventus,30,18,27.482737999999998,16.966356,1080,2019-11-23 14:00:00
259,2019,13219,Atalanta,Brescia,Atalanta,31,21,30.272187999999996,18.171576,1170,2019-11-30 14:00:00
280,2019,13229,Atalanta,Atalanta,Verona,34,21,32.94081799999999,19.378676000000002,1260,2019-12-07 14:00:00
307,2019,13239,Atalanta,Bologna,Atalanta,37,23,35.45791799999999,20.568786000000003,1350,2019-12-15 14:00:00
330,2019,13249,Atalanta,Atalanta,AC Milan,38,25,37.61792799999999,21.912536000000003,1440,2019-12-22 11:30:00
348,2019,13259,Atalanta,Atalanta,Parma Calcio 1913,43,25,39.96052799999999,22.247363000000004,1530,2020-01-06 14:00:00
363,2019,13272,Atalanta,Inter,Atalanta,48,25,42.36298799999999,22.374707000000004,1620,2020-01-11 19:45:00
396,2019,13279,Atalanta,Atalanta,SPAL 2013,49,26,44.905337999999986,23.103314000000005,1710,2020-01-20 19:45:00
405,2019,13297,Atalanta,Torino,Atalanta,50,28,47.35754799999999,24.314224000000003,1800,2020-01-25 19:45:00
426,2019,13299,Atalanta,Atalanta,Genoa,57,28,52.70430799999998,24.851502000000004,1890,2020-02-02 14:00:00
443,2019,13310,Atalanta,Fiorentina,Atalanta,59,30,55.41682799999998,26.367712000000004,1980,2020-02-08 14:00:00
464,2019,13319,Atalanta,Atalanta,Roma,61,31,57.17815799999998,26.795689000000003,2070,2020-02-15 19:45:00
497,2019,13342,Atalanta,Lecce,Atalanta,63,32,58.76962799999998,27.093901000000002,2160,2020-03-01 14:00:00
516,2019,13329,Atalanta,Atalanta,Sassuolo,70,34,64.17693799999998,27.430934000000004,2250,2020-06-21 17:30:00
536,2019,13349,Atalanta,Atalanta,Lazio,74,35,67.34922799999998,29.944754000000003,2340,2020-06-24 19:45:00
557,2019,13368,Atalanta,Udinese,Atalanta,77,37,69.60508799999998,30.606150000000003,2430,2020-06-28 17:30:00
576,2019,13369,Atalanta,Atalanta,Napoli,80,39,70.48829099999998,31.836880000000004,2520,2020-07-02 17:30:00
597,2019,13386,Atalanta,Cagliari,Atalanta,82,39,71.55741099999997,32.499889,2610,2020-07-05 17:30:00
608,2019,13389,Atalanta,Atalanta,Sampdoria,83,39,74.63888099999997,32.877077,2700,2020-07-08 19:45:00
625,2019,13403,Atalanta,Juventus,Atalanta,85,39,75.44479299999998,34.027067,2790,2020-07-11 19:45:00
640,2019,13410,Atalanta,Atalanta,Brescia,87,41,76.14406399999997,35.819887,2880,2020-07-14 19:45:00
661,2019,13428,Atalanta,Verona,Atalanta,93,43,78.58769399999997,36.687315,2970,2020-07-18 15:15:00
680,2019,13429,Atalanta,Atalanta,Bologna,94,44,80.33950399999998,38.126535,3060,2020-07-21 17:30:00
701,2019,13440,Atalanta,AC Milan,Atalanta,95,44,81.87275399999997,38.547371999999996,3150,2020-07-24 19:45:00
721,2019,13457,Atalanta,Parma Calcio 1913,Atalanta,96,45,84.01686399999997,39.007039999999996,3240,2020-07-28 17:30:00
742,2019,13459,Atalanta,Atalanta,Inter,98,46,85.15739399999997,40.569399999999995,3330,2020-08-01 18:45:00
