,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
2,2019,13090,Fiorentina,Fiorentina,Napoli,0,0,0.0,0.0,0,2019-08-24 19:45:00
35,2019,13106,Fiorentina,Genoa,Fiorentina,3,4,1.94205,1.94511,90,2019-09-01 19:45:00
40,2019,13110,Fiorentina,Fiorentina,Juventus,4,6,3.74647,4.35664,180,2019-09-14 13:00:00
77,2019,13119,Fiorentina,Atalanta,Fiorentina,4,6,5.22434,4.6812879999999994,270,2019-09-22 16:00:00
86,2019,13130,Fiorentina,Fiorentina,Sampdoria,6,8,6.63386,6.130927999999999,360,2019-09-25 19:00:00
117,2019,13143,Fiorentina,AC Milan,Fiorentina,8,9,8.58213,6.773806999999999,450,2019-09-29 18:45:00
126,2019,13152,Fiorentina,Fiorentina,Udinese,11,10,11.59156,7.367781999999999,540,2019-10-06 11:30:00
157,2019,13159,Fiorentina,Brescia,Fiorentina,12,10,12.75122,8.140322,630,2019-10-21 20:00:00
176,2019,13171,Fiorentina,Fiorentina,Lazio,12,10,13.5775,8.684059999999999,720,2019-10-27 19:45:00
193,2019,13187,Fiorentina,Sassuolo,Fiorentina,13,12,14.141456,10.692639999999999,810,2019-10-30 20:00:00
212,2019,13191,Fiorentina,Fiorentina,Parma Calcio 1913,15,13,15.295895999999999,11.651437,900,2019-11-03 17:00:00
227,2019,13200,Fiorentina,Cagliari,Fiorentina,16,14,16.664566,12.355394,990,2019-11-10 11:30:00
247,2019,13211,Fiorentina,Verona,Fiorentina,18,19,17.533588,15.570324,1080,2019-11-24 14:00:00
262,2019,13221,Fiorentina,Fiorentina,Lecce,18,20,18.378252000000003,17.088454,1170,2019-11-30 19:45:00
293,2019,13237,Fiorentina,Torino,Fiorentina,18,21,19.815422000000005,18.207234,1260,2019-12-08 14:00:00
314,2019,13242,Fiorentina,Fiorentina,Inter,19,23,21.738682000000004,19.160699,1350,2019-12-15 19:45:00
322,2019,13250,Fiorentina,Fiorentina,Roma,20,24,22.309075000000004,20.190109,1440,2019-12-20 19:45:00
347,2019,13260,Fiorentina,Bologna,Fiorentina,21,28,23.714395000000003,21.916109,1530,2020-01-06 11:30:00
366,2019,13270,Fiorentina,Fiorentina,SPAL 2013,22,29,24.104182,22.785742,1620,2020-01-12 14:00:00
383,2019,13287,Fiorentina,Napoli,Fiorentina,23,29,26.160982,24.076492,1710,2020-01-18 19:45:00
402,2019,13290,Fiorentina,Fiorentina,Genoa,25,29,26.946712,24.657463999999997,1800,2020-01-25 17:00:00
425,2019,13302,Fiorentina,Juventus,Fiorentina,25,29,28.089612000000002,26.236853999999997,1890,2020-02-02 11:30:00
442,2019,13310,Fiorentina,Fiorentina,Atalanta,25,32,29.003005,29.148633999999998,1980,2020-02-08 14:00:00
471,2019,13326,Fiorentina,Sampdoria,Fiorentina,26,34,29.430982,30.909964,2070,2020-02-16 14:00:00
486,2019,13332,Fiorentina,Fiorentina,AC Milan,31,35,32.466712,32.935984,2160,2020-02-22 19:45:00
507,2019,13348,Fiorentina,Udinese,Fiorentina,32,36,34.468242000000004,33.69988,2250,2020-03-08 17:00:00
520,2019,13351,Fiorentina,Fiorentina,Brescia,32,36,34.798587000000005,34.630764,2340,2020-06-22 17:30:00
547,2019,13362,Fiorentina,Lazio,Fiorentina,33,37,36.96567700000001,35.873304,2430,2020-06-27 19:45:00
568,2019,13371,Fiorentina,Fiorentina,Sassuolo,34,39,37.48468700000001,37.521214,2520,2020-07-01 19:45:00
589,2019,13381,Fiorentina,Parma Calcio 1913,Fiorentina,35,42,38.79046700000001,39.051314,2610,2020-07-05 17:30:00
604,2019,13391,Fiorentina,Fiorentina,Cagliari,37,43,41.52056700000001,40.357293999999996,2700,2020-07-08 17:30:00
632,2019,13406,Fiorentina,Fiorentina,Verona,37,43,42.025856000000005,41.327163,2790,2020-07-12 17:30:00
655,2019,13417,Fiorentina,Lecce,Fiorentina,38,44,43.63510600000001,41.920135,2880,2020-07-15 19:45:00
670,2019,13421,Fiorentina,Fiorentina,Torino,41,45,46.222756000000004,42.368289000000004,2970,2020-07-19 17:30:00
687,2019,13430,Fiorentina,Inter,Fiorentina,43,45,47.513366000000005,42.605037,3060,2020-07-22 19:45:00
711,2019,13444,Fiorentina,Roma,Fiorentina,43,45,48.14636,45.199047,3150,2020-07-26 17:30:00
736,2019,13451,Fiorentina,Fiorentina,Bologna,44,47,48.852839,48.130347,3240,2020-07-29 19:45:00
751,2019,13460,Fiorentina,SPAL 2013,Fiorentina,48,47,51.242789,49.434717,3330,2020-08-02 16:00:00
