,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
17,2019,13097,Brescia,Cagliari,Brescia,0,0,0.0,0.0,0,2019-08-25 19:45:00
23,2019,13100,Brescia,AC Milan,Brescia,1,0,1.32688,0.998907,90,2019-08-31 17:00:00
48,2019,13109,Brescia,Brescia,Bologna,1,1,2.187525,2.929707,180,2019-09-15 13:00:00
63,2019,13128,Brescia,Udinese,Brescia,4,5,3.330635,6.614737,270,2019-09-21 13:00:00
82,2019,13129,Brescia,Brescia,Juventus,5,5,4.141484,7.119942,360,2019-09-24 19:00:00
107,2019,13144,Brescia,Napoli,Brescia,6,7,4.827637,9.001852,450,2019-09-29 10:30:00
156,2019,13159,Brescia,Brescia,Fiorentina,7,9,5.973047,11.503091999999999,540,2019-10-21 20:00:00
165,2019,13172,Brescia,Genoa,Brescia,7,9,6.5167850000000005,12.329372,630,2019-10-26 19:45:00
180,2019,13179,Brescia,Brescia,Inter,8,12,7.683065000000001,13.451932,720,2019-10-29 20:00:00
209,2019,13193,Brescia,Verona,Brescia,9,14,9.313455000000001,14.221483,810,2019-11-03 14:00:00
220,2019,13199,Brescia,Brescia,Torino,10,16,10.288918,15.361792999999999,900,2019-11-09 14:00:00
249,2019,13214,Brescia,Roma,Brescia,10,20,10.883568,18.473143,990,2019-11-24 14:00:00
258,2019,13219,Brescia,Brescia,Atalanta,10,23,11.198358,20.988983,1080,2019-11-30 14:00:00
291,2019,13236,Brescia,SPAL 2013,Brescia,10,26,12.405458000000001,23.657613,1170,2019-12-08 14:00:00
298,2019,13240,Brescia,Brescia,Lecce,11,26,14.320238000000002,25.573533,1260,2019-12-14 14:00:00
320,2019,13151,Brescia,Brescia,Sassuolo,14,26,17.991718000000002,26.479563000000002,1350,2019-12-18 19:45:00
335,2019,13254,Brescia,Parma Calcio 1913,Brescia,14,28,19.167498000000002,27.181768,1440,2019-12-22 14:00:00
338,2019,13261,Brescia,Brescia,Lazio,15,29,21.157998000000003,28.001782000000002,1530,2020-01-05 11:30:00
369,2019,13276,Brescia,Sampdoria,Brescia,16,31,21.472058000000004,29.753432000000004,1620,2020-01-12 14:00:00
388,2019,13281,Brescia,Brescia,Cagliari,17,36,22.479028000000003,32.97369200000001,1710,2020-01-19 14:00:00
398,2019,13289,Brescia,Brescia,AC Milan,19,38,23.844208000000002,36.526072000000006,1800,2020-01-24 19:45:00
419,2019,13300,Brescia,Bologna,Brescia,19,39,25.063978000000002,38.68000200000001,1890,2020-02-01 14:00:00
450,2019,13309,Brescia,Brescia,Udinese,20,41,25.899897000000003,40.85197200000001,1980,2020-02-09 14:00:00
469,2019,13322,Brescia,Juventus,Brescia,21,42,26.612124,43.25862200000001,2070,2020-02-16 14:00:00
480,2019,13331,Brescia,Brescia,Napoli,21,44,26.854998000000002,46.15170200000001,2160,2020-02-21 19:45:00
511,2019,13347,Brescia,Sassuolo,Brescia,22,46,28.135688000000002,47.574892000000006,2250,2020-03-09 17:30:00
521,2019,13351,Brescia,Fiorentina,Brescia,22,49,28.604960000000002,49.699622000000005,2340,2020-06-22 17:30:00
542,2019,13359,Brescia,Brescia,Genoa,23,50,29.847500000000004,51.86671200000001,2430,2020-06-27 15:15:00
567,2019,13378,Brescia,Inter,Brescia,25,52,31.345920000000003,54.194112000000004,2520,2020-07-01 17:30:00
594,2019,13385,Brescia,Brescia,Verona,25,58,31.674194000000004,58.428062000000004,2610,2020-07-05 17:30:00
615,2019,13397,Brescia,Torino,Brescia,27,58,32.793764,59.10179,2700,2020-07-08 19:45:00
622,2019,13407,Brescia,Brescia,Roma,28,61,34.233274,60.98991,2790,2020-07-11 17:30:00
641,2019,13410,Brescia,Atalanta,Brescia,28,64,35.657144,64.12463,2880,2020-07-14 19:45:00
668,2019,13420,Brescia,Brescia,SPAL 2013,30,70,36.524572,66.56826,2970,2020-07-19 17:30:00
689,2019,13432,Brescia,Lecce,Brescia,32,71,38.148232,68.15263,3060,2020-07-22 19:45:00
702,2019,13448,Brescia,Brescia,Parma Calcio 1913,33,74,39.107332,70.68774,3150,2020-07-25 15:15:00
733,2019,13458,Brescia,Lazio,Brescia,34,76,40.801932,72.52592,3240,2020-07-29 17:30:00
740,2019,13465,Brescia,Brescia,Sampdoria,34,78,41.587183,76.43439,3330,2020-08-01 16:00:00
