,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
5,2019,13091,AC Milan,Udinese,AC Milan,0,0,0.0,0.0,0,2019-08-25 17:00:00
22,2019,13100,AC Milan,AC Milan,Brescia,0,1,0.633654,0.777545,90,2019-08-31 17:00:00
57,2019,13112,AC Milan,Verona,AC Milan,1,1,2.564454,1.63819,180,2019-09-15 18:45:00
66,2019,13125,AC Milan,AC Milan,Inter,2,1,4.036224,2.103506,270,2019-09-21 18:45:00
99,2019,13138,AC Milan,Torino,AC Milan,2,3,5.127663999999999,4.595746,360,2019-09-26 19:00:00
116,2019,13143,AC Milan,AC Milan,Fiorentina,3,5,7.422803999999999,5.683046,450,2019-09-29 18:45:00
125,2019,13153,AC Milan,Genoa,AC Milan,4,8,8.016779,8.692476,540,2019-10-05 19:45:00
154,2019,13163,AC Milan,AC Milan,Lecce,6,9,9.221399,10.350496,630,2019-10-20 19:45:00
175,2019,13176,AC Milan,Roma,AC Milan,8,11,11.004899,11.641606,720,2019-10-27 17:00:00
196,2019,13183,AC Milan,AC Milan,SPAL 2013,9,13,11.550114,13.308485999999998,810,2019-10-31 20:00:00
214,2019,13195,AC Milan,AC Milan,Lazio,10,13,13.456884,13.644458999999998,900,2019-11-03 19:45:00
237,2019,13202,AC Milan,Juventus,AC Milan,11,15,14.174589000000001,14.757038999999997,990,2019-11-10 19:45:00
240,2019,13213,AC Milan,AC Milan,Napoli,11,16,14.691871,15.876598999999997,1080,2019-11-23 17:00:00
271,2019,13228,AC Milan,Parma Calcio 1913,AC Milan,12,17,15.48685,17.108798999999998,1170,2019-12-01 14:00:00
297,2019,13230,AC Milan,Bologna,AC Milan,13,17,17.622510000000002,17.307567999999996,1260,2019-12-08 19:45:00
310,2019,13246,AC Milan,AC Milan,Sassuolo,16,19,20.040020000000002,18.555857999999997,1350,2019-12-15 14:00:00
331,2019,13249,AC Milan,Atalanta,AC Milan,16,19,22.218600000000002,19.405627999999997,1440,2019-12-22 11:30:00
352,2019,13265,AC Milan,AC Milan,Sampdoria,16,24,22.553427000000003,21.748227999999997,1530,2020-01-06 14:00:00
359,2019,13269,AC Milan,Cagliari,AC Milan,16,24,24.095127,22.803478,1620,2020-01-11 14:00:00
384,2019,13286,AC Milan,AC Milan,Udinese,18,24,25.318147000000003,23.566367,1710,2020-01-19 11:30:00
399,2019,13289,AC Milan,Brescia,AC Milan,21,26,28.133697000000005,24.751417,1800,2020-01-24 19:45:00
430,2019,13305,AC Milan,AC Milan,Verona,22,26,30.287627000000004,25.971187,1890,2020-02-02 14:00:00
459,2019,13312,AC Milan,Inter,AC Milan,23,27,32.20515700000001,27.167037,1980,2020-02-09 19:45:00
478,2019,13325,AC Milan,AC Milan,Torino,25,31,34.65450700000001,28.881527000000002,2070,2020-02-17 19:45:00
487,2019,13332,AC Milan,Fiorentina,AC Milan,26,31,35.879917000000006,29.136832000000002,2160,2020-02-22 19:45:00
502,2019,13343,AC Milan,AC Milan,Genoa,27,32,36.64381300000001,31.138362,2250,2020-03-08 14:00:00
523,2019,13354,AC Milan,Lecce,AC Milan,28,34,38.59411300000001,33.009592,2340,2020-06-22 17:30:00
548,2019,13363,AC Milan,AC Milan,Roma,32,35,41.12941300000001,34.267081999999995,2430,2020-06-28 15:15:00
573,2019,13375,AC Milan,SPAL 2013,AC Milan,34,35,43.386283000000006,34.86882299999999,2520,2020-07-01 19:45:00
585,2019,13379,AC Milan,Lazio,AC Milan,36,37,44.982623000000004,35.49352499999999,2610,2020-07-04 19:45:00
602,2019,13394,AC Milan,AC Milan,Juventus,39,37,47.312443,35.78522999999999,2700,2020-07-07 19:45:00
637,2019,13401,AC Milan,Napoli,AC Milan,43,39,49.527633,37.19255999999999,2790,2020-07-12 19:45:00
644,2019,13416,AC Milan,AC Milan,Parma Calcio 1913,45,41,50.814693,39.15971999999999,2880,2020-07-15 17:30:00
664,2019,13424,AC Milan,AC Milan,Bologna,48,42,52.583293,39.87069699999999,2970,2020-07-18 19:45:00
683,2019,13435,AC Milan,Sassuolo,AC Milan,53,43,55.718393,40.400893999999994,3060,2020-07-21 19:45:00
700,2019,13440,AC Milan,AC Milan,Atalanta,55,44,58.400283,41.588404,3150,2020-07-24 19:45:00
731,2019,13456,AC Milan,Sampdoria,AC Milan,56,45,58.859951,43.732513999999995,3240,2020-07-29 17:30:00
746,2019,13464,AC Milan,AC Milan,Cagliari,60,46,61.949841,46.187324,3330,2020-08-01 18:45:00
