,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
0,2019,13089,Parma Calcio 1913,Parma Calcio 1913,Juventus,0,0,0.0,0.0,0,2019-08-24 17:00:00
39,2019,13108,Parma Calcio 1913,Udinese,Parma Calcio 1913,0,1,0.264026,1.88829,90,2019-09-01 19:45:00
50,2019,13115,Parma Calcio 1913,Parma Calcio 1913,Cagliari,3,2,1.478516,3.58556,180,2019-09-15 13:00:00
79,2019,13123,Parma Calcio 1913,Lazio,Parma Calcio 1913,4,5,2.8113859999999997,4.2698160000000005,270,2019-09-22 18:45:00
94,2019,13135,Parma Calcio 1913,Parma Calcio 1913,Sassuolo,4,7,3.316045,6.272606000000001,360,2019-09-25 19:00:00
118,2019,13145,Parma Calcio 1913,Parma Calcio 1913,Torino,5,7,4.822065,6.778069,450,2019-09-30 18:45:00
121,2019,13157,Parma Calcio 1913,SPAL 2013,Parma Calcio 1913,8,9,8.092445,8.477299,540,2019-10-05 14:00:00
152,2019,13165,Parma Calcio 1913,Parma Calcio 1913,Genoa,8,10,8.331387,9.785369000000001,630,2019-10-20 17:00:00
163,2019,13174,Parma Calcio 1913,Inter,Parma Calcio 1913,13,11,10.930287,11.684479000000001,720,2019-10-26 17:00:00
178,2019,13185,Parma Calcio 1913,Parma Calcio 1913,Verona,15,13,11.8806,14.101349,810,2019-10-29 18:00:00
213,2019,13191,Parma Calcio 1913,Fiorentina,Parma Calcio 1913,15,14,13.051559999999998,14.473687,900,2019-11-03 17:00:00
234,2019,13205,Parma Calcio 1913,Parma Calcio 1913,Roma,16,15,13.755517,15.842357,990,2019-11-10 17:00:00
245,2019,13210,Parma Calcio 1913,Bologna,Parma Calcio 1913,18,15,15.053777,16.813496999999998,1080,2019-11-24 11:30:00
270,2019,13228,Parma Calcio 1913,Parma Calcio 1913,AC Milan,20,17,16.350447,17.508809,1170,2019-12-01 14:00:00
295,2019,13234,Parma Calcio 1913,Sampdoria,Parma Calcio 1913,20,18,16.549215999999998,19.644469,1260,2019-12-08 17:00:00
301,2019,13247,Parma Calcio 1913,Napoli,Parma Calcio 1913,21,18,17.151822,20.836779,1350,2019-12-14 17:00:00
334,2019,13254,Parma Calcio 1913,Parma Calcio 1913,Brescia,23,19,18.444592,22.719409,1440,2019-12-22 14:00:00
349,2019,13259,Parma Calcio 1913,Atalanta,Parma Calcio 1913,24,20,19.264606,24.709909,1530,2020-01-06 14:00:00
376,2019,13274,Parma Calcio 1913,Parma Calcio 1913,Lecce,24,25,19.39195,27.112369,1620,2020-01-13 19:45:00
395,2019,13283,Parma Calcio 1913,Juventus,Parma Calcio 1913,26,25,21.53809,27.916101,1710,2020-01-19 19:45:00
408,2019,13293,Parma Calcio 1913,Parma Calcio 1913,Udinese,27,27,21.744593000000002,29.264401,1800,2020-01-26 14:00:00
421,2019,13301,Parma Calcio 1913,Cagliari,Parma Calcio 1913,29,27,23.171063,31.140641,1890,2020-02-01 17:00:00
456,2019,13314,Parma Calcio 1913,Parma Calcio 1913,Lazio,31,29,25.379063000000002,33.906621,1980,2020-02-09 17:00:00
473,2019,13327,Parma Calcio 1913,Sassuolo,Parma Calcio 1913,31,30,26.093523,35.576461,2070,2020-02-16 14:00:00
500,2019,13345,Parma Calcio 1913,Parma Calcio 1913,SPAL 2013,32,30,26.912821,36.968741,2160,2020-03-08 12:45:00
513,2019,13337,Parma Calcio 1913,Torino,Parma Calcio 1913,32,31,28.302631,38.103181,2250,2020-06-20 17:30:00
531,2019,13352,Parma Calcio 1913,Genoa,Parma Calcio 1913,33,32,28.523265000000002,40.992411,2340,2020-06-23 19:45:00
558,2019,13365,Parma Calcio 1913,Parma Calcio 1913,Inter,37,33,30.309555000000003,43.068850999999995,2430,2020-06-28 19:45:00
571,2019,13373,Parma Calcio 1913,Verona,Parma Calcio 1913,38,35,31.313685000000003,45.52183099999999,2520,2020-07-01 19:45:00
588,2019,13381,Parma Calcio 1913,Parma Calcio 1913,Fiorentina,40,38,32.519285,47.04407099999999,2610,2020-07-05 17:30:00
613,2019,13395,Parma Calcio 1913,Roma,Parma Calcio 1913,41,40,33.825265,49.77417099999999,2700,2020-07-08 19:45:00
630,2019,13400,Parma Calcio 1913,Parma Calcio 1913,Bologna,42,42,34.939405,53.07682099999999,2790,2020-07-12 17:30:00
645,2019,13416,Parma Calcio 1913,AC Milan,Parma Calcio 1913,44,44,36.305715,53.70953199999999,2880,2020-07-15 17:30:00
666,2019,13426,Parma Calcio 1913,Parma Calcio 1913,Sampdoria,45,47,37.016692,55.47813199999999,2970,2020-07-19 15:15:00
684,2019,13433,Parma Calcio 1913,Parma Calcio 1913,Napoli,47,50,38.168382,57.13260199999999,3060,2020-07-22 17:30:00
703,2019,13448,Parma Calcio 1913,Brescia,Parma Calcio 1913,49,51,40.181962,58.65829199999999,3150,2020-07-25 15:15:00
720,2019,13457,Parma Calcio 1913,Parma Calcio 1913,Atalanta,51,52,42.020142,60.35289199999999,3240,2020-07-28 17:30:00
759,2019,13468,Parma Calcio 1913,Lecce,Parma Calcio 1913,52,54,43.582502,61.49342199999999,3330,2020-08-02 18:45:00
