,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
10,2019,13094,Sampdoria,Sampdoria,Lazio,0,0,0.0,0.0,0,2019-08-25 19:45:00
37,2019,13107,Sampdoria,Sassuolo,Sampdoria,0,3,0.627446,1.54375,90,2019-09-01 19:45:00
43,2019,13114,Sampdoria,Napoli,Sampdoria,1,7,1.870376,4.20654,180,2019-09-14 16:00:00
74,2019,13126,Sampdoria,Sampdoria,Torino,1,9,3.5682359999999997,5.93578,270,2019-09-22 13:00:00
87,2019,13130,Sampdoria,Fiorentina,Sampdoria,2,9,5.405336,6.152468000000001,360,2019-09-25 19:00:00
102,2019,13146,Sampdoria,Sampdoria,Inter,3,11,6.048215,8.100738,450,2019-09-28 16:00:00
123,2019,13154,Sampdoria,Verona,Sampdoria,4,14,7.358945,10.266268,540,2019-10-05 17:00:00
148,2019,13166,Sampdoria,Sampdoria,Roma,4,16,8.086821,10.93365,630,2019-10-20 14:00:00
167,2019,13170,Sampdoria,Bologna,Sampdoria,4,16,8.714834,11.377261,720,2019-10-27 11:30:00
190,2019,13186,Sampdoria,Sampdoria,Lecce,5,18,9.22271,13.629171000000001,810,2019-10-30 20:00:00
217,2019,13197,Sampdoria,SPAL 2013,Sampdoria,6,19,10.86507,14.689181000000001,900,2019-11-04 19:45:00
230,2019,13206,Sampdoria,Sampdoria,Atalanta,7,19,11.722361,15.190432000000001,990,2019-11-10 14:00:00
252,2019,13215,Sampdoria,Sampdoria,Udinese,7,19,12.610173999999999,15.707770000000002,1080,2019-11-24 17:00:00
277,2019,13220,Sampdoria,Cagliari,Sampdoria,9,20,14.744723999999998,15.989381000000002,1170,2019-12-02 19:45:00
294,2019,13234,Sampdoria,Sampdoria,Parma Calcio 1913,12,24,16.074094,16.676742,1260,2019-12-08 17:00:00
303,2019,13243,Sampdoria,Genoa,Sampdoria,12,25,17.266403999999998,17.279348000000002,1350,2019-12-14 19:45:00
318,2019,13255,Sampdoria,Sampdoria,Juventus,13,25,17.504027999999998,18.227053,1440,2019-12-18 17:55:00
353,2019,13265,Sampdoria,AC Milan,Sampdoria,14,27,18.062036,19.101428000000002,1530,2020-01-06 14:00:00
368,2019,13276,Sampdoria,Sampdoria,Brescia,14,27,19.117286,20.643128,1620,2020-01-12 14:00:00
379,2019,13284,Sampdoria,Lazio,Sampdoria,19,28,22.337546,21.650098,1710,2020-01-18 14:00:00
410,2019,13295,Sampdoria,Sampdoria,Sassuolo,20,33,22.848174,26.523938,1800,2020-01-26 14:00:00
436,2019,13306,Sampdoria,Sampdoria,Napoli,20,33,24.183674,26.866603,1890,2020-02-03 19:45:00
445,2019,13317,Sampdoria,Torino,Sampdoria,22,37,25.911024,28.487233,1980,2020-02-08 17:00:00
470,2019,13326,Sampdoria,Sampdoria,Fiorentina,25,38,27.903864000000002,29.083506,2070,2020-02-16 14:00:00
504,2019,13346,Sampdoria,Sampdoria,Verona,26,43,29.929884,32.119236,2160,2020-03-08 14:00:00
519,2019,13334,Sampdoria,Inter,Sampdoria,28,44,31.471924,33.838306,2250,2020-06-21 19:45:00
539,2019,13355,Sampdoria,Roma,Sampdoria,29,46,32.01366,36.334546,2340,2020-06-24 19:45:00
552,2019,13366,Sampdoria,Sampdoria,Bologna,30,48,33.256440000000005,38.474886000000005,2430,2020-06-28 17:30:00
575,2019,13377,Sampdoria,Lecce,Sampdoria,31,50,34.261500000000005,40.803136,2520,2020-07-01 19:45:00
590,2019,13382,Sampdoria,Sampdoria,SPAL 2013,33,51,36.15558000000001,42.556276000000004,2610,2020-07-05 17:30:00
609,2019,13389,Sampdoria,Atalanta,Sampdoria,36,51,37.28848000000001,43.826406000000006,2700,2020-07-08 19:45:00
629,2019,13399,Sampdoria,Udinese,Sampdoria,36,53,38.43847000000001,44.632318000000005,2790,2020-07-12 17:30:00
642,2019,13414,Sampdoria,Sampdoria,Cagliari,39,54,39.198735000000006,45.37123400000001,2880,2020-07-15 17:30:00
667,2019,13426,Sampdoria,Parma Calcio 1913,Sampdoria,42,54,40.80724500000001,45.874874000000005,2970,2020-07-19 15:15:00
690,2019,13434,Sampdoria,Sampdoria,Genoa,45,56,42.46171500000001,47.02656400000001,3060,2020-07-22 19:45:00
719,2019,13442,Sampdoria,Juventus,Sampdoria,46,58,43.424706000000015,47.96983000000001,3150,2020-07-26 19:45:00
730,2019,13456,Sampdoria,Sampdoria,AC Milan,46,60,44.512906000000015,51.46283000000001,3240,2020-07-29 17:30:00
741,2019,13465,Sampdoria,Brescia,Sampdoria,47,64,46.96771600000002,54.55272000000001,3330,2020-08-01 16:00:00
