,season,matchId,playerId,player,homeOrAway,position,time,goals,assists,shots,yellowCard,redCard,xG,xA,bonus,xB,lastBonus
593,2021,16783,1523,Danilo D&#039;Ambrosio,a,Sub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2486,2021,16847,1523,Danilo D&#039;Ambrosio,a,DC,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3642,2021,16901,1523,Danilo D&#039;Ambrosio,h,DC,124.0,1.0,0.0,2.0,0.0,0.0,0.4483070373535156,0.0,3.0,1.3449211120605469,3.0
3807,2021,16912,1523,Danilo D&#039;Ambrosio,a,DC,214.0,1.0,0.0,3.0,0.0,0.0,0.5074642375111579,0.0,3.0,1.522392712533474,0.0
4315,2021,16932,1523,Danilo D&#039;Ambrosio,a,DC,304.0,1.0,0.0,3.0,0.0,0.0,0.5074642375111579,0.0,3.0,1.522392712533474,0.0
5278,2021,16966,1523,Danilo D&#039;Ambrosio,a,DC,394.0,1.0,0.0,4.0,0.0,0.0,0.6273266077041625,0.042213287204504,3.0,1.9241931103169918,0.0
