,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
7,2020,14119,Crotone,Genoa,Crotone,0,0,0.0,0.0,0,2020-09-20 13:00:00
28,2020,14130,Crotone,Crotone,AC Milan,1,4,1.32278,2.23283,90,2020-09-27 16:00:00
43,2020,15447,Crotone,Sassuolo,Crotone,1,6,1.429835,4.66356,180,2020-10-03 13:00:00
62,2020,15459,Crotone,Crotone,Juventus,2,10,3.0243349999999998,6.51919,270,2020-10-17 18:45:00
85,2020,15468,Crotone,Cagliari,Crotone,3,11,4.419555,8.10413,360,2020-10-25 11:30:00
96,2020,15477,Crotone,Crotone,Atalanta,5,15,5.826695,10.187349999999999,450,2020-10-31 14:00:00
133,2020,15495,Crotone,Torino,Crotone,6,17,6.351303,13.6833,540,2020-11-08 14:00:00
138,2020,15496,Crotone,Crotone,Lazio,6,17,6.652095,13.919246,630,2020-11-21 14:00:00
167,2020,15508,Crotone,Bologna,Crotone,6,19,7.084472,15.712696,720,2020-11-29 14:00:00
190,2020,15516,Crotone,Crotone,Napoli,6,20,7.485691,17.513275999999998,810,2020-12-06 17:00:00
198,2020,15529,Crotone,Crotone,Spezia,6,24,7.994573,19.451285999999996,900,2020-12-12 14:00:00
217,2020,15544,Crotone,Udinese,Crotone,10,25,9.687363,20.275323999999998,990,2020-12-15 17:30:00
239,2020,15553,Crotone,Sampdoria,Crotone,10,25,9.810506,21.379233999999997,1080,2020-12-19 17:00:00
256,2020,15557,Crotone,Crotone,Parma Calcio 1913,11,28,10.853476,23.859453999999996,1170,2020-12-22 17:30:00
277,2020,15571,Crotone,Inter,Crotone,13,29,11.653376000000002,25.361713999999996,1260,2021-01-03 11:30:00
302,2020,15579,Crotone,Crotone,Roma,15,35,13.505226000000002,27.823113999999997,1350,2021-01-06 14:00:00
329,2020,15595,Crotone,Verona,Crotone,16,38,14.003271000000002,29.723073999999997,1440,2021-01-10 14:00:00
346,2020,15599,Crotone,Crotone,Benevento,17,40,14.836265000000001,31.014963999999996,1530,2021-01-17 14:00:00
367,2020,15607,Crotone,Fiorentina,Crotone,21,41,16.331295,33.475173999999996,1620,2021-01-23 19:45:00
388,2020,15616,Crotone,Crotone,Genoa,22,43,16.942846,34.514494,1710,2021-01-31 14:00:00
411,2020,15628,Crotone,AC Milan,Crotone,22,46,17.580596,35.764974,1800,2021-02-07 14:00:00
432,2020,15644,Crotone,Crotone,Sassuolo,22,50,18.064115,39.031264,1890,2021-02-14 17:00:00
457,2020,15647,Crotone,Juventus,Crotone,23,52,18.802094,41.812664,1980,2021-02-22 19:45:00
466,2020,15658,Crotone,Crotone,Cagliari,23,55,19.456449,46.233244,2070,2021-02-28 14:00:00
491,2020,15675,Crotone,Atalanta,Crotone,23,57,20.316216999999998,47.708664,2160,2021-03-03 19:45:00
506,2020,15685,Crotone,Crotone,Torino,24,62,20.915605,51.542854,2250,2021-03-07 14:00:00
515,2020,15686,Crotone,Lazio,Crotone,28,64,23.517944999999997,53.512964,2340,2021-03-12 14:00:00
538,2020,15697,Crotone,Crotone,Bologna,30,67,24.898024999999997,56.218073999999994,2430,2021-03-20 14:00:00
557,2020,15706,Crotone,Napoli,Crotone,32,70,26.844194999999996,60.068833999999995,2520,2021-04-03 13:00:00
579,2020,15719,Crotone,Spezia,Crotone,35,74,28.015844999999995,63.51897399999999,2610,2021-04-10 13:00:00
598,2020,15734,Crotone,Crotone,Udinese,37,77,29.455464999999997,64.91131399999999,2700,2021-04-17 13:00:00
630,2020,15743,Crotone,Crotone,Sampdoria,38,79,31.023984999999996,65.73874099999999,2790,2021-04-21 18:45:00
641,2020,15747,Crotone,Parma Calcio 1913,Crotone,38,80,31.712905999999997,67.776141,2880,2021-04-24 16:00:00
660,2020,15761,Crotone,Crotone,Inter,42,83,34.432486,69.91062099999999,2970,2021-05-01 16:00:00
695,2020,15769,Crotone,Roma,Crotone,42,85,35.192451999999996,72.25231099999999,3060,2021-05-09 16:00:00
716,2020,15785,Crotone,Crotone,Verona,42,90,35.47805399999999,74.594651,3150,2021-05-13 18:45:00
729,2020,15789,Crotone,Benevento,Crotone,44,91,36.12444599999999,75.216718,3240,2021-05-16 13:00:00
740,2020,15797,Crotone,Crotone,Fiorentina,45,92,37.227155999999994,77.011818,3330,2021-05-22 18:45:00
