,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
1,2020,14116,Torino,Fiorentina,Torino,0,0,0.0,0.0,0,2020-09-19 16:00:00
14,2020,14123,Torino,Torino,Atalanta,0,1,0.617878,2.35462,90,2020-09-26 13:00:00
68,2020,15462,Torino,Torino,Cagliari,2,5,1.3917920000000001,4.82549,180,2020-10-18 13:00:00
77,2020,15475,Torino,Sassuolo,Torino,4,8,2.633512,6.61685,270,2020-10-23 18:45:00
106,2020,15483,Torino,Torino,Lazio,7,11,4.718682,8.307780000000001,360,2020-11-01 14:00:00
117,2020,15448,Torino,Genoa,Torino,10,15,7.187482,10.063760000000002,450,2020-11-04 18:00:00
132,2020,15495,Torino,Torino,Crotone,12,16,7.631751,11.249480000000002,540,2020-11-08 14:00:00
147,2020,15498,Torino,Inter,Torino,12,16,7.867697000000001,11.550272000000001,630,2020-11-22 14:00:00
174,2020,15515,Torino,Torino,Sampdoria,14,20,9.845957,15.295932,720,2020-11-30 17:30:00
181,2020,15519,Torino,Juventus,Torino,16,22,11.484587000000001,16.676512,810,2020-12-05 17:00:00
200,2020,15535,Torino,Torino,Udinese,17,24,12.826967000000002,19.204871999999998,900,2020-12-12 17:00:00
235,2020,15542,Torino,Roma,Torino,19,27,13.903277000000001,20.678932,990,2020-12-17 19:45:00
242,2020,15555,Torino,Torino,Bologna,20,30,14.878335000000002,23.724742,1080,2020-12-20 11:30:00
267,2020,15560,Torino,Napoli,Torino,21,31,15.983975000000001,25.902051999999998,1170,2020-12-23 19:45:00
287,2020,15573,Torino,Parma Calcio 1913,Torino,22,32,16.374179,26.798409999999997,1260,2021-01-03 14:00:00
310,2020,15585,Torino,Torino,Verona,25,32,18.047449,27.645286,1350,2021-01-06 14:00:00
321,2020,15590,Torino,AC Milan,Torino,26,33,19.411819,27.944823999999997,1440,2021-01-09 19:45:00
340,2020,15605,Torino,Torino,Spezia,26,35,19.783952000000003,29.532894,1530,2021-01-16 17:00:00
359,2020,15606,Torino,Benevento,Torino,26,35,20.778480000000002,29.843839,1620,2021-01-22 19:45:00
378,2020,15625,Torino,Torino,Fiorentina,28,37,22.224780000000003,31.446548999999997,1710,2021-01-29 19:45:00
403,2020,15634,Torino,Atalanta,Torino,29,38,24.388450000000002,32.930358999999996,1800,2021-02-06 14:00:00
420,2020,15639,Torino,Torino,Genoa,32,41,27.189590000000003,34.98794899999999,1890,2021-02-13 14:00:00
441,2020,15653,Torino,Cagliari,Torino,32,41,27.596469000000003,35.19711099999999,1980,2021-02-19 19:45:00
507,2020,15685,Torino,Crotone,Torino,33,41,28.757849000000004,36.00190599999999,2070,2021-03-07 14:00:00
526,2020,15688,Torino,Torino,Inter,35,45,30.727959000000006,38.60424599999999,2160,2021-03-14 14:00:00
534,2020,15665,Torino,Torino,Sassuolo,36,47,32.082879000000005,41.11900599999999,2250,2021-03-17 14:00:00
549,2020,15705,Torino,Sampdoria,Torino,39,49,34.235479000000005,42.533055999999995,2340,2021-03-21 14:00:00
570,2020,15709,Torino,Torino,Juventus,39,50,34.97483700000001,43.307404,2430,2021-04-03 16:00:00
583,2020,15725,Torino,Udinese,Torino,41,52,36.13392700000001,46.604383999999996,2520,2021-04-10 18:45:00
614,2020,15732,Torino,Torino,Roma,42,52,37.672467000000005,47.63627399999999,2610,2021-04-18 16:00:00
633,2020,15745,Torino,Bologna,Torino,45,53,41.042607000000004,49.14327399999999,2700,2021-04-21 18:45:00
654,2020,15750,Torino,Torino,Napoli,46,54,42.902567000000005,49.47118499999999,2790,2021-04-26 16:30:00
676,2020,15763,Torino,Torino,Parma Calcio 1913,46,56,43.950357000000004,52.52168499999999,2880,2021-05-03 18:45:00
693,2020,15775,Torino,Verona,Torino,47,56,45.303987000000006,52.92444099999999,2970,2021-05-09 13:00:00
708,2020,15780,Torino,Torino,AC Milan,48,57,46.162958,54.68693099999999,3060,2021-05-12 18:45:00
721,2020,15795,Torino,Spezia,Torino,48,64,47.024898,58.992890999999986,3150,2021-05-15 13:00:00
739,2020,15671,Torino,Lazio,Torino,49,68,47.965499,61.724150999999985,3240,2021-05-18 20:30:00
748,2020,15796,Torino,Torino,Benevento,49,68,48.246078000000004,63.87106099999998,3330,2021-05-23 18:45:00
