,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
8,2020,14120,Sassuolo,Sassuolo,Cagliari,0,0,0.0,0.0,0,2020-09-20 16:00:00
23,2020,14127,Sassuolo,Spezia,Sassuolo,1,1,2.0285,0.95973,90,2020-09-27 10:30:00
42,2020,15447,Sassuolo,Sassuolo,Crotone,5,2,4.6782,2.25089,180,2020-10-03 13:00:00
65,2020,15460,Sassuolo,Bologna,Sassuolo,9,3,6.53383,3.84539,270,2020-10-18 10:30:00
76,2020,15475,Sassuolo,Sassuolo,Torino,13,6,9.77051,5.29961,360,2020-10-23 18:45:00
109,2020,15479,Sassuolo,Napoli,Sassuolo,16,9,11.46144,7.384780000000001,450,2020-11-01 17:00:00
118,2020,15494,Sassuolo,Sassuolo,Udinese,18,9,12.986369999999999,9.52865,540,2020-11-06 19:45:00
153,2020,15505,Sassuolo,Verona,Sassuolo,18,9,13.0698394,9.620443900000001,630,2020-11-22 14:00:00
158,2020,15514,Sassuolo,Sassuolo,Inter,20,9,13.5798394,11.013643900000002,720,2020-11-28 14:00:00
189,2020,15521,Sassuolo,Roma,Sassuolo,20,12,14.3328744,12.513493900000002,810,2020-12-06 14:00:00
196,2020,15534,Sassuolo,Sassuolo,Benevento,20,12,14.5427564,13.793423900000002,900,2020-12-11 19:45:00
223,2020,15537,Sassuolo,Fiorentina,Sassuolo,21,12,15.6320264,15.891683900000002,990,2020-12-16 19:45:00
250,2020,15554,Sassuolo,Sassuolo,AC Milan,22,13,17.3423264,17.6100339,1080,2020-12-20 14:00:00
271,2020,15562,Sassuolo,Sampdoria,Sassuolo,23,15,18.389506400000002,19.024603900000002,1170,2020-12-23 19:45:00
279,2020,15566,Sassuolo,Atalanta,Sassuolo,26,17,20.5533164,20.6701039,1260,2021-01-03 14:00:00
308,2020,15584,Sassuolo,Sassuolo,Genoa,27,22,21.0524354,24.172893900000002,1350,2021-01-06 14:00:00
333,2020,15589,Sassuolo,Juventus,Sassuolo,29,23,23.3124354,25.2225539,1440,2021-01-10 19:45:00
348,2020,15604,Sassuolo,Sassuolo,Parma Calcio 1913,30,26,23.854879399999998,28.262033900000002,1530,2021-01-17 14:00:00
375,2020,15610,Sassuolo,Lazio,Sassuolo,31,27,25.6688494,28.960410900000003,1620,2021-01-24 17:00:00
393,2020,15621,Sassuolo,Cagliari,Sassuolo,32,29,26.3261264,30.9674809,1710,2021-01-31 14:00:00
400,2020,15633,Sassuolo,Sassuolo,Spezia,33,30,28.2218164,31.8470279,1800,2021-02-06 14:00:00
433,2020,15644,Sassuolo,Crotone,Sassuolo,34,32,29.195858400000002,33.4992479,1890,2021-02-14 17:00:00
446,2020,15646,Sassuolo,Sassuolo,Bologna,36,33,31.977258400000004,34.2372269,1980,2021-02-20 19:45:00
478,2020,15667,Sassuolo,Sassuolo,Napoli,37,34,33.7315684,34.7843449,2070,2021-03-03 17:30:00
497,2020,15684,Sassuolo,Udinese,Sassuolo,40,37,36.2039684,37.3277649,2160,2021-03-06 17:00:00
518,2020,15695,Sassuolo,Sassuolo,Verona,40,39,37.1488954,39.0518649,2250,2021-03-13 14:00:00
535,2020,15665,Sassuolo,Torino,Sassuolo,43,41,38.7126554,40.5314749,2340,2021-03-17 14:00:00
562,2020,15711,Sassuolo,Sassuolo,Roma,45,44,40.126705400000006,42.6840749,2430,2021-04-03 13:00:00
577,2020,15703,Sassuolo,Inter,Sassuolo,47,46,43.50786540000001,44.2390649,2520,2021-04-07 18:45:00
597,2020,15724,Sassuolo,Benevento,Sassuolo,48,48,44.37598140000001,45.515844900000005,2610,2021-04-12 18:45:00
602,2020,15727,Sassuolo,Sassuolo,Fiorentina,49,48,45.658501400000006,45.908127900000004,2700,2021-04-17 16:00:00
621,2020,15744,Sassuolo,AC Milan,Sassuolo,52,49,47.934511400000005,46.6851319,2790,2021-04-21 16:30:00
642,2020,15752,Sassuolo,Sassuolo,Sampdoria,54,50,50.072361400000005,47.7975719,2880,2021-04-24 18:45:00
666,2020,15756,Sassuolo,Sassuolo,Atalanta,55,50,51.7330814,48.784075900000005,2970,2021-05-02 13:00:00
687,2020,15774,Sassuolo,Genoa,Sassuolo,56,51,52.996291400000004,50.7323359,3060,2021-05-09 10:30:00
706,2020,15779,Sassuolo,Sassuolo,Juventus,58,52,54.915971400000004,51.4818349,3150,2021-05-12 18:45:00
733,2020,15794,Sassuolo,Parma Calcio 1913,Sassuolo,59,55,57.153261400000005,52.8508749,3240,2021-05-16 16:00:00
752,2020,15800,Sassuolo,Sassuolo,Lazio,62,56,59.638641400000004,53.8496759,3330,2021-05-23 18:45:00
