,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
2,2020,14117,Verona,Verona,Roma,0,0,0.0,0.0,0,2020-09-19 18:45:00
24,2020,14129,Verona,Verona,Udinese,0,0,0.910773,1.77959,90,2020-09-27 13:00:00
53,2020,15453,Verona,Parma Calcio 1913,Verona,1,0,2.2646129999999998,3.92715,180,2020-10-04 13:00:00
74,2020,15465,Verona,Verona,Genoa,1,1,2.898389,5.16157,270,2020-10-19 18:45:00
93,2020,15471,Verona,Juventus,Verona,1,1,3.779829,5.543880000000001,360,2020-10-25 19:45:00
114,2020,15485,Verona,Verona,Benevento,2,2,4.3797369999999995,7.721110000000001,450,2020-11-02 19:45:00
137,2020,15492,Verona,AC Milan,Verona,5,3,6.897157,9.32497,540,2020-11-08 19:45:00
152,2020,15505,Verona,Verona,Sassuolo,7,5,9.107037,12.97992,630,2020-11-22 14:00:00
163,2020,15506,Verona,Atalanta,Verona,7,7,10.500237,13.48992,720,2020-11-28 19:45:00
184,2020,15525,Verona,Verona,Cagliari,9,7,12.289347,14.69131,810,2020-12-06 11:30:00
203,2020,15531,Verona,Lazio,Verona,10,8,15.316056999999999,16.37055,900,2020-12-12 19:45:00
232,2020,15545,Verona,Verona,Sampdoria,12,9,16.271098,17.018378000000002,990,2020-12-16 19:45:00
237,2020,15549,Verona,Fiorentina,Verona,13,11,17.764428,17.797852000000002,1080,2020-12-19 14:00:00
260,2020,15565,Verona,Verona,Inter,14,12,19.011248,19.480382000000002,1170,2020-12-23 17:30:00
291,2020,15575,Verona,Spezia,Verona,15,14,20.247538,21.511582000000004,1260,2021-01-03 14:00:00
311,2020,15585,Verona,Torino,Verona,16,14,21.793637999999998,21.961900000000004,1350,2021-01-06 14:00:00
328,2020,15595,Verona,Verona,Crotone,17,15,22.093175999999996,23.326270000000005,1440,2021-01-10 14:00:00
339,2020,15597,Verona,Bologna,Verona,19,16,23.385065999999995,24.159264000000004,1530,2021-01-16 14:00:00
372,2020,15615,Verona,Verona,Napoli,19,17,24.080151999999995,26.753614000000002,1620,2021-01-24 14:00:00
397,2020,15623,Verona,Roma,Verona,22,18,26.431241999999994,27.657158000000003,1710,2021-01-31 19:45:00
413,2020,15635,Verona,Udinese,Verona,23,21,27.159720999999994,29.841918000000003,1800,2021-02-07 14:00:00
436,2020,15643,Verona,Verona,Parma Calcio 1913,23,23,27.484024999999995,32.058658,1890,2021-02-15 19:45:00
445,2020,15655,Verona,Genoa,Verona,25,24,28.743954999999996,33.340608,1980,2021-02-20 17:00:00
462,2020,15661,Verona,Verona,Juventus,27,26,29.922214999999998,34.283477000000005,2070,2021-02-27 19:45:00
487,2020,15673,Verona,Benevento,Verona,28,27,30.622614999999996,35.50561700000001,2160,2021-03-03 19:45:00
502,2020,15682,Verona,Verona,AC Milan,31,27,32.43754499999999,35.851332000000006,2250,2021-03-07 14:00:00
519,2020,15695,Verona,Sassuolo,Verona,31,29,33.55888499999999,36.874922000000005,2340,2021-03-13 14:00:00
542,2020,15696,Verona,Verona,Atalanta,33,32,35.03849499999999,38.43868200000001,2430,2021-03-21 11:30:00
569,2020,15715,Verona,Cagliari,Verona,33,34,35.18351899999999,40.506612000000004,2520,2021-04-03 13:00:00
588,2020,15721,Verona,Verona,Lazio,35,34,36.48487899999999,41.749692,2610,2021-04-11 13:00:00
601,2020,15735,Verona,Sampdoria,Verona,35,35,36.70036799999999,42.207648000000006,2700,2021-04-17 13:00:00
618,2020,15739,Verona,Verona,Fiorentina,36,38,38.02031799999999,44.152078,2790,2021-04-20 18:45:00
649,2020,15755,Verona,Inter,Verona,37,40,39.97681799999999,45.295958000000006,2880,2021-04-25 13:00:00
658,2020,15765,Verona,Verona,Spezia,37,41,41.038167999999985,46.15587800000001,2970,2021-05-01 13:00:00
692,2020,15775,Verona,Verona,Torino,38,42,43.07938799999999,47.332288000000005,3060,2021-05-09 13:00:00
717,2020,15785,Verona,Crotone,Verona,39,43,44.84187799999999,48.191259,3150,2021-05-13 18:45:00
736,2020,15787,Verona,Verona,Bologna,40,45,45.46394499999999,48.837651,3240,2021-05-17 18:45:00
759,2020,15805,Verona,Napoli,Verona,42,47,47.45113499999999,50.880491,3330,2021-05-23 18:45:00
