,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
12,2020,14122,AC Milan,AC Milan,Bologna,0,0,0.0,0.0,0,2020-09-21 18:45:00
29,2020,14130,AC Milan,Crotone,AC Milan,2,0,2.94224,0.825483,90,2020-09-27 16:00:00
54,2020,15454,AC Milan,AC Milan,Spezia,4,0,5.3729700000000005,0.932538,180,2020-10-04 16:00:00
59,2020,15457,AC Milan,Inter,AC Milan,7,0,8.02274,1.084971,270,2020-10-17 16:00:00
94,2020,15473,AC Milan,AC Milan,Roma,9,1,10.08506,3.631801,360,2020-10-26 19:45:00
103,2020,15484,AC Milan,Udinese,AC Milan,12,4,12.90323,5.990831,450,2020-11-01 11:30:00
136,2020,15492,AC Milan,AC Milan,Verona,14,5,13.927010000000001,6.947048,540,2020-11-08 19:45:00
157,2020,15500,AC Milan,Napoli,AC Milan,16,7,17.581960000000002,9.156928,630,2020-11-22 19:45:00
168,2020,15512,AC Milan,AC Milan,Fiorentina,19,8,19.4186,11.041628000000001,720,2020-11-29 14:00:00
193,2020,15522,AC Milan,Sampdoria,AC Milan,21,8,22.27628,11.644362000000001,810,2020-12-06 19:45:00
214,2020,15532,AC Milan,AC Milan,Parma Calcio 1913,23,9,24.944589999999998,12.630909,900,2020-12-13 19:45:00
225,2020,15538,AC Milan,Genoa,AC Milan,25,11,26.79609,13.234343,990,2020-12-16 19:45:00
251,2020,15554,AC Milan,Sassuolo,AC Milan,27,13,28.85026,14.464133,1080,2020-12-20 14:00:00
264,2020,15559,AC Milan,AC Milan,Lazio,29,14,30.26483,15.511313000000001,1170,2020-12-23 19:45:00
293,2020,15567,AC Milan,Benevento,AC Milan,32,16,32.14586,16.969283,1260,2021-01-03 17:00:00
314,2020,15581,AC Milan,AC Milan,Juventus,34,16,33.68278,19.318933,1350,2021-01-06 19:45:00
320,2020,15590,AC Milan,AC Milan,Torino,35,19,34.70862,21.675833,1440,2021-01-09 19:45:00
355,2020,15598,AC Milan,Cagliari,AC Milan,37,19,36.296690000000005,22.047966000000002,1530,2021-01-18 19:45:00
362,2020,15611,AC Milan,AC Milan,Atalanta,39,19,37.99627,23.239866000000003,1620,2021-01-23 17:00:00
381,2020,15619,AC Milan,Bologna,AC Milan,39,22,39.74063,25.635036000000003,1710,2021-01-30 14:00:00
410,2020,15628,AC Milan,AC Milan,Crotone,41,23,43.06983,26.980536000000004,1800,2021-02-07 14:00:00
425,2020,15642,AC Milan,Spezia,AC Milan,45,23,46.33612,27.464055000000005,1890,2021-02-13 19:45:00
450,2020,15648,AC Milan,AC Milan,Inter,45,25,46.858311,28.796845000000005,1980,2021-02-21 14:00:00
475,2020,15663,AC Milan,Roma,AC Milan,45,28,47.565576,31.752025000000003,2070,2021-02-28 19:45:00
484,2020,15672,AC Milan,AC Milan,Udinese,47,29,50.814876,32.950025000000004,2160,2021-03-03 19:45:00
503,2020,15682,AC Milan,Verona,AC Milan,48,30,52.127646,33.722471000000006,2250,2021-03-07 14:00:00
532,2020,15690,AC Milan,AC Milan,Napoli,50,30,53.151236,34.843811,2340,2021-03-14 19:45:00
551,2020,15701,AC Milan,Fiorentina,AC Milan,50,31,54.634876,36.193401,2430,2021-03-21 17:00:00
554,2020,15712,AC Milan,AC Milan,Sampdoria,53,33,56.467486,36.638457,2520,2021-04-03 10:30:00
581,2020,15722,AC Milan,Parma Calcio 1913,AC Milan,54,34,57.432996,37.653847,2610,2021-04-10 16:00:00
606,2020,15728,AC Milan,AC Milan,Genoa,57,35,58.440396,39.356147,2700,2021-04-18 10:30:00
620,2020,15744,AC Milan,AC Milan,Sassuolo,59,36,59.655676,40.669237,2790,2021-04-21 16:30:00
657,2020,15749,AC Milan,Lazio,AC Milan,60,38,60.768116,42.807087,2880,2021-04-26 18:45:00
662,2020,15757,AC Milan,AC Milan,Benevento,60,41,62.598116,45.091947000000005,2970,2021-05-01 18:45:00
697,2020,15771,AC Milan,Juventus,AC Milan,62,41,66.044946,45.83470500000001,3060,2021-05-09 18:45:00
709,2020,15780,AC Milan,Torino,AC Milan,65,41,67.273426,46.937585000000006,3150,2021-05-12 18:45:00
734,2020,15788,AC Milan,AC Milan,Cagliari,72,41,71.579386,47.799525,3240,2021-05-16 18:45:00
755,2020,15801,AC Milan,Atalanta,AC Milan,72,41,72.984076,48.225203,3330,2021-05-23 18:45:00
