goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,2,0.17484189569950104,90,MC,Cagliari,AC Milan,2,1,2017-05-28,3717,2016,171480,0.065669484436512,0,1,0,0.17484189569950104,0.3359617590904236,0.1917974352836609
1,1,0.11435915529727936,44,Sub,Sassuolo,Cagliari,6,2,2017-05-21,3704,2016,170859,0.047203194350004196,0,1,1,0.11435915529727936,0,0
0,0,0,22,Sub,Cagliari,Empoli,3,2,2017-05-14,3693,2016,170258,0,0,0,0,0,0.7856500148773193,0.7856500148773193
0,1,0.04394475743174553,69,MC,Napoli,Cagliari,3,1,2017-05-06,3684,2016,169738,0,0,0,0,0.04394475743174553,0.04394475743174553,0
0,0,0,60,MC,Cagliari,Pescara,1,0,2017-04-30,3678,2016,169277,0,0,0,0,0,0.031285885721445084,0.031285885721445084
0,0,0,90,AMC,Cagliari,Chievo,4,0,2017-04-15,3654,2016,168051,0.1089898943901062,0,1,0,0,0.3448745012283325,0.3448745012283325
0,0,0,90,MC,Cagliari,Torino,2,3,2017-04-09,3651,2016,167686,0,0,0,0,0,0.044709451496601105,0.044709451496601105
2,3,0.4919821619987488,90,MC,Palermo,Cagliari,1,3,2017-04-02,3634,2016,166944,0,0,0,2,0.4919821619987488,0.4357467293739319,0.01990923471748829
0,0,0,90,AMC,Cagliari,Lazio,0,0,2017-03-19,3627,2016,166458,0.028202468529343605,0,1,0,0,0.05876235291361809,0.05876235291361809
0,0,0,87,AMC,Fiorentina,Cagliari,1,0,2017-03-12,3614,2016,165831,0.03929390385746956,0,1,0,0,0.2734476923942566,0.23415380716323853
0,1,0.0769278034567833,90,MC,Cagliari,Inter,1,5,2017-03-05,3605,2016,165285,0,0,0,0,0.0769278034567833,0.061838582158088684,0.061838582158088684
0,0,0,90,ML,Crotone,Cagliari,1,2,2017-02-26,3594,2016,164490,0.022925246506929398,0,1,0,0,0.11188098788261414,0.08895573765039444
0,1,0.03670992702245712,90,MC,Sampdoria,Cagliari,1,1,2017-02-19,3587,2016,164181,0.08746165037155151,1,1,0,0.03670992702245712,0.20622797310352325,0.08205638825893402
0,1,0.02060077153146267,26,Sub,Cagliari,Juventus,0,2,2017-02-12,3580,2016,163671,0.015197441913187504,0,1,0,0.02060077153146267,0.03159749507904053,0.03159749507904053
0,0,0,7,Sub,Atalanta,Cagliari,2,0,2017-02-05,3565,2016,162986,0,0,0,0,0,0,0
0,1,0.3847542405128479,90,MC,Bologna,Cagliari,2,1,2016-09-11,953,2016,162172,0,0,0,0,0.3847542405128479,0.11930923163890839,0.11930923163890839
0,4,0.24513551592826843,90,MC,Cagliari,Roma,2,2,2016-08-28,948,2016,161574,0,0,0,0,0.24513551592826843,0.38312476873397827,0.13798923790454865
0,0,0,90,MC,Genoa,Cagliari,3,1,2016-08-21,940,2016,161143,0,0,0,0,0,0,0
