goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
1,5,0.9647886157035828,90,FW,Palermo,Empoli,2,1,2017-05-28,3713,2016,171372,0.03457869589328766,0,1,1,0.9647886157035828,0.9993672966957092,0.4467516541481018
0,1,0.04594750702381134,90,FW,Pescara,Palermo,2,0,2017-05-22,3708,2016,170969,0,0,0,0,0.04594750702381134,0.33659693598747253,0.2906494438648224
0,0,0,61,FW,Palermo,Genoa,1,0,2017-05-14,3694,2016,170284,0,0,0,0,0,0,0
0,1,0.06052784249186516,83,FW,Palermo,Fiorentina,2,0,2017-04-30,3673,2016,169141,0,0,0,0,0.06052784249186516,0.06052784249186516,0
0,1,0.06121166795492172,90,FW,Lazio,Palermo,6,2,2017-04-23,3669,2016,168766,0.010293379426002502,0,1,0,0.06121166795492172,0.07150504738092422,0
0,3,0.11654937267303467,90,FW,Palermo,Bologna,0,0,2017-04-15,3653,2016,168024,0.04056316241621971,0,2,0,0.11654937267303467,0.19281379878520966,0.054251935333013535
0,1,0.01161881536245346,90,FW,AC Milan,Palermo,4,0,2017-04-09,3647,2016,167591,0.018047869205474854,0,1,0,0.01161881536245346,0.11194276809692383,0.10032395273447037
0,3,0.2337895929813385,90,FW,Palermo,Cagliari,1,3,2017-04-02,3634,2016,166933,0.05243860185146332,0,2,0,0.2337895929813385,0.36996889114379883,0.13617929816246033
0,1,0.08464121073484421,82,FW,Udinese,Palermo,4,1,2017-03-19,3629,2016,166529,0.014886745251715183,0,1,0,0.08464121073484421,0.09952795505523682,0
0,1,0.03897060081362724,90,FW,Palermo,Roma,0,3,2017-03-12,3618,2016,165930,0.052003975957632065,0,1,0,0.03897060081362724,0.09097457677125931,0
0,2,0.1250447779893875,90,FW,Torino,Palermo,3,1,2017-03-05,3609,2016,165413,0,0,0,0,0.1250447779893875,0.13880875706672668,0.01376398466527462
1,3,0.9622026085853577,90,FW,Palermo,Sampdoria,1,1,2017-02-26,3599,2016,164758,0.13513602316379547,0,2,0,0.20090380311012268,0.31951114535331726,0.1755889505147934
0,1,0.054402463138103485,90,FW,Juventus,Palermo,4,1,2017-02-17,3582,2016,164267,0.015223626978695393,0,1,0,0.054402463138103485,0.054402463138103485,0
0,5,0.17980051040649414,90,FW,Palermo,Atalanta,1,3,2017-02-12,3578,2016,163528,0,0,0,0,0.17980051040649414,0.2445906102657318,0.12780800461769104
1,3,0.20609721541404724,90,FW,Palermo,Crotone,1,0,2017-02-05,3567,2016,162996,0,0,0,1,0.20609721541404724,0.5537607669830322,0.38453158736228943
1,1,0.09654608368873596,90,FW,Napoli,Palermo,1,1,2017-01-29,3559,2016,162618,0.026501864194869995,0,1,1,0.09654608368873596,0.026501864194869995,0
0,3,0.16776445508003235,90,FW,Palermo,Inter,0,1,2017-01-22,3543,2016,161936,0.05525163933634758,0,1,0,0.16776445508003235,0.20455576479434967,0
