goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,90,DC,Crotone,Lazio,3,1,2017-05-28,3716,2016,171447,0,0,0,0,0,0,0
0,1,0.021804019808769226,90,DC,Juventus,Crotone,3,0,2017-05-21,3705,2016,170877,0,0,0,0,0.021804019808769226,0.01951112411916256,0.01951112411916256
0,0,0,90,DC,Crotone,Udinese,1,0,2017-05-14,3701,2016,170473,0,0,0,0,0,0.3712877929210663,0.3712877929210663
0,1,0.051856786012649536,90,DC,Pescara,Crotone,0,1,2017-05-07,3685,2016,169760,0,0,0,0,0.051856786012649536,0.12447664886713028,0.07261986285448074
0,0,0,71,DC,Crotone,AC Milan,1,1,2017-04-30,3676,2016,169216,0,0,0,0,0,0,0
0,0,0,90,DC,Sampdoria,Crotone,1,2,2017-04-23,3664,2016,168619,0,0,0,0,0,0.025609759613871574,0.025609759613871574
0,1,0.14492709934711456,90,DC,Torino,Crotone,1,1,2017-04-15,3655,2016,168087,0,0,0,0,0.14492709934711456,0.14492709934711456,0
0,0,0,90,DC,Crotone,Inter,2,1,2017-04-09,3645,2016,167513,0.051359567791223526,0,1,0,0,0.051359567791223526,0
0,0,0,90,DC,Chievo,Crotone,1,2,2017-04-02,3635,2016,166967,0,0,0,0,0,0.13684166967868805,0.13684166967868805
0,0,0,61,DC,Crotone,Fiorentina,0,1,2017-03-19,3623,2016,166340,0,0,0,0,0,0,0
0,1,0.11529035866260529,90,DC,Crotone,Sassuolo,0,0,2017-03-05,3611,2016,165447,0,0,0,0,0.11529035866260529,0,0
0,1,0.01280219480395317,90,DC,Crotone,Cagliari,1,2,2017-02-26,3594,2016,164471,0,0,0,0,0.01280219480395317,0.06943973153829575,0.05663753300905228
0,0,0,90,DC,Atalanta,Crotone,1,0,2017-02-18,3583,2016,164093,0.026907598599791527,0,1,0,0,0.026907598599791527,0
0,1,0.02054186910390854,90,DC,Crotone,Roma,0,2,2017-02-12,3574,2016,163745,0,0,0,0,0.02054186910390854,0.07351303845643997,0.07351303845643997
0,0,0,90,DC,Crotone,Juventus,0,2,2017-02-08,3570,2016,170584,0.014719805680215359,0,1,0,0,0.03305015340447426,0.03305015340447426
0,0,0,90,DC,Palermo,Crotone,1,0,2017-02-05,3567,2016,163004,0,0,0,0,0,0.035039789974689484,0.035039789974689484
0,0,0,90,DC,Crotone,Empoli,4,1,2017-01-29,3555,2016,162487,0,0,0,0,0,0.13785794377326965,0.13785794377326965
1,2,0.28270164132118225,90,DC,Genoa,Crotone,2,2,2017-01-22,3544,2016,161889,0,0,0,1,0.28270164132118225,0.035255298018455505,0.035255298018455505
0,1,0.05607883632183075,90,DC,Crotone,Bologna,0,1,2017-01-14,3530,2016,161320,0,0,0,0,0.05607883632183075,0,0
0,0,0,90,DC,Lazio,Crotone,1,0,2017-01-08,3525,2016,171184,0,0,0,0,0,0.45639148354530334,0.45639148354530334
0,1,0.019483018666505814,90,DC,Udinese,Crotone,2,0,2016-12-18,3091,2016,170207,0,0,0,0,0.019483018666505814,0.4267514646053314,0.4267514646053314
0,1,0.04174007847905159,90,DC,Crotone,Pescara,2,1,2016-12-10,3076,2016,169469,0,0,0,0,0.04174007847905159,0,0
0,0,0,90,DC,AC Milan,Crotone,2,1,2016-12-04,3068,2016,168952,0,0,0,0,0,0.05575697869062424,0.05575697869062424
0,0,0,90,DC,Crotone,Sampdoria,1,1,2016-11-27,2770,2016,168466,0,0,0,0,0,0,0
0,0,0,90,DC,Crotone,Torino,0,2,2016-11-20,2761,2016,167794,0.07339244335889816,0,1,0,0,0.054236043244600296,0.054236043244600296
0,0,0,90,DC,Inter,Crotone,3,0,2016-11-06,2753,2016,167247,0,0,0,0,0,0,0
0,0,0,90,DC,Crotone,Chievo,2,0,2016-10-30,3295,2016,166676,0,0,0,0,0,0.07347975671291351,0.07347975671291351
0,0,0,90,DC,Fiorentina,Crotone,1,1,2016-10-26,3286,2016,166075,0,0,0,0,0,0.025318054482340813,0.025318054482340813
0,0,0,90,DC,Cagliari,Crotone,2,1,2016-10-02,996,2016,164513,0.019093673676252365,0,1,0,0,0.05816832184791565,0.05816832184791565
0,1,0.012630349956452847,90,DC,Crotone,Atalanta,1,3,2016-09-26,988,2016,163829,0,0,0,0,0.012630349956452847,0.4298588037490845,0.41722846031188965
0,0,0,90,DL,Roma,Crotone,4,0,2016-09-21,977,2016,163481,0,0,0,0,0,0.021696871146559715,0.021696871146559715
0,1,0.04063218832015991,90,DC,Crotone,Palermo,1,1,2016-09-18,967,2016,162710,0,0,0,0,0.04063218832015991,0,0
0,0,0,90,DC,Empoli,Crotone,2,1,2016-09-12,959,2016,162223,0,0,0,0,0,0,0
0,2,0.024009503424167633,90,DC,Crotone,Genoa,1,3,2016-08-28,949,2016,161597,0.006947976537048817,0,1,0,0.024009503424167633,0.04793645814061165,0.022798070684075356
0,0,0,90,DC,Bologna,Crotone,1,0,2016-08-21,937,2016,161055,0,0,0,0,0,0.0713777095079422,0.0713777095079422
