id,isResult,side,h,a,goals,xG,datetime,forecast,result
13090,True,h,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '3', 'a': '4'}","{'h': '1.94205', 'a': '1.94511'}",2019-08-24 19:45:00,"{'w': 0.3942685149178214, 'd': 0.21026682752391485, 'l': 0.39546465224606436}",l
13106,True,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '2', 'a': '1'}","{'h': '2.41153', 'a': '1.80442'}",2019-09-01 19:45:00,"{'w': 0.5161783938915524, 'd': 0.19361307630815638, 'l': 0.2902084850809256}",l
13110,True,h,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '0'}","{'h': '1.47787', 'a': '0.324648'}",2019-09-14 13:00:00,"{'w': 0.667245583671178, 'd': 0.2540022676273527, 'l': 0.07875214863416413}",d
13119,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '2', 'a': '2'}","{'h': '1.44964', 'a': '1.40952'}",2019-09-22 16:00:00,"{'w': 0.38415119040375506, 'd': 0.249724693108925, 'l': 0.3661241164003226}",d
13130,True,h,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '2', 'a': '1'}","{'h': '1.94827', 'a': '0.642879'}",2019-09-25 19:00:00,"{'w': 0.6837326550198228, 'd': 0.20260372910207383, 'l': 0.11366361313634397}",w
13143,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '1', 'a': '3'}","{'h': '0.593975', 'a': '3.00943'}",2019-09-29 18:45:00,"{'w': 0.0457121202179202, 'd': 0.10249830209692208, 'l': 0.8517888810910437}",w
13152,True,h,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '0'}","{'h': '1.15966', 'a': '0.77254'}",2019-10-06 11:30:00,"{'w': 0.44870668130859787, 'd': 0.30670028930836546, 'l': 0.24459302938064473}",w
13159,True,a,"{'id': '242', 'title': 'Brescia', 'short_title': 'BSC'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '0', 'a': '0'}","{'h': '0.543738', 'a': '0.82628'}",2019-10-21 20:00:00,"{'w': 0.2238681543237004, 'd': 0.3817466706857665, 'l': 0.3943851749905129}",d
13171,True,h,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '1', 'a': '2'}","{'h': '0.563956', 'a': '2.00858'}",2019-10-27 19:45:00,"{'w': 0.09338230580875558, 'd': 0.19061740968592905, 'l': 0.7160002804101522}",l
13187,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '1', 'a': '2'}","{'h': '0.958797', 'a': '1.15444'}",2019-10-30 20:00:00,"{'w': 0.30175821645846923, 'd': 0.2965033534457546, 'l': 0.40173843009337107}",w
13191,True,h,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '1', 'a': '1'}","{'h': '1.36867', 'a': '0.703957'}",2019-11-03 17:00:00,"{'w': 0.528106037240989, 'd': 0.2796442323904685, 'l': 0.1922497303449794}",d
13200,True,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '5', 'a': '2'}","{'h': '3.21493', 'a': '0.869022'}",2019-11-10 11:30:00,"{'w': 0.8247479150984585, 'd': 0.10895262186900291, 'l': 0.06629791156385967}",l
13211,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '1', 'a': '0'}","{'h': '1.51813', 'a': '0.844664'}",2019-11-24 14:00:00,"{'w': 0.5313472730276464, 'd': 0.2595811250880186, 'l': 0.20907160178729223}",l
13221,True,h,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '0', 'a': '1'}","{'h': '1.43717', 'a': '1.11878'}",2019-11-30 19:45:00,"{'w': 0.44357007917502594, 'd': 0.26250911803122784, 'l': 0.2939208027463172}",l
13237,True,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '2', 'a': '1'}","{'h': '0.953465', 'a': '1.92326'}",2019-12-08 14:00:00,"{'w': 0.1817923175602477, 'd': 0.21777766017730021, 'l': 0.6004300199504199}",l
13242,True,h,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '1', 'a': '1'}","{'h': '0.570393', 'a': '1.02941'}",2019-12-15 19:45:00,"{'w': 0.2005871878604564, 'd': 0.339090298329782, 'l': 0.4603225138093104}",d
13250,True,h,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '1', 'a': '4'}","{'h': '1.40532', 'a': '1.726'}",2019-12-20 19:45:00,"{'w': 0.3140990022561753, 'd': 0.23398312812550853, 'l': 0.4519178690365331}",l
