id,isResult,side,h,a,goals,xG,datetime,forecast,result
13089,True,h,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '1'}","{'h': '0.264026', 'a': '1.88829'}",2019-08-24 17:00:00,"{'w': 0.0441929057749908, 'd': 0.18178874911946044, 'l': 0.7740183432918974}",l
13108,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '1', 'a': '3'}","{'h': '1.69727', 'a': '1.21449'}",2019-09-01 19:45:00,"{'w': 0.4869425876121557, 'd': 0.2393235065657338, 'l': 0.27373390538005843}",w
13115,True,h,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '3'}","{'h': '1.33287', 'a': '0.684256'}",2019-09-15 13:00:00,"{'w': 0.5233300777106573, 'd': 0.2850044059895077, 'l': 0.19166551628346434}",l
13123,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '2', 'a': '0'}","{'h': '2.00279', 'a': '0.504659'}",2019-09-22 18:45:00,"{'w': 0.7302942385330994, 'd': 0.1871243850962653, 'l': 0.08258137242784615}",l
13135,True,h,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '1', 'a': '0'}","{'h': '1.50602', 'a': '0.505463'}",2019-09-25 19:00:00,"{'w': 0.6206132978577706, 'd': 0.2567382209239008, 'l': 0.12264848113131868}",w
13145,True,h,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '3', 'a': '2'}","{'h': '3.27038', 'a': '1.69923'}",2019-09-30 18:45:00,"{'w': 0.6829070180804849, 'd': 0.1467809747362907, 'l': 0.17031010178240258}",w
13157,True,a,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '1', 'a': '0'}","{'h': '1.30807', 'a': '0.238942'}",2019-10-05 14:00:00,"{'w': 0.6486645622242257, 'd': 0.2848035740380283, 'l': 0.06653186372510662}",l
13165,True,h,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '5', 'a': '1'}","{'h': '2.5989', 'a': '1.89911'}",2019-10-20 17:00:00,"{'w': 0.5334207828693391, 'd': 0.1851100460845141, 'l': 0.28146905618378665}",w
13174,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '2', 'a': '2'}","{'h': '2.41687', 'a': '0.950313'}",2019-10-26 17:00:00,"{'w': 0.6972656079528508, 'd': 0.17261222441689933, 'l': 0.13012212265098286}",d
13185,True,h,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '0', 'a': '1'}","{'h': '1.17096', 'a': '0.372338'}",2019-10-29 18:00:00,"{'w': 0.5649601359531248, 'd': 0.3174960518541328, 'l': 0.11754381219001368}",l
13191,True,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': '1', 'a': '1'}","{'h': '1.36867', 'a': '0.703957'}",2019-11-03 17:00:00,"{'w': 0.528106037240989, 'd': 0.2796442323904685, 'l': 0.1922497303449794}",d
13205,True,h,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '2', 'a': '0'}","{'h': '1.29826', 'a': '0.97114'}",2019-11-10 17:00:00,"{'w': 0.4403538365166657, 'd': 0.28102048872067215, 'l': 0.27862567475107}",w
