id,isResult,side,h,a,goals,xG,datetime,forecast,result
13097,True,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '242', 'title': 'Brescia', 'short_title': 'BSC'}","{'h': '0', 'a': '1'}","{'h': '0.998907', 'a': '1.32688'}",2019-08-25 19:45:00,"{'w': 0.28126765113987784, 'd': 0.27699340638952485, 'l': 0.4417389424549163}",w
13100,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '242', 'title': 'Brescia', 'short_title': 'BSC'}","{'h': '1', 'a': '0'}","{'h': '1.9308', 'a': '0.860645'}",2019-08-31 17:00:00,"{'w': 0.6248604491710511, 'd': 0.21427713434301107, 'l': 0.16086241405140905}",l
13109,True,h,"{'id': '242', 'title': 'Brescia', 'short_title': 'BSC'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '3', 'a': '4'}","{'h': '1.14311', 'a': '3.68503'}",2019-09-15 13:00:00,"{'w': 0.07235009219631956, 'd': 0.09901911423263952, 'l': 0.8286230080576158}",l
13128,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '242', 'title': 'Brescia', 'short_title': 'BSC'}","{'h': '0', 'a': '1'}","{'h': '0.505205', 'a': '0.810849'}",2019-09-21 13:00:00,"{'w': 0.2116032148959585, 'd': 0.38983147750087555, 'l': 0.3985653076031505}",w
13129,True,h,"{'id': '242', 'title': 'Brescia', 'short_title': 'BSC'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '1', 'a': '2'}","{'h': '0.686153', 'a': '1.88191'}",2019-09-24 19:00:00,"{'w': 0.12862254831956252, 'd': 0.21264616989384394, 'l': 0.6587312800524527}",l
13144,True,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '242', 'title': 'Brescia', 'short_title': 'BSC'}","{'h': '2', 'a': '1'}","{'h': '2.50124', 'a': '1.14541'}",2019-09-29 10:30:00,"{'w': 0.6690910079262419, 'd': 0.17476717604207023, 'l': 0.1561417464403521}",l
13159,True,h,"{'id': '242', 'title': 'Brescia', 'short_title': 'BSC'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '0', 'a': '0'}","{'h': '0.543738', 'a': '0.82628'}",2019-10-21 20:00:00,"{'w': 0.2238681543237004, 'd': 0.3817466706857665, 'l': 0.3943851749905129}",d
13172,True,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '242', 'title': 'Brescia', 'short_title': 'BSC'}","{'h': '3', 'a': '1'}","{'h': '1.12256', 'a': '1.16628'}",2019-10-26 19:45:00,"{'w': 0.34696570531879334, 'd': 0.28442735580246803, 'l': 0.3686069388746423}",l
13179,True,h,"{'id': '242', 'title': 'Brescia', 'short_title': 'BSC'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '1', 'a': '2'}","{'h': '1.63039', 'a': '0.769551'}",2019-10-29 20:00:00,"{'w': 0.5792234515097103, 'd': 0.24564295032889477, 'l': 0.17513359790661184}",l
13193,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '242', 'title': 'Brescia', 'short_title': 'BSC'}","{'h': '2', 'a': '1'}","{'h': '1.14031', 'a': '0.975463'}",2019-11-03 14:00:00,"{'w': 0.39369792460376807, 'd': 0.2968491123190182, 'l': 0.30945296307511555}",l
13199,True,h,"{'id': '242', 'title': 'Brescia', 'short_title': 'BSC'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '0', 'a': '4'}","{'h': '0.59465', 'a': '3.11135'}",2019-11-09 14:00:00,"{'w': 0.04228247678849536, 'd': 0.09593823542343496, 'l': 0.8617782430709162}",l
13214,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '242', 'title': 'Brescia', 'short_title': 'BSC'}","{'h': '3', 'a': '0'}","{'h': '2.51584', 'a': '0.31479'}",2019-11-24 14:00:00,"{'w': 0.853085421041237, 'd': 0.11578489076149183, 'l': 0.031129613281144355}",l
13219,True,h,"{'id': '242', 'title': 'Brescia', 'short_title': 'BSC'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '0', 'a': '3'}","{'h': '1.2071', 'a': '2.66863'}",2019-11-30 14:00:00,"{'w': 0.1505032844740523, 'd': 0.1650291654236487, 'l': 0.6844673926550825}",l
