id,isResult,side,h,a,goals,xG,datetime,forecast,result
13093,True,h,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '3', 'a': '3'}","{'h': '2.6256', 'a': '1.1259'}",2019-08-25 19:45:00,"{'w': 0.6943482139325069, 'd': 0.16456811752757136, 'l': 0.14108354014246935}",d
13102,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '1', 'a': '1'}","{'h': '2.07207', 'a': '1.19504'}",2019-09-01 17:00:00,"{'w': 0.5755614612072629, 'd': 0.2097571221430843, 'l': 0.21468141048908437}",d
13116,True,h,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '4', 'a': '2'}","{'h': '2.96035', 'a': '0.84997'}",2019-09-15 16:00:00,"{'w': 0.7985658365697879, 'd': 0.12440355492527749, 'l': 0.07703003887943556}",w
13120,True,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '1', 'a': '2'}","{'h': '1.34513', 'a': '1.45512'}",2019-09-22 13:00:00,"{'w': 0.34889108679916025, 'd': 0.2523591648857602, 'l': 0.3987497482420397}",w
13136,True,h,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '0', 'a': '2'}","{'h': '2.21614', 'a': '2.23314'}",2019-09-25 17:00:00,"{'w': 0.39918844890976335, 'd': 0.19538243958847962, 'l': 0.40542908044645776}",l
13142,True,a,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '0', 'a': '1'}","{'h': '0.793718', 'a': '2.99876'}",2019-09-29 13:00:00,"{'w': 0.06821073150171486, 'd': 0.1179371783197966, 'l': 0.813851423171972}",w
13156,True,h,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '1', 'a': '1'}","{'h': '1.4212', 'a': '1.03338'}",2019-10-06 14:00:00,"{'w': 0.4592114223633087, 'd': 0.2666681271883094, 'l': 0.274120450408435}",d
13166,True,a,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '0', 'a': '0'}","{'h': '0.628013', 'a': '0.443611'}",2019-10-20 14:00:00,"{'w': 0.33829189765368767, 'd': 0.4447108988903692, 'l': 0.21699720345594262}",d
13176,True,h,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '2', 'a': '1'}","{'h': '1.66688', 'a': '0.545215'}",2019-10-27 17:00:00,"{'w': 0.6487537165036694, 'd': 0.2339801523108289, 'l': 0.11726613084226638}",w
13188,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '0', 'a': '4'}","{'h': '0.557164', 'a': '3.28214'}",2019-10-30 20:00:00,"{'w': 0.03383743862485579, 'd': 0.08292623054628517, 'l': 0.8832343422239352}",w
