id,isResult,side,h,a,goals,xG,datetime,forecast,result
13098,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '4', 'a': '0'}","{'h': '2.14366', 'a': '0.408768'}",2019-08-26 19:45:00,"{'w': 0.7795359013086857, 'd': 0.16263658627204772, 'l': 0.057827502830979656}",l
13103,True,h,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '0', 'a': '1'}","{'h': '0.994717', 'a': '1.824'}",2019-09-01 19:45:00,"{'w': 0.20353146126294563, 'd': 0.22819606729898537, 'l': 0.5682724702926059}",l
13118,True,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '1', 'a': '2'}","{'h': '1.5512', 'a': '1.25479'}",2019-09-16 18:45:00,"{'w': 0.4422310853151358, 'd': 0.24936679375616214, 'l': 0.30840212079161455}",w
13124,True,h,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '4'}","{'h': '1.37591', 'a': '3.0665'}",2019-09-22 13:00:00,"{'w': 0.1411876869474781, 'd': 0.1460472214262937, 'l': 0.7127642157546143}",l
13137,True,a,"{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '1', 'a': '3'}","{'h': '0.924939', 'a': '1.89438'}",2019-09-25 19:00:00,"{'w': 0.17902103988799134, 'd': 0.21990036515031386, 'l': 0.6010785930689493}",w
13142,True,h,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '0', 'a': '1'}","{'h': '0.793718', 'a': '2.99876'}",2019-09-29 13:00:00,"{'w': 0.06821073150171486, 'd': 0.1179371783197966, 'l': 0.813851423171972}",l
13149,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '3', 'a': '1'}","{'h': '4.39219', 'a': '0.999184'}",2019-10-06 14:00:00,"{'w': 0.9033966009593445, 'd': 0.06069850193021227, 'l': 0.03584837063982715}",l
13163,True,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '2', 'a': '2'}","{'h': '1.7835', 'a': '1.29111'}",2019-10-20 19:45:00,"{'w': 0.490101219976966, 'd': 0.23201164033355323, 'l': 0.2778871388298018}",d
13175,True,h,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '1', 'a': '1'}","{'h': '1.05543', 'a': '3.57172'}",2019-10-26 14:00:00,"{'w': 0.06898252824716417, 'd': 0.09997680211627571, 'l': 0.8310352593017456}",d
13186,True,a,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '1', 'a': '1'}","{'h': '1.64236', 'a': '1.06001'}",2019-10-30 20:00:00,"{'w': 0.509497648124027, 'd': 0.24554387017743817, 'l': 0.24495848141668514}",d
