id,isResult,side,h,a,goals,xG,datetime,forecast,result
13092,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '1', 'a': '1'}","{'h': '0.109745', 'a': '2.11'}",2019-08-25 19:45:00,"{'w': 0.01408928418040561, 'd': 0.13528727723265058, 'l': 0.850623430784608}",d
13099,True,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '221', 'title': 'SPAL 2013', 'short_title': 'SPL'}","{'h': '1', 'a': '0'}","{'h': '3.76497', 'a': '0.850525'}",2019-08-30 19:45:00,"{'w': 0.87867703755445, 'd': 0.07804974132283184, 'l': 0.043263242102179904}",w
13109,True,a,"{'id': '242', 'title': 'Brescia', 'short_title': 'BSC'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '3', 'a': '4'}","{'h': '1.14311', 'a': '3.68503'}",2019-09-15 13:00:00,"{'w': 0.07235009219631956, 'd': 0.09901911423263952, 'l': 0.8286230080576158}",w
13120,True,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '1', 'a': '2'}","{'h': '1.34513', 'a': '1.45512'}",2019-09-22 13:00:00,"{'w': 0.34889108679916025, 'd': 0.2523591648857602, 'l': 0.3987497482420397}",l
13131,True,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '0', 'a': '0'}","{'h': '0.213674', 'a': '1.58656'}",2019-09-25 19:00:00,"{'w': 0.04617087313522766, 'd': 0.22621536383981822, 'l': 0.727613762848608}",d
13148,True,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '1', 'a': '0'}","{'h': '0.838641', 'a': '0.759433'}",2019-09-29 13:00:00,"{'w': 0.346097393181105, 'd': 0.3531441125248232, 'l': 0.30075849429404056}",l
13150,True,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '2', 'a': '2'}","{'h': '3.37988', 'a': '1.59819'}",2019-10-06 14:00:00,"{'w': 0.7165093560880468, 'd': 0.13723361557140207, 'l': 0.1462542065482608}",d
13161,True,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '2', 'a': '1'}","{'h': '1.85733', 'a': '0.959285'}",2019-10-19 19:45:00,"{'w': 0.5844371303338194, 'd': 0.22435483550271793, 'l': 0.19120803270659734}",l
13170,True,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '2', 'a': '1'}","{'h': '2.25191', 'a': '0.507876'}",2019-10-27 11:30:00,"{'w': 0.7725426702938696, 'd': 0.15923591287354796, 'l': 0.06822139867776976}",w
13180,True,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '3', 'a': '2'}","{'h': '1.35196', 'a': '1.18024'}",2019-10-30 20:00:00,"{'w': 0.407230946715434, 'd': 0.26682820743568053, 'l': 0.32594084582593646}",l
13190,True,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '1', 'a': '2'}","{'h': '0.380245', 'a': '2.09958'}",2019-11-02 17:00:00,"{'w': 0.05523224280869773, 'd': 0.16521747781482538, 'l': 0.7795502720620515}",l
