,season,matchId,team,homeTeam,awayTeam,goalsScored,goalsConceded,xGScored,xGConceded,time,date
13,2014,5155,Napoli,Genoa,Napoli,0,0,0.0,0.0,0,2014-08-31 19:45:00
28,2014,5113,Napoli,Napoli,Chievo,2,1,1.79022,0.520545,90,2014-09-14 14:00:00
53,2014,5125,Napoli,Udinese,Napoli,2,2,3.9957199999999995,1.188078,180,2014-09-21 17:00:00
72,2014,5135,Napoli,Napoli,Palermo,2,3,4.431736,1.881246,270,2014-09-24 19:45:00
85,2014,5141,Napoli,Sassuolo,Napoli,5,6,5.963086,2.991386,360,2014-09-28 11:30:00
118,2014,5078,Napoli,Napoli,Torino,6,6,7.3627959999999995,3.750795,450,2014-10-05 19:45:00
137,2014,5087,Napoli,Inter,Napoli,8,7,10.646446,4.164831,540,2014-10-19 19:45:00
152,2014,5095,Napoli,Napoli,Verona,10,9,11.743775999999999,5.715141000000001,630,2014-10-26 17:00:00
171,2014,5104,Napoli,Atalanta,Napoli,16,11,16.357236,6.511319000000001,720,2014-10-29 19:45:00
180,2014,5030,Napoli,Napoli,Roma,17,12,18.909766,7.267371000000001,810,2014-11-01 14:00:00
215,2014,5047,Napoli,Fiorentina,Napoli,19,12,21.556936,7.938346000000001,900,2014-11-09 17:00:00
228,2014,5054,Napoli,Napoli,Cagliari,20,12,23.896266,8.579072000000002,990,2014-11-23 14:00:00
259,2014,4999,Napoli,Sampdoria,Napoli,23,15,25.348006,11.284242000000003,1080,2014-12-01 20:00:00
266,2014,5003,Napoli,Napoli,Empoli,24,16,26.250439,12.142760000000003,1170,2014-12-07 11:30:00
295,2014,5017,Napoli,AC Milan,Napoli,26,18,27.614309,14.100440000000003,1260,2014-12-14 19:45:00
302,2014,5021,Napoli,Napoli,Parma,26,20,28.722389,15.546790000000003,1350,2014-12-18 20:00:00
337,2014,4965,Napoli,Cesena,Napoli,28,20,31.330419,15.650432000000004,1440,2015-01-06 17:00:00
358,2014,4976,Napoli,Napoli,Juventus,32,21,33.111609,16.120652000000003,1530,2015-01-11 19:45:00
365,2014,4979,Napoli,Lazio,Napoli,33,24,34.215449,16.967524000000004,1620,2015-01-18 11:30:00
398,2014,4996,Napoli,Napoli,Genoa,34,24,35.207113,17.997724000000005,1710,2015-01-26 20:00:00
411,2014,4922,Napoli,Chievo,Napoli,36,25,38.146083,18.572266000000006,1800,2015-02-01 14:00:00
432,2014,4933,Napoli,Napoli,Udinese,38,26,39.716113,19.162332000000006,1890,2015-02-08 14:00:00
443,2014,4938,Napoli,Palermo,Napoli,41,27,40.603059,19.500582000000005,1980,2015-02-14 19:45:00
472,2014,4953,Napoli,Napoli,Sassuolo,42,30,40.965882,20.411960000000004,2070,2015-02-23 18:00:00
493,2014,4887,Napoli,Torino,Napoli,44,30,42.062332,20.710539000000004,2160,2015-03-01 19:45:00
510,2014,4896,Napoli,Napoli,Inter,44,31,42.789874,21.673542000000005,2250,2015-03-08 19:45:00
527,2014,4904,Napoli,Verona,Napoli,46,33,44.251934,23.153692000000007,2340,2015-03-15 17:00:00
552,2014,4917,Napoli,Napoli,Atalanta,46,35,44.849762,24.88666200000001,2430,2015-03-22 19:45:00
557,2014,4829,Napoli,Roma,Napoli,47,36,46.469311999999995,25.62718700000001,2520,2015-04-04 11:30:00
588,2014,4845,Napoli,Napoli,Fiorentina,47,37,47.44508,26.85450700000001,2610,2015-04-12 14:00:00
615,2014,4858,Napoli,Cagliari,Napoli,50,37,48.639779999999995,27.108456000000007,2700,2015-04-19 17:00:00
638,2014,4870,Napoli,Napoli,Sampdoria,53,37,49.694359999999996,27.630391000000007,2790,2015-04-26 19:45:00
659,2014,4880,Napoli,Empoli,Napoli,57,39,52.04391,27.904719000000007,2880,2015-04-30 19:45:00
674,2014,4786,Napoli,Napoli,AC Milan,59,43,53.06361,29.101509000000007,2970,2015-05-03 19:45:00
693,2014,4795,Napoli,Parma,Napoli,62,43,56.19707,29.213560000000008,3060,2015-05-10 17:00:00
718,2014,4808,Napoli,Napoli,Cesena,64,45,57.650119999999994,30.51394000000001,3150,2015-05-18 20:00:00
721,2014,4809,Napoli,Juventus,Napoli,67,47,59.571189999999994,31.027711000000007,3240,2015-05-23 17:00:00
750,2014,4824,Napoli,Napoli,Lazio,68,50,61.53865,32.73148100000001,3330,2015-05-31 19:45:00
